date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-01-01,-0.7,-1.3,-0.1,,,339,3.1,9.3,1011.4,
2021-01-02,0.8,-0.6,2.1,,,332,3.4,9.3,1008.9,
2021-01-03,0.6,0,1.3,,,307,3,7.4,1010.2,
2021-01-04,0.3,-0.8,2,,,330,3.6,9.3,1012.9,
2021-01-05,0,-1.4,1.8,,,312,3.8,11.1,1011,
2021-01-06,-0.5,-2.9,1.9,,,332,4.2,14.8,1011.5,
2021-01-07,-2.7,-4.7,1,,,328,4.9,14.8,1016.5,
2021-01-08,-3,-6,1.5,,,330,6.1,18.5,1016.8,
2021-01-09,-3.5,-5.9,0.6,,,328,5,11.1,1020.3,
2021-01-10,-3.6,-6.1,0.1,,,330,6.1,14.8,1020.7,
2021-01-11,-4.3,-7,0,,,328,6.9,16.7,1021.4,
2021-01-12,-1.3,-5.3,1.9,,,331,5.5,14.8,1018.1,
2021-01-13,4.4,1,8.2,,,333,10.3,38.9,1016.7,
2021-01-14,4.4,1.2,6.6,,,331,11.2,35.2,1013.7,
2021-01-15,1.7,0.7,3.1,,,320,5.1,20.4,1017.8,
2021-01-16,-0.1,-2.9,3.7,,,336,7.2,24.1,1022.8,
2021-01-17,1,-3,6.6,,,324,11.3,40.8,1017.5,
2021-01-18,3.4,-0.4,6.7,,,334,9.4,35.2,1024.5,
2021-01-19,0.2,-1.9,3.5,,,321,4.7,11.1,1025.7,
2021-01-20,0.9,-1.3,3.7,,,326,5.1,13,1021.7,
2021-01-21,0.8,-0.1,1.7,,,230,3.8,9.3,1015.7,
2021-01-22,1,0.1,2.7,,,294,3,11.1,1004.6,
2021-01-23,3.3,0.3,7.3,,,322,11,40.8,997.8,
2021-01-24,1.2,-3,5.8,,,326,8.2,37,1001.8,
2021-01-25,0.2,-3.4,3.1,,,327,8.3,37,1005.4,
2021-01-26,1.5,-1.8,5.6,,,339,12.2,38.9,1018.8,
2021-01-27,-1.6,-4.1,0.7,,,297,4.2,18.5,1019.8,
2021-01-28,1.4,-0.8,3,,,317,4.1,13,1014.8,
2021-01-29,4.2,2.3,7.1,,,322,5.9,20.4,1008.3,
2021-01-30,3.4,1.3,6.4,,,325,4.3,13,1003.5,
2021-01-31,3.9,1.4,8.3,,,321,5.9,22.2,998.1,
2021-02-01,2.8,1.5,4.5,,,324,3.3,9.3,1001.1,
2021-02-02,3,0.6,5.4,,,297,3.9,13,1011.6,
2021-02-03,3.5,2.2,5,,,306,3.8,11.1,1015.3,
2021-02-04,4.8,2.2,8.5,,,310,4.6,14.8,1017.6,
2021-02-05,6,4.2,9.2,,,310,3.7,11.1,1018.3,
2021-02-06,5.8,4.4,8.5,,,291,4.1,14.8,1014,
2021-02-07,3.1,0.7,4.8,,,220,4.2,24.1,1001.5,
2021-02-08,2.6,-0.2,6.6,,,324,5.9,24.1,995.8,
2021-02-09,2.3,-0.2,6.4,,,324,4.2,13,1000.8,
2021-02-10,3,1.1,5.8,,,321,5.2,20.4,1000.9,
2021-02-11,4.7,0.3,8.8,,,340,12.7,42.6,1013.1,
2021-02-12,-0.3,-1.7,1.5,,,273,4.9,20.4,1024,
2021-02-13,-2.6,-5.3,-1.1,,,235,6.7,20.4,1029.1,
2021-02-14,-3.1,-6.1,0.9,,,329,5.9,16.7,1039.1,
2021-02-15,-0.8,-4.5,3.5,,,310,5.1,18.5,1037.4,
2021-02-16,3,-0.2,7.5,,,291,4.5,16.7,1027.3,
2021-02-17,4.7,1.9,10.4,,,313,5.1,18.5,1022.7,
2021-02-18,4.1,0.8,7.8,,,315,4.9,14.8,1024,
2021-02-19,6.3,3.9,9.6,,,312,4.2,16.7,1024.1,
2021-02-20,7.1,4.4,10.6,,,314,4.8,14.8,1025.7,
2021-02-21,6.5,3.5,10.3,,,303,5.6,18.5,1027,
2021-02-22,6.7,3.6,11,,,326,5.5,18.5,1030.7,
2021-02-23,7.9,4.1,13.7,,,320,5.5,14.8,1036.3,
2021-02-24,9.4,6.1,15.7,,,322,5.5,16.7,1037.3,
2021-02-25,9.3,5.8,15.7,,,326,5.8,16.7,1033.9,
2021-02-26,9.7,5.9,15.9,,,314,5.9,20.4,1029.1,
2021-02-27,11.5,6.4,16.4,,,342,8.9,35.2,1026.2,
2021-02-28,7.3,4.2,11.3,,,279,6.2,22.2,1032.3,
2021-03-01,5.5,1.7,11.2,,,309,6.4,20.4,1032,
2021-03-02,6,1.6,12.5,,,317,5.9,18.5,1034.5,
2021-03-03,7,3.2,13.8,,,315,6.3,18.5,1031.9,
2021-03-04,7.1,3.8,12,,,287,6.4,22.2,1023.2,
2021-03-05,7.4,2.9,12.7,,,340,8.2,40.8,1017.9,
2021-03-06,4.8,2.4,7.4,,,247,6.6,22.2,1027.3,
2021-03-07,4.6,2,8.2,,,291,5.7,20.4,1024.9,
2021-03-08,4.6,0.1,10,,,301,5.5,24.1,1017,
2021-03-09,4.6,1.9,7.7,,,292,6,37,1016.6,
2021-03-10,5.8,1.4,11.6,,,335,8.4,29.6,1018.9,
2021-03-11,6.6,3.1,10.9,,,234,6.6,35.2,1018.3,
2021-03-12,7.1,2.6,11.7,,,339,10,44.5,1014.4,
2021-03-13,6.8,1.6,11.9,,,203,8.5,46.3,1012.7,
2021-03-14,6.2,3.6,9,,,326,15.5,57.4,1011.2,
2021-03-15,4.6,1.9,8.2,,,334,9.3,42.6,1015.8,
2021-03-16,5.9,4.8,7.2,,,340,20.5,51.8,1020.4,
2021-03-17,5.5,2,10,,,340,11.5,40.8,1019.1,
2021-03-18,3.5,0.6,6.9,,,336,11.3,46.3,1019.6,
2021-03-19,2,-1.7,6.2,,,335,6.2,24.1,1017,
2021-03-20,2.9,-1.3,7,,,334,16,55.5,1020.1,
2021-03-21,5.1,-0.1,9.1,,,333,20.4,64.8,1017.3,
2021-03-22,8.4,6.6,11.3,,,334,28.1,75.9,1014.8,
2021-03-23,7.5,2.6,13.4,,,301,10,38.9,1021.3,
2021-03-24,8.6,2.3,16.4,,,318,8.6,38.9,1022.1,
2021-03-25,9.6,3.4,16.7,,,279,7.9,31.5,1021.2,
2021-03-26,9.8,4.6,14.7,,,187,8.2,33.3,1023,
2021-03-27,9.5,6.7,12,,,199,6.9,18.5,1024.1,
2021-03-28,9,3.5,16,,,253,7.3,25.9,1030,
2021-03-29,11.1,5.1,19.9,,,284,7.3,22.2,1032.3,
2021-03-30,13,7,21.7,,,288,7.8,22.2,1031.2,
2021-03-31,14.3,8.3,22.6,,,282,7.2,24.1,1025.9,
2021-04-01,14.9,8.8,23,,,332,8.3,35.2,1019.4,
2021-04-02,15.6,9.5,23.8,,,340,9.3,35.2,1014.1,
2021-04-03,13.9,9.8,18.3,,,338,16.8,53.7,1012.3,
2021-04-04,9.3,4,15.3,,,328,10,38.9,1017.4,
2021-04-05,8.9,3.2,15.4,,,281,9.2,31.5,1012.2,
2021-04-06,6.3,2.7,8.2,,,333,21.8,59.3,1009,
2021-04-07,2.7,-1.1,6.1,,,338,15.8,53.7,1018.6,
2021-04-08,5.2,-1.3,12.7,,,308,8.3,27.8,1024.2,
2021-04-09,6.4,1.9,10.7,,,212,7.1,40.8,1025.8,
2021-04-10,8.2,5.3,11.2,,,198,6.6,25.9,1022,
2021-04-11,6.4,4,8.6,,,186,5.8,16.7,1019.1,
2021-04-12,6.5,5,8.9,,,312,14.1,64.8,1020.2,
2021-04-13,7.6,5.3,10.2,,,332,28.4,66.7,1023.4,
2021-04-14,5.8,0,11.3,,,351,9.7,44.5,1023.5,
2021-04-15,4.3,1.7,7.6,,,191,7.5,29.6,1023.2,
2021-04-16,4.6,-0.6,10.5,,,305,6.5,27.8,1021.2,
2021-04-17,6.7,0.3,13.6,,,351,9,42.6,1017.6,
2021-04-18,7.8,2.1,13,,,339,10.3,50,1016.6,
2021-04-19,8.9,2.6,15.5,,,341,10.2,38.9,1017,
2021-04-20,9.7,3.4,16.3,,,267,7.5,27.8,1015.1,
2021-04-21,9.4,5.1,14,,,271,5.8,27.8,1017.4,
2021-04-22,10.8,4.9,17.9,,,285,7.5,29.6,1018.5,
2021-04-23,12,5.3,19.4,,,315,8.9,37,1021.1,
2021-04-24,12.5,6.4,19.7,,,274,8.6,29.6,1021.8,
2021-04-25,13.6,7.4,21,,,268,8.3,29.6,1017.6,
2021-04-26,11.7,9.8,13.8,,,196,6.7,18.5,1013.8,
2021-04-27,11.2,8.1,14.7,,,184,8,24.1,1008.9,
2021-04-28,11.1,8.6,13.8,,,187,6.9,29.6,1008.5,
2021-04-29,10,9,11.2,,,179,6.6,20.4,1009.3,
2021-04-30,10.1,8.3,12.5,,,193,6.5,22.2,1011.3,
2021-05-01,9.5,7.5,10.3,,,204,5.3,18.5,1010.2,
2021-05-02,10.7,6.7,15,,,335,16.3,51.8,1011.3,
2021-05-03,10.9,4.7,17.7,,,1,9.3,31.5,1019.7,
2021-05-04,11.2,6.4,15.7,,,195,8.6,40.8,1015.9,
2021-05-05,11.1,8.7,15.8,,,218,9.3,44.5,1008.9,
2021-05-06,9.3,5.4,12.5,,,289,7.3,29.6,1011.8,
2021-05-07,11.6,6.8,17.4,,,335,12.3,59.3,1011.1,
2021-05-08,11.5,5.7,17.6,,,242,8.9,33.3,1019.4,
2021-05-09,13.4,7,20.1,,,189,8.6,46.3,1018.7,
2021-05-10,13,11.7,13.8,,,186,7.7,25.9,1015.8,
2021-05-11,10.7,8.3,12.1,,,199,7.6,27.8,1011.2,
2021-05-12,12.6,8.3,17.2,,,338,12.6,38.9,1009.3,
2021-05-13,12.9,6.9,18.5,,,337,11.4,46.3,1006.1,
2021-05-14,11.6,6,17.5,,,261,7.3,29.6,1007.9,
2021-05-15,10.3,6,13.6,,,203,6.6,29.6,1010.9,
2021-05-16,10.7,6.1,15,,,228,6.7,37,1007.7,
2021-05-17,12.7,7.7,18.2,,,333,10.1,38.9,1007.9,
2021-05-18,12.9,6,20.2,,,333,7.1,33.3,1012.9,
2021-05-19,12.5,8.1,17.1,,,337,14.9,48.2,1014.9,
2021-05-20,13.1,7.9,19.2,,,333,12.4,38.9,1018.9,
2021-05-21,11.3,7.3,14.6,,,201,7.1,29.6,1017,
2021-05-22,11.2,8.3,14.6,,,182,7.5,35.2,1012.2,
2021-05-23,13.1,8.5,19.6,,,332,7.3,31.5,1014.7,
2021-05-24,10.3,8.7,11.2,,,237,4.4,13,1017.5,
2021-05-25,12.3,7.8,17.8,,,329,9.4,37,1017.5,
2021-05-26,11.7,5.3,18.1,,,228,7.9,42.6,1018.4,
2021-05-27,14.5,9.1,20,,,343,8.6,35.2,1015.4,
2021-05-28,15,8.4,21.6,,,254,8.9,33.3,1018,
2021-05-29,15.7,10.5,21.2,,,338,9.5,42.6,1017.5,
2021-05-30,15.2,8.1,22.2,,,309,8.8,35.2,1018.8,
2021-05-31,15.3,11.4,20.3,,,229,7.8,27.8,1018.1,
2021-06-01,16.3,10,22.7,,,235,7.9,29.6,1016.1,
2021-06-02,15.7,13.2,17.9,,,218,5.2,18.5,1019,
2021-06-03,17,11.6,23.2,,,297,5.2,20.4,1022.6,
2021-06-04,17.9,13.7,22,,,272,5.2,20.4,1023.1,
