date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2007-01-01,3.9,2.2,7.7,28.4,0,,5,,1029.3,
2007-01-02,2.9,1,5.9,4.2,0,247,8.6,,1027.2,
2007-01-03,3.7,1.9,6.6,0,0,228,4.8,,1034.2,
2007-01-04,3.5,1.3,5.4,2.2,0,93,4.7,,1025.5,
2007-01-05,4.2,-0.3,8,0,0,123,3.9,,1028.1,
2007-01-06,2.4,-1.8,6.8,0,0,95,4.4,,1030.4,
2007-01-07,4.2,1.7,8.6,0.5,0,,3.4,,1025.9,
2007-01-08,3.8,1.5,7.2,8.3,0,109,3.9,,1020.4,
2007-01-09,5.6,3.6,8.4,1.4,0,89,5.7,,1025.2,
2007-01-10,5.6,1.6,11.3,0,0,,4,,1025.7,
2007-01-11,5.8,1.6,10.3,0,0,134,3.2,,1029.1,
2007-01-12,9.4,2.7,11.7,0,0,246,10.9,,1030.1,
2007-01-13,3.8,-0.6,11.1,0,0,92,4,,1031.6,
2007-01-14,3.3,-1.1,9.9,0,0,99,3.5,,1032.9,
2007-01-15,2.6,-1,9.2,0,0,87,6.3,,1031.6,
2007-01-16,3.1,-1.4,7.6,0,0,,2.9,,1027.4,
2007-01-17,3.7,-0.1,9.4,0,0,,3.7,,1027.3,
2007-01-18,4.4,1.8,7,12.2,0,,,,,
2007-01-19,11.4,4.3,16.8,0.1,0,250,13.8,,1024.4,
2007-01-20,5.6,1.4,13.4,0,0,,,,,
2007-01-21,5.8,1.6,9.2,0.3,0,,10.7,,1021.1,
2007-01-22,4.1,1.8,7.4,0,0,125,5.4,,1014.7,
2007-01-23,2.4,-0.1,5.7,3.9,0,244,10.6,,999.6,
2007-01-24,-1.7,-4.7,0.9,0,10,253,24.6,,1002,
2007-01-25,-4.2,-6.6,-0.3,0,0,117,5.9,,1013.9,
2007-01-26,-4,-7.3,0.1,0,0,,5.3,,1024,
2007-01-27,-2.6,-6.8,2,0,0,145,3.1,,1032.3,
2007-01-28,-2.2,-5.2,4.6,0,0,111,4.9,,1035.6,
2007-01-29,-2,-6.2,3.5,0,0,,3.8,,1028.7,
2007-01-30,-0.4,-4.8,6.8,0,0,117,5.7,,1026.2,
2007-01-31,0.2,-5.2,7,0,0,,3.9,,1026.2,
2007-02-01,-0.6,-4.9,5.1,0,0,161,3.4,,1029.1,
2007-02-02,0.2,-4,6.8,0,0,,4.5,,1031.9,
2007-02-03,0.9,-3.5,7.9,0,0,,3.8,,1031.4,
2007-02-04,-0.1,-4.6,6.8,0,0,,5,,1029.7,
2007-02-05,1.2,-3.6,7.6,0,0,,3.7,,1022.2,
2007-02-06,2,-2.1,6.1,0,0,,4.8,,1008.9,
2007-02-07,3.1,-2,7.2,0,0,84,4.5,,1003.3,
2007-02-08,2.6,0.9,4.7,5.1,0,,4.1,,1004.1,
2007-02-09,3.9,-1.4,11,0,0,120,5,,1008.4,
2007-02-10,2.1,-2.3,5.4,0,0,,4.4,,1011.2,
2007-02-11,5.2,-1,13,4.5,0,252,5.6,,1012.8,
2007-02-12,4.9,4,8.3,19.7,0,120,5.6,,1008,
2007-02-13,5.3,-0.4,9.8,0.5,0,4,6.3,,1014.7,
2007-02-14,3.5,-1.3,7,2.5,0,80,4.8,,1014.9,
2007-02-15,6.7,2.4,12.7,0,0,171,5.2,,1020.8,
2007-02-16,5.7,-0.4,14.5,0,0,91,5.6,,1023.2,
2007-02-17,5.4,0,12.2,0,0,129,5.1,,1017.7,
2007-02-18,7.2,3.5,13.2,0.2,0,193,5.6,,1016.3,
2007-02-19,6.6,0.7,13.6,0,0,113,4,,1014.6,
2007-02-20,5.2,-1.2,14.5,0,0,119,4.6,,1013.3,
2007-02-21,5.3,-1.6,14,0,0,,5.2,,1016.5,
2007-02-22,6.8,0.5,14.6,0,0,97,7.5,,1014.4,
2007-02-23,7.3,0.7,14,0,0,,,,,
2007-02-24,5.6,1.6,10.4,7.9,0,109,5.6,,1012.4,
2007-02-25,4.7,3.5,6.7,12.4,0,,4.4,,1010.2,
2007-02-26,5.5,4.2,8.7,3,0,241,10.1,,1014.5,
2007-02-27,6.3,2.8,8.3,6.5,0,,6.8,,1022,
2007-02-28,7,4.1,14.7,2.2,0,,8.9,,,
2007-03-01,7.1,3.3,9.4,13,0,,4.5,,1009.3,
2007-03-02,8.4,6.8,11.2,15,0,,,,,
2007-03-03,8.2,4.6,14.8,4,0,80,10.3,,1014.8,
2007-03-04,8.4,0.5,16.9,0,0,79,4.2,,1020.8,
2007-03-05,7.8,4.3,11.1,0,0,,,,,
2007-03-06,9.3,2,17.4,2.3,0,,,,,
2007-03-07,9.9,8,15,0.1,0,,7.9,,,
