date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-01-01,6.7,3.3,11.9,,,23,6.4,14.8,1027.2,
2022-01-02,6.1,4,8.8,,,350,6,18.5,1024.3,
2022-01-03,4.6,3.4,6.7,,,311,5.3,20.4,1021.5,
2022-01-04,5.7,3.6,8.2,,,3,6.1,40.8,1007.4,
2022-01-05,-1.3,-7,6,,,280,10,42.6,1009.9,
2022-01-06,-6.8,-8.2,-4.1,,,342,4,22.2,1020.6,
2022-01-07,-6.3,-9,-3.9,,,352,5,14.8,1022.4,
2022-01-08,-3.7,-4.8,-1.7,,,301,6.1,18.5,1018.4,
2022-01-09,-3.2,-4.6,-1.7,,,268,7.2,24.1,1009.7,
2022-01-10,-5.2,-7.6,-3.5,,,292,3.5,13,1019,
2022-01-11,-7.3,-10.2,-3.7,,,52,4.1,9.3,1026.4,
2022-01-12,-5.2,-8.9,-0.2,,,48,4.7,11.1,1031,
2022-01-13,-1.8,-6.9,3.2,,,46,5.1,11.1,1032.8,
2022-01-14,2,-1.1,6.6,,,23,5.1,11.1,1030.7,
2022-01-15,2.9,-0.9,8.5,,,35,5.5,11.1,1024.1,
2022-01-16,0.3,-2.8,3.9,,,337,5.4,18.5,1027.5,
2022-01-17,-2.3,-4.6,0.6,,,340,3.5,13,1033.8,
2022-01-18,-0.4,-4.6,5.1,,,48,5.8,16.7,1029.9,
2022-01-19,-0.2,-3,4.9,,,353,5.5,14.8,1028.1,
2022-01-20,-3.2,-4.9,-1.5,,,270,5.4,35.2,1028.8,
2022-01-21,-6.3,-7.9,-4.5,,,349,4.8,29.6,1029.5,
2022-01-22,-5.1,-8.4,-1.6,,,14,4.6,13,1031.2,
2022-01-23,-1.2,-4,2.9,,,30,4.7,11.1,1029.3,
2022-01-24,0.6,-2.8,6,,,27,4.6,11.1,1028.3,
2022-01-25,0.8,-3.7,5.7,,,1,4.6,11.1,1030.8,
2022-01-26,0,-3.9,4.6,,,359,4.9,11.1,1030.2,
2022-01-27,0,-3.2,4.6,,,351,5,11.1,1029.1,
2022-01-28,-0.8,-2.6,2,,,307,5.5,20.4,1034,
2022-01-29,0.4,-2,3.3,,,295,4.8,14.8,1033.9,
2022-01-30,1.4,-2.4,3.9,,,291,5.8,20.4,1028.8,
2022-01-31,-2.5,-5,-1.3,,,290,9.6,38.9,1020.1,
2022-02-01,-3.8,-5.1,-1.1,,,269,10,27.8,1027,
2022-02-02,0.2,-1.1,1.8,,,267,11.7,42.6,1024.9,
2022-02-03,2.4,-2.1,7.2,,,25,6,16.7,1020.1,
2022-02-04,1.6,-0.4,4.4,,,317,5.7,16.7,1017.3,
2022-02-05,0,-2.6,2.3,,,275,5.1,18.5,1024.4,
2022-02-06,-1.9,-5.3,0.5,,,303,6.8,31.5,1024,
2022-02-07,-1.2,-4.1,0,,,285,12.9,55.5,1024.8,
2022-02-08,-1.3,-6.4,3.7,,,341,4.6,14.8,1031.5,
2022-02-09,4,-0.5,10.6,,,29,5.9,14.8,1027.1,
2022-02-10,2.5,-1.3,6.3,,,336,6,20.4,1025.1,
2022-02-11,0,-5.1,2.6,,,311,6.2,33.3,1027.8,
2022-02-12,-2.8,-6.9,1.8,,,49,6.7,20.4,1029.4,
2022-02-13,-1.5,-5.5,2.2,,,51,9.2,33.3,1023.4,
2022-02-14,-1,-3,1.2,,,58,12.2,37,1014.7,
2022-02-15,-2,-4.4,-0.3,,,276,5.2,20.4,1019.1,
2022-02-16,-0.8,-4.4,3.3,,,298,5.3,18.5,1020.5,
2022-02-17,4.5,3.4,5.4,,,269,9.9,31.5,1019,
2022-02-18,5.3,0.8,9.3,,,318,7.1,29.6,1014.1,
2022-02-19,1.5,-2.9,6.2,,,261,8.8,31.5,1020.4,
2022-02-20,0.1,-3.6,3.8,,,278,5.9,20.4,1024.4,
2022-02-21,-0.5,-2.6,1.8,,,269,12.3,42.6,1017.3,
2022-02-22,-0.2,-2.9,2.7,,,271,10.4,33.3,1025.7,
2022-02-23,1.8,-0.8,5.8,,,335,5,18.5,1026.1,
2022-02-24,2.5,0.4,6,,,17,8,25.9,1021.1,
2022-02-25,-0.4,-3.3,1.3,,,276,9.4,31.5,1026.5,
2022-02-26,-2.9,-6,2.1,,,354,5,24.1,1030.3,
2022-02-27,-3.6,-8.9,1,,,34,5.2,13,1026.4,
2022-02-28,-2,-6.2,3,,,349,5.5,14.8,1028.3,
2022-03-01,-0.2,-4.4,4.9,,,3,6.1,18.5,1025.2,
2022-03-02,1,-3.9,5.8,,,352,5.1,13,1020.8,
2022-03-03,2.5,-0.8,6.8,,,355,5.2,16.7,1015.8,
2022-03-04,0.7,-2,4.2,,,322,6.1,27.8,1015.2,
2022-03-05,-2.4,-6.8,1.6,,,341,5.4,20.4,1017,
2022-03-06,-3.9,-8.2,0.5,,,21,5.2,16.7,1018,
2022-03-07,-3.1,-7.2,2.1,,,8,4.9,16.7,1017.5,
2022-03-08,-1.4,-6,4.5,,,25,5.2,14.8,1018.5,
2022-03-09,0.4,-4.4,6.1,,,2,5.1,16.7,1022.5,
2022-03-10,2.6,-2.8,8.4,,,41,6.6,18.5,1021.5,
2022-03-11,2.5,0.9,4.5,,,60,20.5,53.7,1020.5,
2022-03-12,1.9,0.1,4.5,,,60,21,53.7,1021.3,
2022-03-13,2.2,-0.6,5,,,60,22.8,61.1,1019,
2022-03-14,3.4,-0.2,7.9,,,58,15.3,53.7,1027.3,
2022-03-15,4.7,2.5,6.9,,,57,15.9,44.5,1027.9,
2022-03-16,8.3,3.2,14.1,,,7,5.9,18.5,1021.2,
2022-03-17,6.8,3,10.5,,,9,5.9,18.5,1022.3,
2022-03-18,6,3.6,9,,,43,8,27.8,1026.7,
2022-03-19,5.8,2.7,9.4,,,44,10,31.5,1028.5,
2022-03-20,3.2,0.3,7,,,60,18.7,51.8,1031.9,
2022-03-21,4,-0.1,8.7,,,60,13,38.9,1032.8,
2022-03-22,4.1,-0.2,8.9,,,57,14,48.2,1031.9,
2022-03-23,5.9,1.2,11.3,,,60,12.9,37,1030.2,
2022-03-24,6.5,1.5,12.1,,,43,7.8,22.2,1027.4,
2022-03-25,6.3,1.5,11.8,,,31,7.1,25.9,1025.4,
2022-03-26,6.8,1.6,12.1,,,55,13.3,44.5,1026.2,
2022-03-27,7.9,2.4,12.9,,,55,10.8,33.3,1028.1,
2022-03-28,6.9,1.8,13,,,32,7.1,20.4,1025.2,
2022-03-29,6.8,3.4,10.4,,,49,6.3,22.2,1013.4,
2022-03-30,4.4,2.6,5.8,,,45,5.2,16.7,1003.4,
2022-03-31,2.1,0.4,3.2,,,271,5.4,24.1,996.2,
2022-04-01,-2.5,-5.6,0.1,,,261,7.5,33.3,998.4,
2022-04-02,-5.3,-6.7,-3.4,,,284,6.7,27.8,1007.2,
2022-04-03,-4,-7.9,0.2,,,331,4.8,20.4,1017.2,
