date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2005-01-01,-0.8,-3.7,3.9,0,70,95,4.5,,,
2005-01-02,1.8,-1.6,6.3,0,60,221,8.2,,1029.3,
2005-01-03,0,-4.7,4.8,0,60,,3.7,,1038.2,
2005-01-04,-2.5,-6.9,3.7,0,50,,,,,
2005-01-05,-1.8,-6.2,4,0,50,95,6.9,,,
2005-01-06,2.7,-1.8,7.7,0,50,,,,,
2005-01-07,0.3,-2.7,6.4,0,30,,,,,
2005-01-08,0.4,-3.7,7.4,0,30,84,8.2,,1032,
2005-01-09,0.8,-3.3,6.5,0,30,82,5.9,,1033.1,
2005-01-10,0.6,-3.3,8.1,0,20,86,7.3,,1032.2,
2005-01-11,-1,-4.9,5.8,0,20,,6.2,,1033.3,
2005-01-12,-0.8,-5.5,5,0,20,86,6.7,,1031.3,
2005-01-13,1.8,-2.7,7.2,0,0,,3.8,,1030.5,
2005-01-14,-1.2,-4.3,4.4,0,0,,4.2,,1031.7,
2005-01-15,-3.1,-6.7,3.3,0,0,101,5.7,,1030.5,
2005-01-16,-3,-7.9,4.3,0,0,92,6.8,,1030.8,
2005-01-17,-2.2,-6.5,5.3,0,0,85,7,,1027.8,
2005-01-18,-0.2,-4.1,2.5,7.5,0,46,8.4,,1012,
2005-01-19,-0.1,-3.9,3,0,0,,3.3,,1016.9,
2005-01-20,0.1,-3.7,1.5,1.3,0,125,4.8,,1023.5,
2005-01-21,5.8,0.8,9,9.9,0,237,14.9,,1013.7,
2005-01-22,2.9,-0.2,4.8,3.1,0,,8.6,,1016.3,
2005-01-23,0.7,-1.4,1.5,13.7,50,,3,,1016.5,
2005-01-24,-3,-9.9,-0.2,0.1,300,226,8,,1014.9,
2005-01-25,-8.9,-11.8,-4.5,0,280,100,4.1,,1016.5,
2005-01-26,-10.9,-14.9,-5.8,0,250,108,5.1,,1015.3,
2005-01-27,-11.1,-16,-5.9,0,250,103,4.7,,1016.7,
2005-01-28,-7.7,-9.7,-4.2,0,250,105,6.1,,1014.9,
2005-01-29,-7.3,-11.9,-3.5,0,250,,,,,
2005-01-30,-10.3,-14.8,-4.9,0,240,105,4.2,,1030.6,
2005-01-31,-7.8,-12.6,-1.1,0.9,240,100,5.1,,1032.7,
2005-02-01,-0.5,-5.1,4.7,0.2,160,,7.6,,1025.3,
2005-02-02,-3,-7.3,2.9,0,90,,3.4,,1031.7,
2005-02-03,-1.4,-6.3,4.3,0,80,96,4.8,,1031.1,
2005-02-04,-2.7,-7,2.6,0,50,93,6.3,,1031,
2005-02-05,-3.1,-7.6,2.9,0,40,91,6.4,,1026.7,
2005-02-06,-1.9,-6.6,5.4,0,40,,,,,
2005-02-07,-2,-6.7,5.3,0,30,,,,,
2005-02-08,-1.5,-6.7,5.1,0,30,,,,,
2005-02-09,-0.9,-6.3,5.9,0,30,,,,,
2005-02-10,-0.4,-5.8,5,0,30,80,6.6,,,
2005-02-11,2.1,-1.3,3.6,7.4,20,,,,,
2005-02-12,4.1,1.9,8.3,12.8,20,,3.3,,1019.9,
2005-02-13,4.1,0.5,8.2,1,0,256,17.3,,1004.9,
2005-02-14,0.5,-1.7,3,2.3,20,254,13.4,,1006.6,
2005-02-15,-0.8,-5,2.2,0.1,60,,6.9,,1006.4,
2005-02-16,-3.5,-7.2,1.1,0,30,,4.9,,1013.8,
2005-02-17,-2.5,-6,1.7,0,30,118,6.6,,1020,
2005-02-18,-2.9,-7.1,1.6,0,30,,7.2,,,
2005-02-19,-1.1,-2.7,1.9,0,20,,,,,
2005-02-20,-0.1,-2,2.2,1.1,0,,,,,
2005-02-21,-0.9,-3,2.8,0,0,,8.1,,1003.3,
2005-02-22,-1.4,-3.6,2,0,0,,4.7,,1003.4,
2005-02-23,-1.7,-4.6,2.7,0,0,,6.4,,1008,
2005-02-24,-2.7,-7.7,2.4,0,0,,6.8,,1011.8,
2005-02-25,-2.6,-6.5,3.3,0,0,105,6.5,,1013,
2005-02-26,-2.9,-7.7,3.1,0,0,130,8.3,,1011.4,
2005-02-27,-2.3,-6.3,3,0,0,,7.8,,1008.5,
2005-02-28,-4.2,-7.8,0.4,0,0,237,9.2,,1013,
2005-03-01,-4.6,-9.8,1.9,0,0,115,6.7,,1012.9,
2005-03-02,-2.6,-8.8,5.2,0,0,,,,,
2005-03-03,0.2,-5.1,7.9,0,0,,,,,
2005-03-04,0.8,-3.2,6.3,0,0,,9.8,,,
2005-03-05,-0.1,-3.3,2,0,0,249,9.9,,1005.2,
2005-03-06,-0.7,-4.4,5.6,0,0,227,10,,1012.1,
2005-03-07,-1.9,-5.4,2.2,0,0,248,11.6,,1021.8,
2005-03-08,1.7,-2.8,7.4,0,0,,,,,
2005-03-09,2.7,-3.2,8.2,0,0,191,13,,1027.3,
2005-03-10,2.1,-3.3,9.4,0,0,131,6,,1026,
2005-03-11,2.7,-3.6,10.7,0,0,189,7.5,,1019.6,
2005-03-12,4.8,-1.5,10.5,0,0,211,15.1,,1009.5,
2005-03-13,4.8,-0.1,11.6,0,0,238,9.7,,1011.6,
2005-03-14,6.9,-1.3,14,0.7,0,,,,,
2005-03-15,9.4,3.6,18.3,0,0,,6.1,,1024.1,
2005-03-16,9.2,1.7,19.8,0,0,,6.3,,1030.2,
2005-03-17,10.3,2.1,21.6,0,0,,5.1,,1032.3,
2005-03-18,11.2,2.6,22.6,0,0,,5,,1029.7,
2005-03-19,11.6,3,22.6,0,0,,3.9,,1022.5,
2005-03-20,11.4,3.5,20.3,0,0,,3.8,,1016.5,
2005-03-21,11.7,4.5,21.9,0,0,,3.9,,1013.2,
2005-03-22,10.4,6.5,15.1,2.4,0,,4.3,,1014.5,
2005-03-23,13.4,8.7,22,0,0,,4.3,,1016.8,
2005-03-24,13.1,8.3,20.6,6.5,0,,7.6,,1016.7,
2005-03-25,12.9,8.6,19.8,0,0,,3.3,,1016.2,
2005-03-26,12.2,8.4,18,0.2,0,,3.8,,1008.5,
2005-03-27,11.8,9,15.9,1.8,0,,7.2,,1006.1,
2005-03-28,12.2,7,17.7,0,0,,,,,
2005-03-29,12.9,8.1,18.6,1.1,0,,6.9,,,
2005-03-30,9.9,7.7,12.1,1.2,0,,7.6,,1014.5,
2005-03-31,10.2,7.3,14.1,0,0,,5,,1019.1,
2005-04-01,11,4.1,18.3,0,0,87,7.9,,1020.6,
2005-04-02,12.4,6.2,19.2,0,0,,7.6,,1021.1,
2005-04-03,10.9,3.1,19.8,0,0,,3.4,,1023.9,
2005-04-04,10.4,3.3,19.6,0,0,,0.8,,1025.1,
2005-04-05,11.4,3.5,19.3,0,0,,2,,1025.9,
2005-04-06,13.9,5.9,22.4,0,0,,5.1,,,
2005-04-07,10.5,8.5,13.5,31.2,0,,,,,
2005-04-08,7.7,5.9,9.4,6.9,0,,,,1005.2,
2005-04-09,4.6,1.1,6.7,0,0,,,,,
2005-04-10,6.2,-0.8,11.8,0,0,,,,,
2005-04-11,7.9,1.7,15.3,0,0,,,,,
2005-04-12,9.4,3.3,15.3,0,0,,,,,
2005-04-13,10.4,6.2,13.2,0,0,,,,,
2005-04-14,11.4,4.1,19.5,0,0,,8.2,,1007.1,
2005-04-15,11.4,6.7,20.4,0,0,191,10.9,,1003.3,
2005-04-16,7.1,3.5,10.2,13,0,223,10.3,,998.8,
2005-04-17,2.6,0.6,5.6,6.4,10,,2.3,,1002,
2005-04-18,8.3,3.3,14.4,9.7,0,,4.8,,1003.7,
2005-04-19,9.2,6,13.3,0,0,256,12.5,,1004.2,
2005-04-20,8.2,4.5,12.9,0,0,247,15.3,,1008.1,
2005-04-21,10.2,5.8,16.3,0,0,243,9.5,,1012.1,
2005-04-22,10.7,3,18.7,0,0,153,8.1,,1013.4,
2005-04-23,11.5,6,16.3,0,0,106,5.8,,1012.3,
2005-04-24,13,8.3,17.8,0,0,210,5.3,,1010.6,
2005-04-25,11.3,8.2,16.2,2,0,253,10.9,,1009.9,
2005-04-26,13.2,7.7,20.6,0,0,241,8.9,,1015.6,
2005-04-27,12.7,7.6,17,0,0,,8.8,,1018.3,
2005-04-28,14.9,7.2,22.9,0,0,274,6.5,,1020.2,
2005-04-29,17.8,9.4,26.9,0,0,340,5.7,,1019.1,
2005-04-30,18.4,9.6,27.5,0,0,61,7.2,,1015.8,
2005-05-01,19.7,10.6,29.1,0,0,81,7.4,,1013.3,
2005-05-02,19.3,11.9,27.7,0.4,0,62,7.7,,1015.3,
2005-05-03,16.1,12.4,20.4,6.8,0,222,8.9,,1016.5,
2005-05-04,13.8,8.8,19.5,0.5,0,244,13.2,,1015,
2005-05-05,12.3,7.5,16.7,0,0,233,15.1,,1013.8,
2005-05-06,11.7,9.3,15.3,0,0,256,18.1,,1016.7,
2005-05-07,11.2,4.8,16.2,0,0,,11.3,,1014.5,
2005-05-08,12.7,8,18,0,0,243,19.5,,1010.4,
2005-05-09,13.1,7.1,18.6,0,0,241,12,,1009.3,
2005-05-10,11.4,5.4,18.7,0,0,219,11.3,,1011.7,
2005-05-11,12.9,5.3,20,0,0,242,10.2,,1014.4,
2005-05-12,15,7.8,22.3,0.4,0,112,7.4,,1013.4,
2005-05-13,17.3,10.9,24.2,0,0,77,6,,1013.4,
2005-05-14,14.8,12.4,18.1,0,0,249,11.2,,1012.7,
2005-05-15,15.6,8.7,22.1,0,0,230,10.8,,1013.8,
2005-05-16,11.7,6.9,14.7,2.6,0,,7.5,,1011.8,
2005-05-17,13.4,5.5,20.9,0,0,183,10.4,,1009.9,
2005-05-18,13.1,7.1,16.4,0,0,255,20.6,,1012,
2005-05-19,13.7,6.5,20.1,0,0,229,10.4,,1020.7,
2005-05-20,17,7.1,26.2,0,0,58,7.7,,1019,
2005-05-21,17.3,12.1,23.8,1.2,0,214,6.1,,1014.5,
2005-05-22,16.3,13.3,23.1,6,0,,6.1,,1012.5,
2005-05-23,12.6,7.5,17,0.4,0,248,14.3,,1016.8,
2005-05-24,14.4,5.6,21.7,0,0,215,8.9,,1023.1,
2005-05-25,18.3,8.3,26.1,0,0,110,8.9,,1022.9,
2005-05-26,21.2,12,28.8,0,0,96,9.7,,1019.3,
2005-05-27,22.6,14.2,30.1,0,0,105,9.8,,1015.6,
2005-05-28,23.5,15.6,30.2,17.5,0,174,10.4,,1015.1,
2005-05-29,22.3,16.1,31.2,0,0,96,8.3,,1015.5,
2005-05-30,17.9,13.9,20.8,0.3,0,206,6.8,,1017.7,
2005-05-31,17.3,11.2,23.2,0,0,238,15.5,,1020.3,
2005-06-01,16.9,10,24.2,0,0,,,,,
2005-06-02,19.4,11.5,25.8,0,0,,9.8,,1014.6,
2005-06-03,21.3,12.5,29.7,14.9,0,108,9.1,,1011.9,
2005-06-04,18.4,14.7,22.5,0,0,227,13.8,,1014.9,
2005-06-05,17.4,11.8,21.9,0,0,248,18.4,,1016.7,
2005-06-06,15.9,14,20,0,0,249,14.1,,1017.4,
2005-06-07,17,10.8,23.9,0,0,242,11.8,,1021.4,
2005-06-08,14.4,7.2,22.3,0,0,244,13.4,,1024.9,
2005-06-09,14.4,7.4,22,0,0,,7,,1020.9,
2005-06-10,14.9,5.5,22.9,0,0,251,11,,1016.5,
2005-06-11,17.2,7.7,25.2,0,0,236,10.3,,1010.6,
2005-06-12,19.1,10.3,27.7,0.6,0,,,,,
2005-06-13,16.9,12.3,23.4,16.4,0,82,7.7,,1009,
2005-06-14,15.8,13.4,18.6,1.3,0,248,7.8,,1011.9,
2005-06-15,19.4,14.4,25.2,0,0,,,,,
2005-06-16,20.6,13.5,26.8,0,0,206,10.5,,,
2005-06-17,21.5,13.8,27.7,0,0,207,9.4,,,
2005-06-18,23.3,15.9,29.7,0,0,217,10.7,,1018.8,
2005-06-19,24.2,18.8,30.4,0,0,,,,,
2005-06-20,23.2,16.8,30.6,0.1,0,,7.5,,,
2005-06-21,25.1,15.7,32.1,0,0,,,,,
2005-06-22,26.4,16.7,33.6,0,0,,,,,
2005-06-23,25.6,18.2,32.3,0,0,,,,,
2005-06-24,24.7,17.9,32.9,3.7,0,,,,,
