date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2014-01-01,1.8,-2.4,7.6,0,0,94,6.4,,1018.4,
2014-01-02,1.1,-1.8,3.7,5.8,0,94,4.5,,1015.9,
2014-01-03,1.9,-1.4,6.2,1.4,0,94,6.9,,1020.5,
2014-01-04,3.9,2.7,6.4,7,0,82,5.1,,1012.4,
2014-01-05,4.1,-0.1,7.5,0,0,210,5.3,,1012.8,
2014-01-06,2.2,-1.7,5.7,0,0,83,6.3,,1020.9,
2014-01-07,3.8,0,10.2,0,0,72,3.5,,1022.6,
2014-01-08,4.8,0.3,11.3,0,0,95,4.4,,1025.6,
2014-01-09,3.8,-0.8,8.6,0.1,0,85,3.6,,1021.3,
2014-01-10,6.3,1.7,12,0.1,0,204,3.7,,1019.7,
2014-01-11,4.4,0.4,8.8,0,0,88,5.4,,1022,
2014-01-12,2.9,-1.2,10.1,0,0,,4.1,,1025.1,
2014-01-13,1.3,-3.3,4.7,8.1,0,167,3.7,,1019.1,
2014-01-14,2.8,1.7,5.1,1.1,0,88,3.8,,1010.2,
2014-01-15,3.1,0.8,5.7,0,0,89,4.3,,1015.8,
2014-01-16,5.2,1.5,10.1,5.1,0,68,5.7,,1010.5,
2014-01-17,3.9,0.7,7.3,0,0,107,5.2,,1008.2,
2014-01-18,2.7,-1.1,6.6,0,0,88,4.6,,1005.4,
2014-01-19,3.5,-0.4,9.6,0,0,258,5.1,,999.7,
2014-01-20,2.8,1.2,4.8,0.5,0,208,3.3,,1004.8,
2014-01-21,4.3,3.1,5.8,0,0,,3.8,,1012.4,
2014-01-22,2,-1.4,8,0,0,94,4.5,,1014.1,
2014-01-23,2.1,-1,7.7,2.8,0,186,3.3,,1018.4,
2014-01-24,1.4,-3.5,5.4,2.7,0,247,5.4,,1016.9,
2014-01-25,-1.3,-5.7,2.2,0.1,0,152,4,,1021.5,
2014-01-26,4.6,-0.2,7.8,7.3,0,243,11.6,,1015,
2014-01-27,1.8,-2.6,6.5,0,30,151,4.1,,1004.3,
2014-01-28,-1.3,-4.8,3.5,0,0,106,4.7,,1004.2,
2014-01-29,-0.5,-4.9,4.6,0,0,89,6,,1002.5,
2014-01-30,1.2,-2.8,6.2,0,0,92,4.7,,1006.3,
2014-01-31,1.1,-3.7,8.4,0,0,97,4.5,,1010.7,
2014-02-01,2.8,-2.2,7.2,4.9,0,87,10.6,,1008.6,
2014-02-02,2.7,1.2,4.8,0.7,0,102,3.4,,1013.8,
2014-02-03,4.4,0.5,11.4,0.2,0,90,6,,1011.4,
2014-02-04,3.6,0,8,0,0,245,4.1,,1012.1,
2014-02-05,3.3,-0.6,8.5,2.6,0,244,4.8,,1007.8,
2014-02-06,2.9,-1.4,9.4,0,0,102,4.5,,1013.9,
2014-02-07,2.5,-0.6,7.7,8.6,0,123,4.1,,1011,
2014-02-08,3.1,-0.7,7.1,4.5,0,104,5.1,,1007.5,
2014-02-09,2.8,0.1,8.4,0.3,0,139,3.3,,1006.4,
2014-02-10,5.4,0.5,10.9,0.1,0,98,5,,999.2,
2014-02-11,4.3,0.7,10,0,0,240,5.6,,1008.8,
2014-02-12,4.6,0.3,11.5,1.4,0,178,4.3,,1012.9,
2014-02-13,1.9,0.3,3.6,22.8,0,83,5.1,,1010.6,
2014-02-14,2.2,-0.3,3.7,0.1,20,,5.3,,1014.6,
2014-02-15,5.7,-0.6,13.1,6.3,0,99,6.9,,1010.9,
2014-02-16,3.2,1.5,4.6,10.8,0,,4,,1018.1,
2014-02-17,4.1,0.6,10.2,0,0,,4.1,,1017.7,
2014-02-18,4.9,0.2,11.1,0,0,95,5.4,,1018.6,
2014-02-19,5.2,1.6,9.4,0.3,0,234,4.5,,1017.1,
2014-02-20,5.4,-0.4,12.2,0,0,110,4.6,,1017.3,
2014-02-21,4.7,2,6.7,0.9,0,276,4.8,,1014.9,
2014-02-22,3.9,-0.9,11.6,8.9,0,232,4.8,,1020,
2014-02-23,5,1.7,11.1,0,0,,3.9,,1024,
2014-02-24,5.2,-1.2,14.2,0,0,90,6.7,,1020.7,
2014-02-25,5.6,-1.4,12.6,0,0,,3.7,,1018.1,
2014-02-26,5.6,3,10.9,4.1,0,241,16.1,,1017.2,
2014-02-27,5.3,1.5,9.8,0.7,0,140,3.8,,1020.9,
2014-02-28,5.7,2.9,10.8,0.9,0,227,8.4,,1008.4,
2014-03-01,4.5,2.6,8.1,0.2,0,225,4,,1003.1,
2014-03-02,5.1,2.6,8.6,0,0,,,,,
2014-03-03,4.4,1.1,6.4,1.2,0,,,,,
2014-03-04,4.9,1.6,9.4,0,0,,8.9,,1002.4,
2014-03-05,6.4,1.8,12.3,0,0,149,6.8,,1015.7,
2014-03-06,5.8,-0.4,13.6,0,0,114,6.2,,1024.8,
2014-03-07,6.1,-0.6,15.4,0,0,82,6.3,,1026.8,
2014-03-08,7.5,0.2,17.5,0,0,101,5.6,,1028.8,
2014-03-09,7.8,-0.6,17.7,0,0,,5,,1029.2,
