date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2009-01-01,1.4,0.1,3.2,,,,2.8,,1025.5,
2009-01-02,-0.4,-2.6,4.5,,,,2,,1021.2,
2009-01-03,0.6,-1,1.7,,,,2.7,,1022.6,
2009-01-04,-2.1,-4.9,2.1,,,99,3.2,,1018.9,
2009-01-05,-2.6,-6.1,0.9,,,,1.7,,1014.3,
2009-01-06,-0.1,-0.8,0.4,,,,1.4,,1016.4,
2009-01-07,-0.2,-2.1,1.3,,,,1.1,,1016.8,
2009-01-08,1.1,-1.4,3,,,,2.5,,1023.2,
2009-01-09,0.7,-4.8,4.3,,,,1.7,,1029.7,
2009-01-10,-3.6,-8.2,4,,,,1.5,,1028.9,
2009-01-11,-3,-7,4.2,,,,1.6,,1032.5,
2009-01-12,-2.7,-6.2,5.2,,,,1.8,,1031.4,
2009-01-13,,,,,,,,,,
2009-01-14,-1.6,-4.4,4,,,,1.7,,1012.6,
2009-01-15,0.8,-2.3,4.1,,,,1.2,,1018.9,
2009-01-16,-0.5,-5,5.8,,,,1.4,,1025.1,
2009-01-17,-0.6,-4.9,5.3,,,,1.9,,1025.4,
2009-01-18,0.9,-1.3,2.1,,,,3,,1019.2,
2009-01-19,1.1,-2.8,3.2,,,,3,,1011.4,
2009-01-20,0.9,0.3,1.6,,,,1.4,,1001.2,
2009-01-21,3.5,-0.1,7.3,,,,4.2,,1003.8,
2009-01-22,2.3,-1.5,7.5,,,,5.2,,1007.4,
2009-01-23,0.4,-2.6,3.3,,,93,3.1,,997.3,
2009-01-24,1.6,-3,4.8,,,55,4.7,,990.6,
2009-01-25,4.8,0.5,9.2,,,,6.2,,997.9,
2009-01-26,3.3,0.8,7.9,,,,3,,1002.1,
2009-01-27,4.2,0.8,8.5,,,,4,,1003.9,
2009-01-28,3.7,-1.5,7.9,,,,3.6,,1008.8,
2009-01-29,0.8,-3.4,8.9,,,,1.9,,1013.4,
2009-01-30,0.8,-2.9,7.5,,,,2.8,,1018.4,
2009-01-31,1.1,-3.3,4.7,,,,5.2,,1014.7,
2009-02-01,2.5,0.7,3.5,,,,6.6,,1009.8,
2009-02-02,0.6,0.4,1.1,,,,1,,1008.9,
2009-02-03,1.9,0.4,3.9,,,,1.9,,1004.7,
2009-02-04,2.3,-1,4.9,,,,2.6,,1002.2,
2009-02-05,3,1.8,4.3,,,,2.6,,1005.7,
2009-02-06,2.5,1.7,3.5,,,82,4,,999.8,
2009-02-07,2.8,0.8,4.5,,,,2.9,,991.4,
2009-02-08,6.4,1.9,12.9,,,88,9.8,,995.6,
2009-02-09,5.5,1.8,10,,,103,7.9,,1009.3,
2009-02-10,4.2,0.3,8,,,118,3.3,,1007.2,
2009-02-11,5.6,0.6,9.5,,,78,14.8,,1008.1,
2009-02-12,4.3,-1.4,9.3,,,85,8.9,,1012.1,
2009-02-13,4,-0.8,7.5,,,74,13.8,,1015.2,
2009-02-14,3.8,-2.4,8.3,,,75,11.7,,1017.4,
2009-02-15,3.4,-1.1,8.6,,,114,8.6,,1022.9,
