,Date,CHF/EUR,tavg_sion,prcp_sion,snow_sion,wspd_sion,pres_sion,prcp_sierre,wspd_sierre,tavg_bernhard,prcp_bernhard,wspd_aigle,ImportData,ExportData,ProductionWallis
23,2000-06-19,1.5673,20.757142857142856,0.1142857142857143,0.0,10.328571428571427,1017.6285714285714,2.7961104728984245,12.852264943221261,2.058163265306123,6.428571428571428,7.55233333184604,790888342.3103789,429779121.62428594,128938337.32359558
24,2000-06-26,1.56312,22.4,0.07142857142857142,0.0,9.971428571428573,1018.5714285714287,1.6815153629069435,9.886697945911004,2.5069387755102044,0.09999999999999999,8.243686361452141,790888342.3103789,429779121.62428594,128938337.32359558
25,2000-07-03,1.55098,17.77142857142857,2.8142857142857145,0.0,13.371428571428572,1016.0428571428573,0.9456652413971691,11.290981922718123,4.0672335600907035,6.185714285714285,7.353066396996356,790888342.3103789,429779121.62428594,128938337.32359558
26,2000-07-10,1.5530000000000002,21.428571428571423,0.5285714285714286,0.0,9.385714285714284,1011.1142857142858,2.595955329900441,8.837468683268229,4.304545454545454,0.42857142857142855,9.742769978761324,790888342.3103789,429779121.62428594,128938337.32359558
27,2000-07-17,1.5492599999999999,15.785714285714286,2.228571428571428,0.0,10.885714285714286,1009.7857142857144,2.5791007617907966,12.964811699018176,5.441341991341992,9.785714285714286,8.005654969919872,790888342.3103789,429779121.62428594,128938337.32359558
28,2000-07-24,1.55024,15.34285714285714,1.2857142857142858,0.0,10.028571428571428,1014.1000000000001,0.8664720437675362,8.458841165717411,6.927272727272728,6.042857142857143,9.278774953739015,790888342.3103789,429779121.62428594,128938337.32359558
29,2000-07-31,1.55058,19.485714285714288,6.642857142857143,0.0,7.185714285714285,1012.2285714285714,0.0,9.789914439330168,7.896590909090907,11.985714285714284,7.14246421766771,790888342.3103789,429779121.62428594,128938337.32359558
30,2000-08-07,1.55102,17.985714285714284,4.042857142857143,0.0,6.428571428571428,1019.5285714285714,0.0,10.471852719791649,8.707142857142857,5.971428571428571,8.596256409354382,790888342.3103789,429779121.62428594,128938337.32359558
31,2000-08-14,1.54544,18.514285714285712,0.7571428571428572,0.0,7.299999999999999,1018.2428571428571,0.0,8.768854238236917,9.138311688311688,4.5,7.70884307509088,790888342.3103789,429779121.62428594,128938337.32359558
32,2000-08-21,1.5480800000000001,22.271428571428572,0.04285714285714286,0.0,7.883333333333334,1016.4833333333332,0.6714619963822215,7.74774230607315,9.051948051948052,2.4857142857142853,6.705692048027885,790888342.3103789,429779121.62428594,128938337.32359558
33,2000-08-28,1.5606,21.114285714285717,1.0285714285714287,0.0,7.3428571428571425,1015.5,1.1151458025410719,6.242922620194255,8.89805194805195,3.128571428571429,7.150554833820008,790888342.3103789,429779121.62428594,128938337.32359558
34,2000-09-04,1.55024,17.91428571428571,1.1285714285714286,0.0,7.171428571428571,1015.2285714285715,0.0,8.106958091289384,9.341558441558442,4.5,7.728279311568388,790888342.3103789,429779121.62428594,128938337.32359558
35,2000-09-11,1.5492000000000001,15.685714285714285,0.09999999999999999,0.0,10.283333333333333,1015.3333333333335,0.0,7.838943948112688,8.133116883116882,0.5714285714285714,5.715125977529975,790888342.3103789,429779121.62428594,128938337.32359558
36,2000-09-18,1.54456,18.400000000000002,0.0,0.0,7.52857142857143,1016.6142857142858,1.2265425748511554,7.507863495917698,7.866883116883117,0.04285714285714286,5.073602260685863,790888342.3103789,429779121.62428594,128938337.32359558
37,2000-09-25,1.5256399999999999,15.514285714285716,2.185714285714286,0.0,9.014285714285714,1009.9428571428571,1.6369733686005432,7.640307462491944,7.92012987012987,22.400000000000002,4.196389162616543,790888342.3103789,429779121.62428594,128938337.32359558
38,2000-10-02,1.51924,15.614285714285716,0.0,0.0,7.1000000000000005,1019.0857142857143,0.13335940577369065,8.947434815408265,7.476623376623377,0.37142857142857144,5.5109523895748875,790888342.3103789,429779121.62428594,128938337.32359558
39,2000-10-09,1.52352,12.842857142857143,3.1571428571428575,0.0,6.914285714285714,1011.6999999999999,1.4539734559964097,4.8442212935049005,6.653246753246753,11.271428571428572,5.824029145526644,790888342.3103789,429779121.62428594,128938337.32359558
40,2000-10-16,1.52036,8.814285714285713,4.971428571428572,0.0,6.528571428571429,1010.8571428571429,3.859897495262919,4.724444634459578,6.224675324675325,16.514285714285712,6.350992466484055,790888342.3103789,429779121.62428594,128938337.32359558
41,2000-10-23,1.5120799999999999,11.37142857142857,10.814285714285715,0.0,4.2,1015.9571428571428,1.5433065838157136,3.8542208776660236,4.975324675324675,37.357142857142854,5.710990086678248,790888342.3103789,429779121.62428594,128938337.32359558
42,2000-10-30,1.5064199999999999,10.27142857142857,0.2571428571428572,0.0,5.114285714285715,1023.7,1.0412026258244536,6.565574069426323,3.5954545454545443,0.17142857142857143,6.306123506319699,790888342.3103789,429779121.62428594,128938337.32359558
43,2000-11-06,1.50956,8.314285714285713,0.38571428571428573,0.0,5.228571428571429,1013.8428571428573,0.9199014035810825,3.48067745820744,3.414285714285715,8.428571428571427,2.9102936902787206,790888342.3103789,429779121.62428594,128938337.32359558
44,2000-11-13,1.5265799999999998,7.014285714285714,0.9714285714285714,0.0,5.666666666666667,1004.0999999999999,2.3364809280536676,6.424083918608406,2.4831168831168826,10.37142857142857,13.055932493802283,790888342.3103789,429779121.62428594,128938337.32359558
45,2000-11-20,1.5213800000000002,6.014285714285714,1.9714285714285715,0.0,6.0,1018.175,2.9942821538690163,6.203850047679797,1.1454545454545455,10.37142857142857,5.8691415086221275,790888342.3103789,429779121.62428594,128938337.32359558
46,2000-11-27,1.5245799999999998,4.4,2.1714285714285717,0.0,5.9,1012.5,1.5581249503795673,5.123146476359659,0.15584415584415598,19.47142857142857,5.514439144693198,790888342.3103789,429779121.62428594,128938337.32359558
47,2000-12-04,1.51936,4.5,3.042857142857143,1.4285714285714286,4.985714285714287,1016.8857142857144,0.0,4.518296452144805,0.3472294372294373,10.0,5.599779383425694,790888342.3103789,429779121.62428594,128938337.32359558
48,2000-12-11,1.51354,6.228571428571429,0.18571428571428572,0.0,5.699999999999999,1019.3000000000001,1.1271522695444438,5.922307379176811,-1.0816326530612241,11.228571428571428,8.168919820014175,790888342.3103789,429779121.62428594,128938337.32359558
49,2000-12-18,1.51164,6.357142857142857,0.7428571428571429,0.0,4.816666666666666,1027.2,0.015430907326401871,5.257410508583454,-2.76504329004329,3.6285714285714286,6.055852308778622,790888342.3103789,429779121.62428594,128938337.32359558
50,2000-12-25,1.5054400000000001,1.6714285714285715,0.15714285714285717,0.0,5.814285714285715,1019.0714285714287,0.0,6.519093909047016,-3.347402597402598,9.028571428571428,6.852099497240615,790888342.3103789,429779121.62428594,128938337.32359558
51,2001-01-01,1.51725,1.1714285714285715,0.42857142857142855,0.0,6.383333333333334,1002.2333333333332,3.4618244584198905,6.87212088180742,-4.7461038961038975,4.571428571428571,8.920597066334789,790888342.3103789,429779121.62428594,128938337.32359558
52,2001-01-08,1.5250333333333332,0.5714285714285714,2.442857142857143,0.0,5.5857142857142845,1009.6333333333333,0.42937515057816533,7.059943400285912,-5.93051948051948,4.014285714285714,8.355038145148574,790888342.3103789,429779121.62428594,128938337.32359558
53,2001-01-15,1.52432,2.257142857142857,6.428571428571429,5.714285714285714,5.428571428571429,1014.6857142857143,0.666160972749962,5.149290818048843,-6.330519480519482,9.771428571428572,6.044769810105671,790888342.3103789,429779121.62428594,128938337.32359558
54,2001-01-22,1.5327199999999999,0.6285714285714283,0.6285714285714287,0.0,5.833333333333333,1020.9799999999999,2.6563565844534613,3.4022342988667273,-6.437012987012989,0.9571428571428573,7.476760735544629,790888342.3103789,429779121.62428594,128938337.32359558
55,2001-01-29,1.533,3.4285714285714284,2.9142857142857146,0.0,5.628571428571429,1016.6833333333334,0.9905556654470028,6.105696955655311,-4.964285714285715,6.028571428571429,1.4082976499045445,790888342.3103789,429779121.62428594,128938337.32359558
56,2001-02-05,1.5278399999999999,1.3571428571428574,0.38571428571428573,0.0,5.542857142857144,1012.7285714285714,3.3239074706107035,5.245778791378536,-5.551558441558441,3.099999999999999,6.835800453329957,790888342.3103789,429779121.62428594,128938337.32359558
57,2001-02-12,1.53186,4.5857142857142845,2.7,17.142857142857142,4.533333333333333,1014.4666666666667,0.8648230789841349,3.799768362936896,-6.502040816326531,8.1,7.179281815034976,790888342.3103789,429779121.62428594,128938337.32359558
58,2001-02-19,1.53612,4.128571428571428,0.1285714285714286,0.0,6.342857142857143,1025.68,1.1422620893472533,5.728656750364513,-6.495238095238094,0.9285714285714286,7.951447423412448,790888342.3103789,429779121.62428594,128938337.32359558
59,2001-02-26,1.5354800000000002,3.9571428571428564,0.0,0.0,8.328571428571427,1030.0749999999998,1.5937644537460338,8.225377715932863,-8.427891156462586,1.5571428571428572,5.433955538234897,790888342.3103789,429779121.62428594,128938337.32359558
60,2001-03-05,1.534,2.457142857142857,0.08571428571428572,0.0,11.557142857142855,1003.4571428571429,1.3096458058816056,10.73119541900046,-7.976870748299318,3.3857142857142857,7.716303750432025,790888342.3103789,429779121.62428594,128938337.32359558
61,2001-03-12,1.5390000000000001,5.757142857142858,11.700000000000001,30.0,4.728571428571429,1009.7249999999999,3.9591907346439177,3.3511469457382086,-7.567573696145126,19.057142857142857,12.364368507699593,790888342.3103789,429779121.62428594,128938337.32359558
62,2001-03-19,1.5401399999999998,8.728571428571428,2.9142857142857146,0.0,7.357142857142857,1011.7166666666666,1.3262662641259961,8.132481202112348,-7.426530612244897,14.72857142857143,11.804586998662767,790888342.3103789,429779121.62428594,128938337.32359558
63,2001-03-26,1.5368600000000001,9.914285714285713,5.085714285714286,0.0,7.542857142857143,1008.3000000000001,2.2177035848371354,11.702785913176097,-6.765306122448981,17.857142857142858,8.996639321433499,790888342.3103789,429779121.62428594,128938337.32359558
64,2001-04-02,1.53172,11.400000000000002,1.9285714285714286,0.0,7.9,1004.342857142857,1.0034661423440032,7.394069815614184,-6.69795918367347,9.928571428571429,9.312465734064656,790888342.3103789,429779121.62428594,128938337.32359558
65,2001-04-09,1.52928,9.5,1.9285714285714286,0.0,9.285714285714283,1018.0166666666668,0.6728661260048707,8.035650641766411,-6.408163265306124,12.714285714285714,8.176094963292195,790888342.3103789,429779121.62428594,128938337.32359558
66,2001-04-16,1.52792,8.042857142857143,4.128571428571429,0.0,9.071428571428571,1015.8285714285714,1.933091334789848,9.24446882469491,-6.297959183673469,10.842857142857143,8.471562219460637,790888342.3103789,429779121.62428594,128938337.32359558
67,2001-04-23,1.5227666666666666,6.614285714285715,1.7285714285714284,0.0,11.1,1013.3000000000001,0.0,9.562799813029779,-4.71156462585034,5.114285714285714,9.265867498075824,790888342.3103789,429779121.62428594,128938337.32359558
68,2001-04-30,1.52844,6.957142857142857,0.8142857142857142,0.0,11.142857142857142,1011.0600000000001,1.6066023385881327,10.05067172224725,-4.0462585034013605,7.357142857142857,12.452802380362716,790888342.3103789,429779121.62428594,128938337.32359558
69,2001-05-07,1.5336,14.985714285714284,0.21428571428571427,0.0,11.342857142857142,1009.85,1.1183955197330393,10.28513778908708,-3.1401360544217685,10.442857142857141,10.127806377136553,790888342.3103789,429779121.62428594,128938337.32359558
70,2001-05-14,1.542525,14.34285714285714,0.11428571428571428,0.0,11.185714285714287,1013.3399999999999,0.33274399722693104,13.457676720758164,-2.799319727891156,3.228571428571428,11.53618669105144,790888342.3103789,429779121.62428594,128938337.32359558
71,2001-05-21,1.5380800000000001,16.157142857142855,2.1714285714285713,0.0,7.375,1012.8666666666667,1.978191158133596,11.020646333056272,-2.271428571428571,11.285714285714286,9.313877827403848,790888342.3103789,429779121.62428594,128938337.32359558
72,2001-05-28,1.5327,16.82857142857143,0.0,0.0,9.985714285714286,1015.3857142857144,0.41719496310076437,8.45574596242653,-1.2741496598639455,0.14285714285714285,8.517003173919802,790888342.3103789,429779121.62428594,128938337.32359558
73,2001-06-04,1.52798,20.74285714285714,0.8571428571428571,0.0,8.257142857142858,1017.28,0.0,8.291236294768398,-0.2013605442176871,0.7857142857142857,10.28782119355987,790888342.3103789,429779121.62428594,128938337.32359558
74,2001-06-11,1.5229,14.814285714285713,1.7857142857142858,0.0,10.814285714285715,1016.9428571428572,3.722892091032649,9.350701970077315,0.35578231292517004,17.114285714285717,7.746707376220248,790888342.3103789,429779121.62428594,128938337.32359558
75,2001-06-18,1.52012,15.214285714285712,5.6,0.0,7.116666666666666,1014.85,0.0,10.954263887293324,2.058163265306123,10.885714285714286,8.13555836338577,790888342.3103789,429779121.62428594,128938337.32359558
76,2001-06-25,1.52606,16.057142857142857,4.314285714285714,0.0,9.016666666666667,1017.0799999999999,1.882226176470244,9.263450344838116,2.506938775510204,9.228571428571428,8.893601412176269,790888342.3103789,429779121.62428594,128938337.32359558
77,2001-07-02,1.52244,20.88571428571428,2.757142857142857,0.0,7.742857142857143,1015.2285714285715,0.0,10.446653699406856,4.0672335600907035,4.571428571428571,7.974902367949782,790888342.3103789,429779121.62428594,128938337.32359558
78,2001-07-09,1.5215,21.857142857142858,0.0,0.0,8.566666666666666,1017.15,1.5241297527757842,9.533296859199833,8.2,2.242857142857143,7.556957987656697,790888342.3103789,429779121.62428594,128938337.32359558
79,2001-07-16,1.5212400000000001,19.671428571428574,1.2142857142857142,0.0,8.8,1012.4799999999999,0.0,10.33011380177911,6.942857142857144,3.6571428571428575,8.911237592129998,790888342.3103789,429779121.62428594,128938337.32359558
80,2001-07-23,1.51646,17.257142857142856,7.314285714285714,0.0,7.7,1009.6,8.060624439720787,9.507276270110218,5.014285714285715,17.25714285714286,8.031313173062582,790888342.3103789,429779121.62428594,128938337.32359558
81,2001-07-30,1.5072800000000002,19.457142857142856,0.028571428571428574,0.0,7.7,1014.6750000000001,0.0,6.965080663966977,8.825,0.5428571428571429,7.932961647602998,790888342.3103789,429779121.62428594,128938337.32359558
82,2001-08-06,1.5084,23.157142857142862,0.0,0.0,7.257142857142859,1017.9666666666667,2.1100223773540083,8.155238569370956,11.785714285714286,0.09999999999999999,7.234768082010936,790888342.3103789,429779121.62428594,128938337.32359558
83,2001-08-13,1.50908,18.87142857142857,6.299999999999999,0.0,7.328571428571428,1015.8833333333332,3.9847972325221037,6.957236391929872,7.728571428571429,6.8999999999999995,7.948268095202077,790888342.3103789,429779121.62428594,128938337.32359558
84,2001-08-20,1.5086400000000002,19.22857142857143,0.014285714285714287,0.0,8.559999999999999,1017.5500000000001,1.7573604836502437,7.50995710831712,8.614285714285714,0.34285714285714286,8.401192602052134,790888342.3103789,429779121.62428594,128938337.32359558
85,2001-08-27,1.51804,20.671428571428574,1.2571428571428573,0.0,7.8,1015.8587337662339,1.686744672485504,8.150288330669401,9.242857142857146,2.0285714285714285,7.559937454919723,790888342.3103789,429779121.62428594,128938337.32359558
86,2001-09-03,1.51892,22.54285714285714,0.9714285714285714,0.0,8.769569160997731,1015.9168253968253,0.0,7.729556562291009,11.428571428571429,0.7142857142857143,6.744662927748045,790888342.3103789,429779121.62428594,128938337.32359558
87,2001-09-10,1.5165199999999999,14.542857142857143,1.7714285714285716,0.0,9.212727272727275,1016.5475865800865,1.0444730659887684,7.8994105512921005,2.0142857142857147,9.171428571428573,6.074461966076343,790888342.3103789,429779121.62428594,128938337.32359558
88,2001-09-17,1.5126,13.828571428571427,1.0428571428571427,0.0,8.559264069264069,1017.0751948051949,2.668868901281375,6.959073747823505,0.47142857142857153,4.185714285714286,5.72337609455861,790888342.3103789,429779121.62428594,128938337.32359558
89,2001-09-24,1.5016,12.057142857142855,0.6142857142857142,0.0,5.6,1016.0,1.1773406586473685,9.12973601923733,-1.9857142857142855,8.357142857142858,5.697103168905478,790888342.3103789,429779121.62428594,128938337.32359558
90,2001-10-01,1.46848,12.914285714285715,1.8285714285714285,0.0,6.414285714285714,1014.125,2.273379461507427,7.228420325659936,1.5714285714285714,5.985714285714286,5.745575945707228,790888342.3103789,429779121.62428594,128938337.32359558
91,2001-10-08,1.47532,15.085714285714287,0.8142857142857142,0.0,5.625,1015.8666666666668,3.0984057496231427,6.93815389304152,4.3999999999999995,3.442857142857143,5.935755903003272,790888342.3103789,429779121.62428594,128938337.32359558
92,2001-10-15,1.48278,14.599999999999998,0.3,0.0,5.771428571428571,1016.6428571428571,0.5272654142994287,6.859671560401399,4.271428571428571,3.0714285714285716,7.996355372678721,790888342.3103789,429779121.62428594,128938337.32359558
93,2001-10-22,1.48186,14.085714285714287,0.0,0.0,6.257142857142857,1021.2,0.0,8.176883006645605,6.414285714285714,0.21428571428571427,7.485123440982367,790888342.3103789,429779121.62428594,128938337.32359558
94,2001-10-29,1.4792,12.914285714285713,0.2857142857142857,0.0,6.183333333333333,1017.8,1.223730210757886,7.075620808843064,1.4142857142857141,4.6571428571428575,5.338234324715914,790888342.3103789,429779121.62428594,128938337.32359558
95,2001-11-05,1.4770400000000001,9.257142857142856,0.31428571428571433,0.0,5.9399999999999995,1026.7,1.5297334813324577,3.6296673973883893,2.457142857142857,2.742857142857143,9.024288513365672,790888342.3103789,429779121.62428594,128938337.32359558
96,2001-11-12,1.47128,6.014285714285714,1.1428571428571428,0.0,5.071428571428571,1023.0666666666667,4.611794075911907,5.577545090431451,0.10000000000000009,7.742857142857143,7.423409862136762,790888342.3103789,429779121.62428594,128938337.32359558
97,2001-11-19,1.46798,2.357142857142857,0.04285714285714286,0.0,6.375,1016.7333333333332,2.2877078204999086,5.159962012032188,-6.299999999999999,3.385714285714286,13.173054592941597,790888342.3103789,429779121.62428594,128938337.32359558
98,2001-11-26,1.4678,0.6285714285714284,0.1285714285714286,0.0,4.383333333333334,1030.725,2.8051336087975143,4.936408070123278,-3.042857142857143,4.071428571428571,5.687858228059042,790888342.3103789,429779121.62428594,128938337.32359558
99,2001-12-03,1.46054,2.357142857142857,0.8285714285714285,0.0,4.3,1020.9142857142858,1.6110200185918355,5.896824929540155,-7.128571428571428,4.5,7.0644790067911725,790888342.3103789,429779121.62428594,128938337.32359558
100,2001-12-10,1.4663599999999999,6.685714285714285,0.9,0.0,4.52,1023.6,1.2930629994407579,4.8267826355904715,-0.9714285714285715,6.242857142857142,5.581446741729899,790888342.3103789,429779121.62428594,128938337.32359558
101,2001-12-17,1.4761399999999998,-1.7142857142857146,0.0,0.0,4.885714285714285,1032.4166666666667,0.0,7.808155566001087,-6.657142857142857,0.35714285714285715,7.750936361798892,790888342.3103789,429779121.62428594,128938337.32359558
102,2001-12-24,1.4754,-6.985714285714285,0.0,0.0,6.933333333333333,1028.2333333333333,0.0,7.549800761555402,-9.87142857142857,0.014285714285714287,10.267390061386095,790888342.3103789,429779121.62428594,128938337.32359558
103,2001-12-31,1.4703199999999998,-4.757142857142857,0.2857142857142857,7.142857142857143,5.7142857142857135,1017.3857142857144,1.0233223957515196,5.358821732566545,-12.585714285714287,4.042857142857143,6.988688387771891,790888342.3103789,429779121.62428594,128938337.32359558
104,2002-01-07,1.4832,-2.6571428571428575,1.6857142857142857,8.571428571428571,5.783333333333334,1022.9166666666666,1.1080213524133509,5.931117311997183,-8.457142857142857,8.257142857142856,7.039486611451517,790888342.3103789,429779121.62428594,128938337.32359558
105,2002-01-14,1.4799250000000002,-5.042857142857144,0.0,0.0,5.014285714285714,1038.425,1.400746671354449,6.8845612026039165,-5.6000000000000005,0.0,4.705373995715209,790888342.3103789,429779121.62428594,128938337.32359558
106,2002-01-21,1.4782600000000001,-2.5571428571428574,0.0,0.0,5.0,1029.6142857142859,6.965001431386409,5.048601709348184,-7.67142857142857,0.07142857142857142,6.787446606354906,982635553.4025813,543186799.1243341,112770759.15624565
107,2002-01-28,1.4708999999999999,0.557142857142857,0.6285714285714287,0.0,5.7714285714285705,1021.9571428571429,1.2951978407487974,5.078154179472169,-5.3,5.5,11.354626773480625,785082729.8948305,661699975.0821694,155342113.6110904
108,2002-02-04,1.4712399999999999,4.957142857142856,1.4000000000000001,0.0,6.425,1025.5333333333335,4.242466632406472,5.859753373883904,-0.8857142857142859,5.6571428571428575,3.836619423203815,756336498.6588541,640881681.2324706,119529562.79075293
109,2002-02-11,1.4752,5.471428571428571,2.6571428571428575,0.0,6.014285714285713,1023.183333333333,4.2318155558114885,6.296157736846975,-4.414285714285714,17.128571428571426,8.153567404802763,790082538.3868213,636298124.2350045,230054157.87907922
110,2002-02-18,1.47358,6.128571428571428,0.31428571428571433,0.0,6.114285714285715,1021.0499999999998,2.145678828194259,7.8266704783128045,-3.257142857142857,7.8,7.142930685925808,965805431.6997023,663737056.9879901,125894726.04954022
111,2002-02-25,1.47974,4.071428571428572,2.0,0.0,8.8,1018.96,1.8528800783345571,4.927108073596354,-8.7,10.714285714285717,15.808685441141709,758616421.1691527,712180591.353418,222092206.72672778
112,2002-03-04,1.47918,5.042857142857143,2.357142857142857,2.857142857142857,5.6499999999999995,1013.6999999999999,0.0709852144649965,6.827409977266249,-5.628571428571428,14.342857142857142,6.381962211484914,920143220.8578334,596276479.7509122,189927812.30628446
113,2002-03-11,1.4765000000000001,6.271428571428572,1.6857142857142857,0.0,7.285714285714286,1014.4000000000001,1.760254426275874,7.731692739562598,-5.042857142857144,12.728571428571428,6.3825150750665784,941643191.3007648,553595285.9400986,147326383.09833804
114,2002-03-18,1.47352,10.742857142857144,0.0,0.0,7.833333333333333,1019.3666666666667,0.0,6.602211635890493,-2.5,1.3714285714285714,8.426868354835339,796465506.547574,723971203.7310208,144462382.97644395
115,2002-03-25,1.46528,11.457142857142857,5.071428571428571,0.0,7.599999999999999,1016.1333333333332,2.2844909422132904,8.418278725343805,-2.2857142857142856,14.757142857142858,7.177567802690416,858210454.5233309,603276078.3228736,121859206.19822136
116,2002-04-01,1.46292,6.6,0.34285714285714286,0.0,10.066666666666666,1023.0799999999999,3.0539575622255235,8.948234984798033,-7.714285714285714,7.485714285714286,8.769794443586234,750606146.4996092,548657701.077993,138987198.46727532
117,2002-04-08,1.4646666666666668,10.27142857142857,0.0,0.0,7.457142857142857,1015.1428571428571,1.1580889480640666,8.036883257122646,-3.885714285714286,0.45714285714285713,8.590831310010364,661451035.241871,691563773.170413,170682050.2609028
118,2002-04-15,1.46328,9.928571428571429,0.9714285714285714,0.0,8.180000000000001,1006.3333333333334,0.04296522940636405,11.420627349178229,-3.8714285714285714,6.114285714285714,8.605602679328738,736527227.7734451,453642737.4641013,216412842.90378666
