date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2013-01-01,-7.6,-9,-5.5,3.7,,,,,,
2013-01-02,-9.4,-11.7,-7.2,1,,,,,,
2013-01-03,-4,-9.4,-1.9,0,,,,,,
2013-01-04,-2.8,-3.5,-1.7,0,,,,,,
2013-01-05,-2.4,-3.7,-0.4,0,,,,,,
2013-01-06,-0.6,-2.3,2.7,0.4,,,,,,
2013-01-07,0.5,-1.9,3,0,,,,,,
2013-01-08,0.4,-1.4,1.9,0,,,,,,
2013-01-09,0.9,-3.3,3.4,0,,,,,,
2013-01-10,-5.2,-7.2,-3.1,15.8,,,,,,
2013-01-11,-7.9,-12.4,-4.7,23.5,,,,,,
2013-01-12,-8.6,-12.4,-6.2,0,,,,,,
2013-01-13,-10.3,-11.4,-9.2,0.7,,,,,,
2013-01-14,-12.1,-15.6,-10.1,1.4,,,,,,
2013-01-15,-14.1,-16.2,-12.8,1.5,,,,,,
2013-01-16,-17.3,-18.7,-15.4,5.6,,,,,,
2013-01-17,-18.5,-19.7,-16.9,2.8,,,,,,
2013-01-18,-11.6,-16.9,-8,0.5,,,,,,
2013-01-19,-10.8,-12.1,-9.1,5.6,,,,,,
2013-01-20,-7.9,-10,-6.1,1.8,,,,,,
2013-01-21,-8.7,-12.9,-6.3,0.4,,,,,,
2013-01-22,-10.9,-13.1,-8.7,0.2,,,,,,
2013-01-23,-10.5,-12.1,-8.7,0,,,,,,
2013-01-24,-11.4,-13,-9.4,0,,,,,,
2013-01-25,-12,-14.2,-10.4,0,,,,,,
2013-01-26,-9.8,-12.2,-7.4,0,,,,,,
2013-01-27,-3.7,-9.1,-1.5,30.5,,,,,,
2013-01-28,-8.1,-10.1,-4.3,8,,,,,,
2013-01-29,-1.6,-6.9,2.5,0.6,,,,,,
2013-01-30,-1.2,-3.3,1.6,25.6,,,,,,
2013-01-31,-3.8,-6.8,-0.2,8.8,,,,,,
2013-02-01,-2.8,-5.5,-1.4,43.2,,,,,,
2013-02-02,-9.1,-12.1,-2.3,34.4,,,,,,
2013-02-03,-13.6,-16.1,-10,2.3,,,,,,
2013-02-04,-6.1,-11.2,-3.9,1.4,,,,,,
2013-02-05,-6.9,-12.1,-3.8,25.1,,,,,,
2013-02-06,-12.8,-14.7,-11.4,11.9,,,,,,
2013-02-07,-14.9,-16,-14.3,5.2,,,,,,
2013-02-08,-16.6,-18.1,-15.8,0.6,,,,,,
2013-02-09,-17.9,-20.4,-16.8,0.2,,,,,,
2013-02-10,-16.1,-19.9,-13.7,0.8,,,,,,
2013-02-11,-14.9,-17,-13.1,5.4,,,,,,
2013-02-12,-11.5,-13.5,-10.5,9.4,,,,,,
