date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-01-01,4.2,2,7.7,,,290,6.2,20.4,1031.5,
2022-01-02,3,1.3,5.3,,,324,2.7,13,1027.1,
2022-01-03,3.9,0.2,8.2,,,285,6.9,33.3,1023.2,
2022-01-04,2.6,1.7,3.7,,,62,2.1,9.3,1007.9,
2022-01-05,1.7,-1.4,3.2,,,289,14.5,42.6,1012,
2022-01-06,-0.8,-3.9,1.4,,,290,19,38.9,1022.9,
2022-01-07,-4.4,-7.1,0.7,,,314,5,22.2,1024.1,
2022-01-08,-1.2,-2.5,1.6,,,305,8.1,31.5,1019.2,
2022-01-09,-1.4,-2.7,0,,,296,8.4,25.9,1010.7,
2022-01-10,-1.3,-3,0,,,287,15.5,37,1021.8,
2022-01-11,-0.3,-1.9,2.9,,,288,19,51.8,1030.9,
2022-01-12,-1.8,-3.2,1.6,,,307,9,35.2,1036.3,
2022-01-13,-3.2,-5.2,0.7,,,338,3.4,24.1,1038.5,
2022-01-14,-1.6,-4.5,5.2,,,294,3.7,29.6,1036.2,
2022-01-15,1,-2.3,4.1,,,294,3.3,25.9,1029,
2022-01-16,-0.7,-3.6,5.3,,,301,7.5,35.2,1030.6,
2022-01-17,3.7,1.7,6,,,290,20.6,46.3,1037.4,
2022-01-18,1.4,-2.9,4.5,,,309,9.1,44.5,1035.6,
2022-01-19,-2.7,-4.1,-1,,,297,2.3,14.8,1031.6,
2022-01-20,1.2,-3,3.4,,,287,16.7,40.8,1030.5,
2022-01-21,0.5,-0.9,1.6,,,290,21.2,46.3,1033.9,
2022-01-22,3,-0.3,5.3,,,287,21.2,46.3,1035.9,
2022-01-23,2.3,-1.3,5.1,,,295,10.3,31.5,1033.7,
2022-01-24,-1.4,-3.8,1.4,,,318,2.4,14.8,1031.9,
2022-01-25,-2.9,-5.8,5.4,,,283,3.4,29.6,1034.6,
2022-01-26,4.2,1,7.1,,,297,13.7,35.2,1034.5,
2022-01-27,4.7,1.6,9,,,300,12.4,37,1032.4,
2022-01-28,4.1,2.3,6.1,,,293,16.8,42.6,1036.8,
2022-01-29,4.2,1,8.1,,,294,15.5,44.5,1036.3,
2022-01-30,7.4,4.1,9.2,,,291,22.8,55.5,1031.1,
2022-01-31,3,-0.8,7.8,,,289,12,37,1021.5,
2022-02-01,1.8,-0.7,4.1,,,289,14.7,44.5,1025.2,
2022-02-02,4,2.3,5.1,,,275,15.5,37,1023.6,
2022-02-03,4.8,1,6.5,,,269,10.1,40.8,1022.7,
2022-02-04,0.6,-1.5,3.9,,,274,3.9,18.5,1019.6,
2022-02-05,3.4,0.1,6.3,,,289,16.1,38.9,1026.5,
2022-02-06,0.6,-3.6,4.4,,,288,4.7,20.4,1024.4,
2022-02-07,1.8,-0.1,3.5,,,296,12.3,46.3,1025.2,
2022-02-08,2.7,-0.8,6.5,,,305,14,44.5,1035.6,
2022-02-09,1.2,-1.2,5.2,,,293,2.7,9.3,1031.7,
2022-02-10,-0.3,-2.6,2.9,,,228,2.4,9.3,1027.7,
2022-02-11,0.7,-1.9,4.9,,,293,9.8,38.9,1031.4,
2022-02-12,-2.9,-5.3,0.8,,,293,5.8,31.5,1033.3,
2022-02-13,-2.5,-5.6,1.4,,,271,3.6,14.8,1026.3,
2022-02-14,-2.1,-4.9,0.8,,,250,3.7,13,1016.9,
2022-02-15,1,-2.2,4.2,,,281,10.7,35.2,1019.6,
2022-02-16,1.4,-1.2,4.5,,,272,5.9,29.6,1019.2,
2022-02-17,5.3,-0.1,10,,,281,9.6,35.2,1017.9,
2022-02-18,6.9,3,11.4,,,52,7.2,27.8,1015.9,
2022-02-19,4.4,2.1,7.4,,,286,13.2,38.9,1021.7,
2022-02-20,5,1.3,10,,,275,14.1,33.3,1024.2,
2022-02-21,2.2,0.2,5.3,,,277,10.3,38.9,1017.3,
2022-02-22,4,0.4,6.9,,,284,14.3,44.5,1025.3,
2022-02-23,5.8,2.1,10.5,,,273,12.5,35.2,1028.3,
2022-02-24,3.1,-0.7,7.5,,,206,3.8,16.7,1023.9,
2022-02-25,2.3,-0.1,5.7,,,280,12.4,40.8,1029,
2022-02-26,0.8,-1.9,4.7,,,275,15.4,37,1034.1,
2022-02-27,-2.5,-5.7,1,,,254,4.7,29.6,1030.5,
2022-02-28,1.9,-5.1,9.1,,,285,14,48.2,1031.3,
2022-03-01,0.1,-2.8,3.2,,,60,5.3,29.6,1028.7,
2022-03-02,0.4,-5.1,6.6,,,276,4,16.7,1023.9,
2022-03-03,3,-2,9.8,,,257,5.3,31.5,1019.5,
2022-03-04,3,0.4,6.8,,,272,12.4,31.5,1019.1,
2022-03-05,-0.1,-3.6,4.6,,,338,7.3,31.5,1020.3,
2022-03-06,-1.2,-5,3.7,,,333,6.3,31.5,1021.1,
2022-03-07,-0.5,-4.9,5,,,270,6.4,27.8,1020.6,
2022-03-08,-1.5,-4.7,2.5,,,71,5.5,24.1,1021.3,
2022-03-09,0.8,-5.1,8,,,272,4.8,24.1,1024.7,
2022-03-10,2.5,-3.2,8.9,,,71,5.5,25.9,1024.8,
2022-03-11,1,-2.1,3.6,,,61,6.2,22.2,1023.8,
2022-03-12,1.1,0.3,2.4,,,77,6.1,18.5,1024,
2022-03-13,1.6,-0.5,4.4,,,81,5.8,25.9,1022.1,
2022-03-14,3.8,0.5,7.8,,,91,6,22.2,1029.3,
2022-03-15,3.3,1.2,4.9,,,76,4.5,16.7,1030.2,
2022-03-16,7.2,2.3,13.2,,,142,5.3,16.7,1022.8,
2022-03-17,7.2,4.2,11.4,,,58,4.9,18.5,1023.6,
2022-03-18,6.3,4.6,9.1,,,84,5.4,20.4,1030.9,
2022-03-19,5.8,3.5,9.3,,,85,7.2,29.6,1032.1,
2022-03-20,4.2,0.8,8,,,104,5.7,22.2,1034.7,
2022-03-21,3.4,-0.2,8.8,,,195,4.9,24.1,1035.9,
2022-03-22,3.9,-1.6,10.6,,,21,5.9,22.2,1034.8,
2022-03-23,5.7,-0.7,13.7,,,245,4.4,20.4,1032.8,
2022-03-24,7.5,0.1,16.3,,,242,4.4,20.4,1029.4,
2022-03-25,8.2,1.9,15.8,,,59,5.2,24.1,1027.4,
2022-03-26,7.7,2.1,15.1,,,230,4.6,22.2,1028.7,
2022-03-27,8.4,1.9,16.3,,,70,5.1,22.2,1030.3,
2022-03-28,8.5,2.3,16.4,,,28,5.4,22.2,1027,
2022-03-29,8,2.9,13.9,,,74,5.1,22.2,1016,
2022-03-30,5.5,4.4,6.9,,,52,4.3,18.5,1005.9,
2022-03-31,6.8,3.6,11.5,,,303,8.4,38.9,997.6,
2022-04-01,4.3,1.2,6.4,,,274,19.1,48.2,1000.3,
2022-04-02,1.1,-0.7,3.6,,,276,20.8,44.5,1009.4,
2022-04-03,1.8,-1.6,5.4,,,277,15.9,33.3,1019.6,
2022-04-04,2.6,-1.5,7.5,,,230,7.3,22.2,1020.8,
2022-04-05,6.2,-0.3,14.6,,,271,9.3,31.5,1015.8,
2022-04-06,7.5,1.4,12.9,,,92,6.9,25.9,1010.6,
2022-04-07,8.4,4.9,12.8,,,294,6.1,25.9,1006.8,
2022-04-08,8.3,2.7,13.2,,,9,5.8,24.1,1004.9,
2022-04-09,5.2,1.6,7.3,,,294,10.9,40.8,1013,
2022-04-10,4.3,-0.3,9.6,,,282,12.8,33.3,1023.6,
2022-04-11,6.3,-0.2,13.4,,,77,6.9,29.6,1019.8,
2022-04-12,8.5,2.2,15.4,,,74,6.3,27.8,1016.6,
2022-04-13,10.9,5.7,16.7,,,54,7.1,27.8,1016.6,
2022-04-14,12.3,5.1,19.3,,,191,6,27.8,1020.3,
2022-04-15,13.8,7.7,20.3,,,273,11.2,37,1023.6,
2022-04-16,13.1,8.2,18.3,,,272,16.5,42.6,1024.4,
2022-04-17,9.3,3.6,15.4,,,279,8.6,35.2,1021.3,
2022-04-18,9.3,3.2,15.3,,,255,8.3,29.6,1016.7,
2022-04-19,11,3.6,18.6,,,269,11.1,35.2,1013.7,
2022-04-20,8.6,5.4,11.3,,,87,9.3,33.3,1011.6,
2022-04-21,7.8,5.3,10.8,,,85,7.3,22.2,1007.9,
2022-04-22,9.1,4.2,14,,,80,7.5,24.1,1001.9,
2022-04-23,7.2,5.6,9.2,,,79,6.5,25.9,1002.3,
2022-04-24,5,2.8,7.5,,,46,5.5,24.1,1003.3,
2022-04-25,8,3.7,12.7,,,292,8.7,29.6,1011,
2022-04-26,7.8,4.3,11.7,,,288,7.7,35.2,1016.9,
2022-04-27,9.8,3.3,17.1,,,267,9.8,25.9,1020.8,
2022-04-28,11.8,5,19.2,,,251,7.2,31.5,1024.3,
2022-04-29,11.7,4.7,18.2,,,79,8.1,25.9,1024.9,
2022-04-30,9.3,7.1,11.1,,,290,7.7,29.6,1023.7,
2022-05-01,10,5.1,15,,,271,13.9,33.3,1021.1,
2022-05-02,11,4.6,17.4,,,180,7.5,24.1,1016.6,
2022-05-03,9.6,7.2,11.9,,,72,5.2,18.5,1017,
2022-05-04,9.6,6.8,12.8,,,92,4.7,20.4,1019,
2022-05-05,8.8,6.7,11.1,,,305,4.4,16.7,1021.6,
2022-05-06,10.8,6.9,15.7,,,283,8.8,29.6,1022.6,
2022-05-07,12.4,7.9,17.2,,,275,11.4,31.5,1021.8,
2022-05-08,11.6,8.5,14.7,,,5,7.8,24.1,1021.8,
2022-05-09,11.9,7.6,16.1,,,309,6.5,24.1,1024.7,
2022-05-10,14.6,6.9,21.5,,,98,7,25.9,1024,
2022-05-11,16.4,10.2,22.1,,,62,7.5,27.8,1021.4,
2022-05-12,17.7,11.7,23.7,,,55,7.4,29.6,1022.4,
2022-05-13,17.7,12.9,22.8,,,282,8.2,33.3,1023.1,
2022-05-14,17.3,12,22.6,,,280,11,31.5,1022,
2022-05-15,17.3,11.4,22.3,,,113,8.2,31.5,1020.8,
2022-05-16,16.2,11.9,20.3,,,312,6.3,24.1,1022.5,
2022-05-17,16.8,9.5,24.2,,,269,9.1,31.5,1023.4,
2022-05-18,18.9,12.5,25.3,,,231,9.8,29.6,1023.8,
2022-05-19,17.7,15.1,20.5,,,66,5.5,27.8,1026.3,
2022-05-20,17.6,10.5,23.4,,,63,7.3,31.5,1026.4,
2022-05-21,19.8,13.9,26.3,,,274,10.8,42.6,1023.9,
2022-05-22,18.4,12.1,23.7,,,344,7.2,25.9,1017.4,
2022-05-23,16.2,13.2,20.6,,,30,4.8,20.4,1010,
2022-05-24,13.9,11.8,16.4,,,329,6.8,25.9,1010.3,
2022-05-25,13.9,10.3,17.4,,,278,14,29.6,1015.8,
2022-05-26,16.2,11.5,21,,,275,15.3,33.3,1021.2,
2022-05-27,17.2,11.6,22.8,,,269,14,33.3,1021.8,
2022-05-28,15.7,12.6,19.2,,,276,18.2,40.8,1019.5,
2022-05-29,13.1,10,16.3,,,275,15.1,37,1017,
2022-05-30,11.6,8.1,14.6,,,274,13.5,35.2,1016.5,
2022-05-31,12.4,8.2,16.2,,,274,12.3,31.5,1017.2,
2022-06-01,13,8.8,16.9,,,287,10.1,29.6,1017.1,
2022-06-02,,,,,,,,,,
2022-06-03,,,,,,,,,,
2022-06-04,,,,,,,,,,
2022-06-05,,,,,,,,,,
2022-06-06,,,,,,,,,,
2022-06-07,,,,,,,,,,
2022-06-08,,,,,,,,,,
2022-06-09,,,,,,,,,,
2022-06-10,,,,,,,,,,
2022-06-11,,,,,,,,,,
2022-06-12,,,,,,,,,,
2022-06-13,,,,,,,,,,
2022-06-14,19.3,12.8,25.1,,,48,12.4,33.3,1020,
2022-06-15,19.6,15,24.4,,,31,7,29.6,1020.5,
2022-06-16,20.6,13.3,28,,,277,9.9,33.3,1021.3,
2022-06-17,22,14.2,28.6,,,265,11.7,29.6,1023.8,
2022-06-18,21.9,15.3,28.2,,,44,11,31.5,1022,
2022-06-19,21.4,16.2,26.6,,,55,8.3,29.6,1016.9,
2022-06-20,21.9,17.5,26.7,,,47,7.9,31.5,1015.1,
2022-06-21,19.8,14.8,24.8,,,55,6.8,27.8,1014.7,
2022-06-22,16.7,13.9,19.1,,,34,4.9,20.4,1014.2,
2022-06-23,17.7,12,22.1,,,39,7.7,27.8,1014.3,
2022-06-24,15.1,12.6,16.7,,,17,4,18.5,1013.9,
2022-06-25,16.5,9.7,22.6,,,33,8,29.6,1015.1,
2022-06-26,17.6,13.4,20.9,,,47,6.5,25.9,1016.4,
2022-06-27,19.1,16,23.4,,,58,5.6,22.2,1017.9,
2022-06-28,16.2,14.3,18.9,,,321,5.4,18.5,1019.3,
2022-06-29,19.3,12.3,26.3,,,303,8.2,27.8,1015.2,
2022-06-30,19.1,15.5,22.3,,,33,6.5,25.9,1014.8,
2022-07-01,15.6,13.6,18.4,,,285,11.7,38.9,1018.8,
2022-07-02,18,10.2,24.8,,,75,9.2,33.3,1021.5,
2022-07-03,20.9,14,27.7,,,36,7.5,29.6,1021.2,
2022-07-04,18.4,14,22.1,,,353,6.3,25.9,1020.9,
2022-07-05,19.7,13.4,25.6,,,273,16.3,37,1021.3,
2022-07-06,20.4,14.5,26,,,266,15.7,35.2,1022.6,
2022-07-07,19.6,14.5,24.4,,,271,16.5,42.6,1023.5,
2022-07-08,19.8,15.2,24.9,,,274,18.9,44.5,1026.4,
2022-07-09,19,10.7,25.5,,,255,12.9,35.2,1025.5,
2022-07-10,19.4,12.8,24.9,,,271,14.8,37,1022.7,
2022-07-11,19.5,12.3,25.4,,,5,12,31.5,1020.6,
2022-07-12,19.9,13.7,26.2,,,268,9.6,29.6,1023.1,
2022-07-13,19.2,11.2,25.9,,,66,9.9,29.6,1024.3,
2022-07-14,21.7,15.6,27.8,,,49,7.7,29.6,1022,
2022-07-15,22.6,15.1,29.5,,,265,10.3,33.3,1019.3,
2022-07-16,22.8,16.4,29.3,,,276,13.7,35.2,1020.3,
2022-07-17,22,15.8,27.8,,,50,12,35.2,1023.2,
2022-07-18,22.5,14.8,30.3,,,58,8.5,33.3,1023.8,
2022-07-19,22.4,17,28,,,51,8.5,29.6,1021.8,
2022-07-20,22.9,18.1,28.2,,,46,6.9,29.6,1021.8,
2022-07-21,23.1,16.6,28.8,,,328,9.6,35.2,1021.3,
2022-07-22,22.6,16.8,28,,,56,7.6,29.6,1019.8,
2022-07-23,20.7,17,25.4,,,19,6.2,22.2,1020.3,
2022-07-24,23,16.2,29.3,,,287,11.6,29.6,1020,
2022-07-25,23,19,27.9,,,33,7.2,29.6,1017.9,
2022-07-26,21.9,17.3,26.5,,,275,16.3,40.8,1016.9,
2022-07-27,21,17.1,25.6,,,270,13.5,33.3,1015.5,
2022-07-28,18.9,15.7,22.3,,,66,8.2,29.6,1016,
2022-07-29,16.9,12.6,21.9,,,341,5.5,20.4,1018.5,
2022-07-30,18.9,14.3,24.2,,,271,14.6,35.2,1021.3,
2022-07-31,20.5,13.7,27,,,262,12,29.6,1021.5,
2022-08-01,21.6,14.9,28.6,,,254,9,25.9,1019.6,
2022-08-02,21.8,16.5,26.9,,,301,12.2,33.3,1019.2,
2022-08-03,21.7,16.4,27.5,,,54,7.2,27.8,1018.9,
2022-08-04,22.7,16.9,28.6,,,47,7,27.8,1018.6,
2022-08-05,21.5,17.3,27.4,,,42,5.7,33.3,1018.8,
2022-08-06,21.8,17,26.6,,,273,16.2,40.8,1020.7,
2022-08-07,18.4,14.9,21.9,,,305,9.7,35.2,1020.2,
2022-08-08,20.3,13.8,27.8,,,285,9.2,29.6,1020.1,
2022-08-09,20.7,13.3,28,,,287,9.3,29.6,1021.9,
2022-08-10,20.1,16.3,24.8,,,73,7.9,29.6,1022.2,
2022-08-11,20.7,16.7,25.6,,,54,7.7,29.6,1020.3,
