date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-01-01,3,0,8.1,,,43,5.4,13,1028.1,
2020-01-02,2,-0.8,5.9,,,52,8.8,20.4,1028.4,
2020-01-03,2.9,0.4,6.7,,,354,5,16.7,1027.5,
2020-01-04,0.8,-0.6,2.8,,,287,4.7,16.7,1032.5,
2020-01-05,-1,-3.4,1.5,,,359,3.8,14.8,1030.9,
2020-01-06,1.1,-1.9,5.2,,,25,4.1,9.3,1027.5,
2020-01-07,0.9,-1.8,3.7,,,324,4.5,13,1028.6,
2020-01-08,1.4,-3.2,5.4,,,25,3.5,9.3,1028.8,
2020-01-09,3.9,0.7,8.3,,,49,6.5,18.5,1022.8,
2020-01-10,1.3,-2,3.2,,,334,4.3,18.5,1024.2,
2020-01-11,-0.8,-2.8,2.7,,,44,3.6,11.1,1030.2,
2020-01-12,0.8,-2.2,5.8,,,21,4.5,11.1,1025.8,
2020-01-13,0.5,-1.8,4.1,,,37,5.6,14.8,1021,
2020-01-14,2,-1.5,6.4,,,54,9.1,20.4,1018.8,
2020-01-15,3.1,-0.1,7.4,,,54,9.6,27.8,1021.3,
2020-01-16,1.5,-2.3,5.5,,,49,6.1,18.5,1027.3,
2020-01-17,1.1,-1.1,3.9,,,37,6,18.5,1024,
2020-01-18,-2.2,-6.2,0,,,276,4.5,13,1028.5,
2020-01-19,-5.7,-7.3,-3.3,,,32,5.7,22.2,1032.1,
2020-01-20,-4.9,-8.1,-1.3,,,55,11.6,37,1040.2,
2020-01-21,0.8,-4.1,4.8,,,60,11.4,44.5,1038,
2020-01-22,3.8,0.9,7.8,,,47,7.7,27.8,1031,
2020-01-23,3.7,-0.2,8.7,,,48,8.8,33.3,1025.6,
2020-01-24,2.3,0,5.3,,,44,5.6,22.2,1023.2,
2020-01-25,0.7,-2,4.3,,,30,4.3,11.1,1022.3,
2020-01-26,0,-2.1,3.2,,,37,4.4,13,1020.8,
2020-01-27,0.6,-1.8,3.5,,,49,6.5,24.1,1017.1,
2020-01-28,-0.8,-2.8,0.4,,,283,9.2,37,1011.3,
2020-01-29,-1.9,-3.3,-1.1,,,264,11.2,40.8,1017.2,
2020-01-30,0.1,-3.2,3.5,,,13,4.6,13,1019.3,
2020-01-31,4.1,1.9,7.6,,,335,4.2,11.1,1019.3,
2020-02-01,4,1.5,7.2,,,355,6.5,22.2,1017.6,
2020-02-02,5,4,6,,,281,6.3,27.8,,
2020-02-03,6.8,5.6,8.2,,,269,10.8,40.8,1024.6,
2020-02-04,1,-4.6,8.4,,,266,13.6,50,1019.1,
2020-02-05,-3.2,-5.3,0.1,,,289,8.3,29.6,1031.9,
2020-02-06,-2.7,-6.3,2.3,,,29,4.5,11.1,1027.7,
2020-02-07,0.5,-3.4,6.1,,,35,4.4,13,1023.3,
2020-02-08,1.2,-1.5,6.1,,,49,5.2,13,1023.8,
2020-02-09,1.8,-2.1,6.3,,,47,8.1,27.8,1023.9,
2020-02-10,4.8,4.1,5.9,,,279,14.6,61.1,1015.8,
2020-02-11,1.2,-1.1,4.8,,,265,15.9,61.1,1018.5,
2020-02-12,-1.4,-3.1,1.1,,,275,8.9,35.2,1025.3,
2020-02-13,-1.5,-4.7,2.1,,,40,8.3,38.9,1018.3,
2020-02-14,0.8,-1,4.3,,,280,8,27.8,1022.8,
2020-02-15,3,-1.5,7.9,,,51,5.8,16.7,1023.2,
2020-02-16,7.1,3.2,12.2,,,51,10.6,31.5,1020.8,
2020-02-17,5.8,2.2,9.7,,,11,7.2,20.4,1020.4,
2020-02-18,0.1,-3.2,2.4,,,268,5.9,24.1,1030.2,
2020-02-19,-2,-3.3,-1,,,281,6.6,24.1,1029.1,
2020-02-20,0.9,-3.2,5.7,,,324,4.1,13,1024.5,
2020-02-21,2.2,-0.3,5.7,,,286,5.7,18.5,1028.6,
2020-02-22,4.2,-0.4,9.9,,,351,4.3,11.1,1029.5,
2020-02-23,7.9,3.9,12.2,,,288,6.3,31.5,1028.6,
2020-02-24,7.8,4.2,12,,,282,6.4,20.4,1022.9,
2020-02-25,3.5,1.8,7.4,,,301,6.9,29.6,1009.8,
2020-02-26,-3.3,-5.9,1.3,,,263,11.7,35.2,1009,
2020-02-27,-4.5,-6.8,-2.6,,,311,7,27.8,1012,
2020-02-28,-2.2,-6.7,1.7,,,284,6.6,29.6,1020.6,
2020-02-29,2.3,-0.4,5.5,,,56,15.2,48.2,1009.5,
2020-03-01,1.1,-1.5,4.9,,,0,6.6,25.9,1005.5,
2020-03-02,-0.7,-2.2,1,,,26,11.6,48.2,996.1,
2020-03-03,-2,-3.9,0.4,,,274,8.5,25.9,1006.7,
2020-03-04,-2.2,-5.4,1.8,,,289,5,14.8,1015.9,
2020-03-05,-1.1,-1.6,-0.3,,,52,12.8,44.5,1004.9,
2020-03-06,-1.1,-2.4,1,,,286,8.1,24.1,1004.2,
2020-03-07,-1.6,-3.7,1.7,,,283,6.4,27.8,1020,
2020-03-08,-1,-6,5,,,358,4.7,13,1020.8,
2020-03-09,-0.4,-2.4,1,,,293,5.7,22.2,1017.8,
2020-03-10,-1.1,-4.3,2.4,,,290,4.6,13,1023.6,
2020-03-11,6.3,2.6,12.1,,,281,5.8,18.5,1021.5,
2020-03-12,7.6,3.4,13.3,,,294,6.9,27.8,1018.1,
2020-03-13,3.9,-0.2,6.3,,,273,7.2,24.1,1019.6,
2020-03-14,1.4,-1.1,5,,,312,5.2,22.2,1020.3,
2020-03-15,2.8,-1.5,7.3,,,54,11.6,38.9,1018.8,
2020-03-16,5.2,1.9,9.9,,,61,11.5,37,1021.3,
2020-03-17,6.3,2,12,,,6,5.2,18.5,1028.6,
