date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2014-01-01,-6.5,-9.5,-4.5,0.9,,,,,,
2014-01-02,-7.2,-10.1,-4.4,20,,,,,,
2014-01-03,-3.8,-5.5,-2.1,10.7,,,,,,
2014-01-04,-4.8,-6.3,-2.7,32.5,,,,,,
2014-01-05,-7.2,-10.2,-0.2,1,,,,,,
2014-01-06,-1.2,-4.1,2.6,0.1,,,,,,
2014-01-07,-0.5,-2.9,1.1,0,,,,,,
2014-01-08,0.7,-0.8,2.7,0,,,,,,
2014-01-09,1.1,-2,2.8,8.8,,,,,,
2014-01-10,-0.8,-2.3,1.9,1.9,,,,,,
2014-01-11,-1.4,-3.5,0.3,0,,,,,,
2014-01-12,-2.7,-4,-0.9,0,,,,,,
2014-01-13,-4.9,-7,-3,11.4,,,,,,
2014-01-14,-7.8,-9.8,-6.4,21.8,,,,,,
2014-01-15,-6.9,-12,-3.2,0.2,,,,,,
2014-01-16,-7.4,-8.7,-4.1,13.3,,,,,,
2014-01-17,-6.9,-8,-5.5,0.5,,,,,,
2014-01-18,-6.9,-8.7,-5.4,14.4,,,,,,
2014-01-19,-4.8,-5.8,-3.9,,,,,,,
2014-01-20,-5.9,-8.1,-3.5,,,,,,,
2014-01-21,-8.7,-11.5,-7.6,,,,,,,
2014-01-22,-7.8,-9.3,-6.2,,,,,,,
2014-01-23,-8.4,-10.9,-7.3,,,,,,,
2014-01-24,-12.1,-15.2,-8.6,,,,,,,
2014-01-25,-8.7,-12.4,-5.7,,,,,,,
2014-01-26,-7.8,-10.9,-4.8,,,,,,,
2014-01-27,-9.9,-14.8,-4.5,,,,,,,
2014-01-28,-13.4,-15.4,-10.6,,,,,,,
2014-01-29,-12.6,-14.4,-10.9,,,,,,,
2014-01-30,-10.1,-11.9,-8.4,,,,,,,
2014-01-31,-7.7,-9.7,-6.2,,,,,,,
2014-02-01,-5.9,-8.5,-3.8,0,,,,,,
2014-02-02,-8.5,-10.5,-5.9,,,,,,,
2014-02-03,-5.6,-6.6,-5.1,,,,,,,
2014-02-04,-7.1,-8.4,-5.9,,,,,,,
