date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2002-01-01,-2.2,-8.3,3.8,,,,6.2,,1036.3,
2002-01-02,-5.7,-10.3,2.2,,,,3.7,,1033.3,
2002-01-03,,,,,,,,,,
2002-01-04,-1.7,-7.6,4.7,,,100,5.4,,1035.9,
2002-01-05,-4.5,-9.9,2.9,,,110,4.2,,1036.1,
2002-01-06,,,,,,,,,,
2002-01-07,,,,,,,,,,
2002-01-08,,,,,,,,,,
2002-01-09,-3.6,-9.5,5.6,,,109,3.8,,1038.2,
2002-01-10,-3.8,-8.6,7.1,,,,3.9,,1036.1,
2002-01-11,-3.4,-10.3,5.5,,,,3.5,,1034,
2002-01-12,-3.5,-9.2,5,,,110,4.7,,1033.4,
2002-01-13,-2.2,-8,6.5,,,,3.6,,1029,
2002-01-14,-2.2,-7.6,4.4,,,105,4.6,,1028.4,
2002-01-15,-4.7,-10.2,1.9,,,109,4.6,,1023.4,
2002-01-16,-4.6,-11.3,3.3,,,103,5.1,,1021.8,
2002-01-17,-3.8,-9.1,5.1,,,,5.4,,1023.9,
2002-01-18,-4,-9.5,4.5,,,100,4.2,,1024,
2002-01-19,-3.4,-9.1,3,,,,3.7,,1024.5,
2002-01-20,-2.2,-9.9,7.2,,,,4.7,,1026.6,
2002-01-21,-0.6,-6.7,8,,,110,4.3,,1024.3,
2002-01-22,-0.5,-5.9,4.4,,,,4,,1022,
2002-01-23,-0.3,-6.6,2.9,,,82,4.2,,1020.8,
2002-01-24,1.6,-0.3,3.2,,,,3,,1013.4,
2002-01-25,2.1,-3.2,9.6,,,119,3.8,,1020.1,
2002-01-26,,,,,,,,,,
2002-01-27,,,,,,,,,,
2002-01-28,,,,,,,,,,
2002-01-29,,,,,,,,,,
2002-01-30,1.1,-1.2,5.3,,,,2.9,,1031.3,
2002-01-31,2.5,-1.4,6.6,,,99,4.7,,1028.4,
2002-02-01,1.5,-2,6.7,,,100,4.5,,1029.9,
2002-02-02,2.3,-2.9,8.6,,,,4.2,,1036,
2002-02-03,3.2,-3.3,10.3,,,,4,,1032.8,
2002-02-04,2.5,-2.6,9.6,,,162,4.4,,1027.7,
2002-02-05,1.7,-2.5,6.7,,,,3.3,,1023.1,
2002-02-06,1.7,0.3,3.2,,,80,8.7,,1009.2,
2002-02-07,,,,,,,,,,
2002-02-08,3.9,-0.7,11.6,,,,3.2,,1025.7,
2002-02-09,,,,,,,,,,
2002-02-10,8,2.7,15.4,,,,7.6,,1015.1,
2002-02-11,5.7,0.3,13.3,,,,3.6,,1019.3,
2002-02-12,4.7,-2,13.4,,,,3.5,,1020.5,
2002-02-13,3.8,-2.3,11.1,,,,4.4,,1018.4,
2002-02-14,5.3,3.7,6.5,,,,4.7,,1016.6,
2002-02-15,4.5,0.6,6.2,,,,4.8,,1020.5,
2002-02-16,0.4,-0.1,1,,,89,2.5,,1026.9,
2002-02-17,,,,,,,,,,
2002-02-18,3.1,-2.5,9.4,,,,2.4,,1019.3,
2002-02-19,4.9,-1.6,11,,,,4.4,,1021.7,
2002-02-20,,,,,,,,,,
2002-02-21,5.6,1,12.7,,,23,12.1,,1004,
2002-02-22,4.3,0.2,8.7,,,151,8.9,,1015.8,
2002-02-23,,,,,,,,,,
2002-02-24,,,,,,,,,,
2002-02-25,,,,,,,,,,
2002-02-26,5.5,-0.6,11.2,,,151,5.4,,1015.1,
2002-02-27,6,3.1,8.8,,,,3,,1012.2,
2002-02-28,8.1,4.8,14.3,,,147,4.5,,1008.3,
2002-03-01,,,,,,,,,,
2002-03-02,6.3,5.1,7.3,,,,3.1,,1010.2,
2002-03-03,8.4,5.7,11.5,,,87,11.4,,1011.8,
2002-03-04,6.6,1,13.3,,,,5.1,,1019,
2002-03-05,6.6,0.3,13.1,,,,5,,1015.3,
2002-03-06,7.8,5.5,9.7,,,133,6.6,,1012.4,
2002-03-07,9,4.4,14.3,,,,4.2,,1018.5,
2002-03-08,10.1,4,16.1,,,,8.5,,1021.4,
2002-03-09,8.7,1.9,15.8,,,226,4.2,,1017.5,
2002-03-10,11.2,2.3,20.7,,,,4.5,,1016.2,
2002-03-11,,,,,,,,,,
2002-03-12,,,,,,,,,,
2002-03-13,,,,,,,,,,
2002-03-14,,,,,,,,,,
2002-03-15,,,,,,,,,,
2002-03-16,8.6,0.9,15.1,,,,4.4,,1017.9,
2002-03-17,10.5,6.5,15.5,,,,3.9,,1016.8,
2002-03-18,9.8,2.8,16.3,,,,4,,1014.6,
2002-03-19,11.3,6.4,15.6,,,,10.2,,1011.4,
2002-03-20,16.9,7.2,26.8,,,,12,,1012,
2002-03-21,16.7,5.4,26.7,,,,7.1,,1015.2,
2002-03-22,14.3,8.7,19,,,113,14.7,,1017.4,
2002-03-23,10.6,7.5,15.1,,,102,16.3,,1019,
2002-03-24,9.5,4.8,13.8,,,246,12.4,,1021.3,
2002-03-25,,,,,,,,,,
2002-03-26,,,,,,,,,,
2002-03-27,7.8,-0.5,13.4,,,,7.6,,1023,
2002-03-28,9.2,5.2,14.1,,,,6.1,,1026.3,
2002-03-29,8.1,-0.8,15.4,,,203,6.7,,1026.9,
2002-03-30,6.7,1.2,11.9,,,,3.3,,1024.6,
2002-03-31,10.2,0.9,19.3,,,,4.8,,1018.7,
2002-04-01,10.7,2.2,19.4,,,210,3.9,,1016.4,
2002-04-02,11.7,3.5,20.1,,,222,4.8,,1016.4,
2002-04-03,13,7.7,18.8,,,253,6.1,,,
2002-04-04,13.2,8.1,19.1,,,,7.7,,1005,
2002-04-05,12.4,6.2,18.5,,,,6.7,,1001.2,
2002-04-06,11,7,13.6,,,257,4.3,,1007.9,
2002-04-07,8.2,3.1,11.7,,,,4.5,,1017.1,
2002-04-08,,,,,,,,,,
2002-04-09,,,,,,,,,,
2002-04-10,7.4,6,9.4,,,269,5.4,,1010.8,
2002-04-11,,,,,,,,,,
2002-04-12,8.6,6.6,11.5,,,,5.6,,998.9,
2002-04-13,,,,,,,,,,
2002-04-14,11,8.5,15.3,,,,3.5,,1004.2,
2002-04-15,,,,,,,,,,
2002-04-16,,,,,,,,,,
2002-04-17,11.8,3,18.9,,,,5.9,,1012.5,
2002-04-18,,,,,,,,,,
2002-04-19,,,,,,,,,,
2002-04-20,13.5,5.7,18.7,,,103,9.3,,1019.8,
2002-04-21,14.5,6.2,20.7,,,87,9.7,,1026,
2002-04-22,14,5,21.5,,,,4.4,,1027.6,
2002-04-23,,,,,,,,,,
2002-04-24,,,,,,,,,,
2002-04-25,17,13,22.6,,,262,7.1,,1018.4,
2002-04-26,,,,,,,,,,
2002-04-27,16.3,10.1,22.8,,,51,9.7,,1008.3,
2002-04-28,12.2,7.6,15.1,,,270,7.1,,1014.3,
2002-04-29,12.1,8.4,16.3,,,205,5.5,,1013.2,
2002-04-30,12.4,3.7,18.6,,,,4.1,,1016.5,
2002-05-01,13.6,12.1,15.2,,,,6.4,,1014.5,
2002-05-02,,,,,,,,,,
2002-05-03,8.9,7,10.1,,,120,10.9,,1009.9,
2002-05-04,8.7,7.3,11.5,,,90,6.5,,1010.6,
2002-05-05,7.3,6.1,8.7,,,116,6.2,,1015.2,
2002-05-06,,,,,,,,,,
2002-05-07,,,,,,,,,,
2002-05-08,,,,,,,,,,
2002-05-09,,,,,,,,,,
2002-05-10,12.3,8,14.9,,,17,7.1,,1013.4,
2002-05-11,13.1,11.3,17.2,,,,3.2,,1011.4,
2002-05-12,,,,,,,,,,
2002-05-13,15.8,10.1,22,,,,3,,1016.2,
2002-05-14,,,,,,,,,,
2002-05-15,18.6,11.5,24.8,,,275,7.5,,1023.6,
2002-05-16,19.4,13.1,25.8,,,231,5.2,,1023.2,
2002-05-17,19,12.6,25.5,,,,4.5,,1017.8,
2002-05-18,18.6,13.8,22.4,,,284,4.4,,1014.1,
2002-05-19,18.2,12.4,24.5,,,,6.2,,1014.1,
2002-05-20,18.3,10.9,24.8,,,,5.4,,1013.4,
2002-05-21,18.8,15.6,22.3,,,267,7.2,,1011.8,
2002-05-22,17.8,15.6,21.2,,,,5.8,,1011.1,
2002-05-23,14.8,12.2,16.1,,,107,6,,1008.5,
2002-05-24,,,,,,,,,,
2002-05-25,,,,,,,,,,
2002-05-26,,,,,,,,,,
2002-05-27,11.7,8.6,15.6,,,92,13.7,,1007.5,
2002-05-28,,,,,,,,,,
2002-05-29,17,9,25.4,,,126,9.8,,1012.8,
2002-05-30,19,12.2,25.7,,,260,7.7,,1019.1,
2002-05-31,19.2,12.6,25.5,,,,4.1,,1021,
2002-06-01,,,,,,,,,,
2002-06-02,,,,,,,,,,
2002-06-03,19.9,16.7,23.2,,,280,6.8,,1013.9,
2002-06-04,,,,,,,,,,
2002-06-05,17.6,13.9,22.9,,,94,9,,1005.2,
2002-06-06,,,,,,,,,,
2002-06-07,,,,,,,,,,
2002-06-08,,,,,,,,,,
2002-06-09,16,11.6,21.3,,,,5.1,,1007.3,
2002-06-10,,,,,,,,,,
2002-06-11,,,,,,,,,,
2002-06-12,,,,,,,,,,
2002-06-13,21.2,15.2,27.3,,,,4.7,,1019.4,
2002-06-14,,,,,,,,,,
2002-06-15,,,,,,,,,,
2002-06-16,,,,,,,,,,
2002-06-17,24.9,18.2,30.3,,,192,6.6,,1019.3,
2002-06-18,,,,,,,,,,
2002-06-19,,,,,,,,,,
2002-06-20,,,,,,,,,,
2002-06-21,,,,,,,,,,
2002-06-22,,,,,,,,,,
2002-06-23,,,,,,,,,,
2002-06-24,23.3,20.3,26.7,,,95,9.5,,1016.9,
2002-06-25,22.7,18.5,29.3,,,,5.4,,1017.4,
2002-06-26,22.2,18.7,27,,,261,5.5,,1020.4,
2002-06-27,22.3,18.5,27.4,,,253,5.6,,1016.1,
2002-06-28,,,,,,,,,,
2002-06-29,20.6,15,25.6,,,238,8.2,,1016.3,
2002-06-30,,,,,,,,,,
2002-07-01,,,,,,,,,,
2002-07-02,17.8,17.1,18.7,,,,3.4,,1011.7,
2002-07-03,18.6,16.9,22.8,,,,5,,1009.7,
2002-07-04,21.6,16,27.5,,,111,10.5,,1010.4,
2002-07-05,17.6,14.4,22.3,,,112,6.1,,1017.2,
2002-07-06,16.9,14.9,19.9,,,82,6.9,,1015,
2002-07-07,19.1,11,26.7,,,275,5.6,,1016.2,
2002-07-08,21.3,14.6,28.2,,,,4.8,,1017.1,
2002-07-09,,,,,,,,,,
2002-07-10,,,,,,,,,,
2002-07-11,22.6,17.7,28.6,,,,8.3,,1013.5,
2002-07-12,22.5,17.1,27.8,,,250,5.8,,1015.3,
2002-07-13,18.4,16.2,22.4,,,108,13.8,,1013.5,
2002-07-14,18,14.6,21.9,,,,5.3,,1013.6,
2002-07-15,18.5,16.7,21.9,,,,5.7,,1012.1,
2002-07-16,19,16.3,23.2,,,242,4.1,,1009.8,
2002-07-17,20.3,17.5,23.6,,,169,4,,1008.7,
2002-07-18,20.9,14,28.6,,,122,6.7,,1009.4,
2002-07-19,,,,,,,,,,
2002-07-20,21.7,16,27.5,,,,4.2,,1015.9,
2002-07-21,,,,,,,,,,
2002-07-22,22,15.7,28.1,,,278,5.2,,1012.7,
2002-07-23,21.8,15.3,27.6,,,324,4.8,,1013.7,
2002-07-24,23.9,17,29.4,,,290,6.1,,1009.9,
2002-07-25,,,,,,,,,,
2002-07-26,22.2,17.7,27.2,,,247,7.2,,1013.9,
2002-07-27,,,,,,,,,,
2002-07-28,23.7,19.4,28.6,,,251,5.2,,1017.6,
2002-07-29,,,,,,,,,,
2002-07-30,22.2,16.2,28.4,,,85,7.2,,1011.5,
2002-07-31,,,,,,,,,,
2002-08-01,19.5,18,23.4,,,,5.5,,1010.8,
2002-08-02,20.7,15.9,25.5,,,247,6.6,,1014.2,
2002-08-03,19.9,17.4,23.4,,,117,6.8,,1014.8,
2002-08-04,20.6,16.3,26.2,,,71,8,,1011.6,
2002-08-05,20.9,14.2,26.8,,,246,7.9,,1011.2,
2002-08-06,19.8,16.8,22.9,,,112,4.6,,1009.3,
2002-08-07,21.4,13.2,29.3,,,95,8.4,,1008.9,
2002-08-08,21.1,14.1,27.9,,,112,8.8,,1009.3,
2002-08-09,18.2,15.9,20.4,,,,5.7,,1007.9,
2002-08-10,15,13.3,16.5,,,,4.5,,1004.3,
2002-08-11,,,,,,,,,,
2002-08-12,19.3,9.8,28.6,,,76,7.8,,1004.7,
2002-08-13,,,,,,,,,,
2002-08-14,20.5,15.4,26.3,,,281,6.1,,1015,
2002-08-15,21.4,15.5,26.5,,,,4.8,,1014.2,
2002-08-16,21.7,15.9,27.6,,,28,5.3,,1014.5,
2002-08-17,,,,,,,,,,
2002-08-18,21.7,16.8,27.1,,,296,5.8,,1013.7,
2002-08-19,22.9,18.8,27.9,,,219,4.8,,1016,
2002-08-20,,,,,,,,,,
2002-08-21,,,,,,,,,,
2002-08-22,20.1,14.9,25.8,,,211,8.7,,1013.7,
2002-08-23,19.6,17.5,22.7,,,224,4.5,,1017.1,
2002-08-24,,,,,,,,,,
2002-08-25,19.6,14.6,23.7,,,,5.4,,1020.3,
2002-08-26,19.6,18.3,21.9,,,109,3.9,,1018.3,
2002-08-27,18.6,16.5,21.9,,,189,4.6,,1015.6,
2002-08-28,19,13.3,25.3,,,,5.4,,1012.7,
2002-08-29,20.1,15,25.2,,,141,4.5,,1012.3,
2002-08-30,21.6,16.6,27,,,178,4.1,,1016.7,
2002-08-31,21.8,18,26.4,,,53,7.3,,1016.4,
2002-09-01,21.4,18.2,25.3,,,269,4.5,,1015.8,
2002-09-02,20,16.9,25,,,,6.7,,1021.7,
2002-09-03,16.3,14.7,17.6,,,87,7.8,,1019.3,
2002-09-04,15.1,14.3,16.2,,,71,6.4,,1018.4,
2002-09-05,,,,,,,,,,
2002-09-06,19,14.9,23.9,,,,4.5,,1014.4,
2002-09-07,,,,,,,,,,
2002-09-08,,,,,,,,,,
2002-09-09,16.6,14.6,19.8,,,,2.9,,1016.5,
2002-09-10,18.1,13.5,22.8,,,77,8.9,,1015.2,
2002-09-11,17.2,11.9,22.4,,,,6,,1016.8,
2002-09-12,17.6,15.1,22.5,,,,4.5,,1017.2,
2002-09-13,17.3,15.4,20,,,,3.2,,1018.2,
2002-09-14,16.9,12.1,21.4,,,,4.4,,1016.4,
2002-09-15,16.2,8.4,22.3,,,,5.1,,1012.3,
2002-09-16,16.1,10.9,20.8,,,,5.3,,1015,
2002-09-17,18.1,15.2,22.6,,,,4.5,,1014.5,
2002-09-18,18.2,14.9,22.7,,,,4.4,,1015.6,
2002-09-19,17.9,14.6,21.8,,,146,3.8,,1016.5,
2002-09-20,18.3,13.1,23.9,,,,4.8,,1015.7,
2002-09-21,18.3,14,21.7,,,,5.4,,1011.8,
2002-09-22,17.2,14.1,22.3,,,142,6.9,,1003.4,
2002-09-23,,,,,,,,,,
2002-09-24,13.7,10.2,16.6,,,267,4.5,,1001.7,
2002-09-25,12,8.8,16.2,,,,12.2,,1008.8,
2002-09-26,,,,,,,,,,
2002-09-27,14.9,7.5,21.7,,,,9.3,,1016.1,
2002-09-28,,,,,,,,,,
2002-09-29,,,,,,,,,,
2002-09-30,11.5,4.9,18,,,80,3.8,,1026.3,
2002-10-01,11.5,5.8,18.9,,,,3.8,,1024.6,
2002-10-02,12.9,5.6,19.1,,,,3.9,,1024.3,
2002-10-03,14.1,8.2,20,,,,5,,1023.9,
2002-10-04,13.8,9.6,17.8,,,106,4,,1021.6,
2002-10-05,,,,,,,,,,
2002-10-06,12.6,7.1,19.9,,,82,6.5,,1010.5,
2002-10-07,12.5,4.5,21.1,,,,6.7,,1010.4,
2002-10-08,14,11.5,17.2,,,110,4.9,,1011.5,
2002-10-09,13.4,11.7,14.9,,,,2.9,,1012.5,
2002-10-10,12.9,12.3,13.7,,,,3.1,,1008.7,
2002-10-11,14.2,11.3,17.5,,,117,4.6,,1005.3,
2002-10-12,16.1,8.5,25.4,,,,6.1,,1002.8,
2002-10-13,11.8,4.4,19,,,176,4.8,,1009.3,
2002-10-14,14.1,10.8,17.4,,,133,3.6,,1014.8,
2002-10-15,14.5,11.4,17.2,,,132,4.3,,1016.3,
2002-10-16,14.2,13.5,14.8,,,,3,,1013.6,
2002-10-17,14.9,12.5,16.3,,,,7.1,,1003.2,
2002-10-18,,,,,,,,,,
2002-10-19,10.7,4.8,18.6,,,,9.6,,1015.5,
2002-10-20,,,,,,,,,,
2002-10-21,7,3,9.1,,,,4.6,,1018.4,
2002-10-22,,,,,,,,,,
2002-10-23,12.4,9.6,17.5,,,211,6,,1005.7,
2002-10-24,10.7,5.3,16.9,,,,7.6,,1012.9,
2002-10-25,10.8,9,12.7,,,,3.2,,1017.3,
2002-10-26,,,,,,,,,,
2002-10-27,,,,,,,,,,
2002-10-28,13.8,5.5,20.3,,,104,13.6,,1022.7,
2002-10-29,,,,,,,,,,
2002-10-30,6.2,0.9,13.5,,,,3.6,,1020.8,
2002-10-31,7.8,2.3,14.6,,,116,4.2,,1019.4,
2002-11-01,,,,,,,,,,
2002-11-02,8.7,5.3,13.5,,,,2.5,,1018.4,
2002-11-03,9.5,6.1,14.2,,,94,4.4,,1012,
2002-11-04,,,,,,,,,,
2002-11-05,7.7,0.5,16.7,,,77,8.1,,1017.2,
2002-11-06,8,1.5,11.7,,,,7.9,,1020.9,
2002-11-07,,,,,,,,,,
2002-11-08,,,,,,,,,,
2002-11-09,4.3,-0.7,10.2,,,,3.2,,1008,
2002-11-10,9.5,3.4,14,,,76,8.9,,1008.2,
2002-11-11,,,,,,,,,,
2002-11-12,,,,,,,,,,
2002-11-13,8,7.3,8.6,,,,2.8,,1011.2,
2002-11-14,,,,,,,,,,
2002-11-15,13.1,11.5,16.3,,,,10,,998.1,
2002-11-16,,,,,,,,,,
2002-11-17,10.2,9.6,11.6,,,,4.2,,1014.2,
2002-11-18,,,,,,,,,,
2002-11-19,,,,,,,,,,
2002-11-20,,,,,,,,,,
2002-11-21,9,8,9.8,,,266,8.8,,1009.3,
2002-11-22,7.2,4.7,9.5,,,106,6.7,,1002.9,
2002-11-23,6.2,1.9,10.3,,,,4.8,,1013.8,
2002-11-24,6.6,6,7.2,,,,4.3,,1016,
2002-11-25,8.1,6.6,10,,,115,5.1,,1009.9,
2002-11-26,8.7,7.7,9.4,,,81,10.9,,1012.7,
2002-11-27,9.7,8.7,10.4,,,,5.6,,1017.7,
2002-11-28,10.4,9.6,11,,,,2,,1018.1,
2002-11-29,8.9,5.6,10.5,,,93,9.4,,1013.2,
2002-11-30,,,,,,,,,,
2002-12-01,4.4,1.2,9.6,,,,2.8,,1017.5,
2002-12-02,4.4,2.3,6.3,,,,2.7,,1006.4,
2002-12-03,6.1,2.7,10.1,,,312,6.6,,1004.4,
2002-12-04,3,-0.9,8,,,,2.8,,1009.3,
2002-12-05,,,,,,,,,,
2002-12-06,5.3,2.1,8.2,,,,6.2,,1013.5,
2002-12-07,4.9,1.9,8.4,,,,4.6,,1015.3,
2002-12-08,,,,,,,,,,
2002-12-09,3.6,0.6,5.8,,,106,7.1,,1023.1,
2002-12-10,2,-0.1,3.1,,,,3.6,,1026.7,
2002-12-11,1,-1.7,3,,,87,4.5,,1026.9,
2002-12-12,,,,,,,,,,
2002-12-13,,,,,,,,,,
2002-12-14,1.6,-2,6.3,,,,2.9,,1023.9,
2002-12-15,3.7,2.1,6.2,,,,4.4,,1021.2,
2002-12-16,4.9,2.6,8.1,,,79,6.3,,1021.2,
2002-12-17,4.3,1.2,7.6,,,,2.1,,1018.5,
2002-12-18,5.8,0.4,9,,,,5.1,,1020.6,
2002-12-19,1.5,-1.8,5.9,,,,5.1,,1029.3,
2002-12-20,1.5,-1.5,5.4,,,101,6,,1027.8,
2002-12-21,1.1,-2.3,5.1,,,,3.7,,1024.2,
2002-12-22,1.6,-2.2,5.4,,,,3.6,,1022.4,
2002-12-23,2.8,-1.5,7,,,,4,,1017.4,
2002-12-24,5,2.5,7.4,,,,4,,1018.3,
2002-12-25,,,,,,,,,,
2002-12-26,5.8,3.9,7.7,,,,3.1,,1019.6,
2002-12-27,5.7,3.6,7,,,,4.1,,1014.7,
2002-12-28,4.9,2.9,7.3,,,,7.3,,1004.7,
2002-12-29,,,,,,,,,,
2002-12-30,3.6,-0.3,8.4,,,,4.8,,1010.9,
2002-12-31,5.1,0.1,8.7,,,,3.6,,1006.6,
