date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-01-01,2.3,-0.3,5.5,,,313,4.5,18.5,1034,
2019-01-02,3.1,0.1,5.5,,,331,8.5,35.2,1034.6,
2019-01-03,-1.1,-3.4,1.8,,,281,6.1,22.2,1036.1,
2019-01-04,-1.9,-4,0.9,,,257,5.3,16.7,1036.4,
2019-01-05,-0.7,-2.8,1.5,,,248,4.5,14.8,1035.6,
2019-01-06,1.5,-0.6,4.1,,,321,4.4,14.8,1033.9,
2019-01-07,1.1,-1.2,3.5,,,265,4,13,1034.1,
2019-01-08,2.2,1.2,4,,,142,5.6,20.4,1028.2,
2019-01-09,1.3,0.1,2.4,,,338,12,35.2,1020.3,
2019-01-10,-0.2,-2.1,2,,,335,6.1,22.2,1022.3,
2019-01-11,-1.6,-4.4,0.5,,,165,5.1,16.7,1027.6,
2019-01-12,0.7,-1,3.7,,,187,5.9,20.4,1028.5,
2019-01-13,2.2,1,3.5,,,156,6.1,16.7,1021.6,
2019-01-14,4.8,2.8,6.7,,,348,13.4,53.7,1018.3,
2019-01-15,2.2,0,5.2,,,178,5.2,22.2,1024.7,
2019-01-16,1.8,0.3,4.6,,,154,6.7,25.9,1018.9,
2019-01-17,2,-0.5,4.9,,,155,6.7,22.2,1014.9,
2019-01-18,0.9,-0.8,3.4,,,191,4.2,16.7,1018.8,
2019-01-19,-0.8,-2.1,2.5,,,164,4.8,16.7,1016.5,
2019-01-20,0.3,-2.5,3.4,,,145,6.8,29.6,1015,
2019-01-21,0,-2.2,2.9,,,194,3.8,14.8,1019.1,
2019-01-22,-1.6,-3.4,2,,,177,4.5,14.8,1014,
2019-01-23,-1,-2.4,0.6,,,108,4.9,20.4,999.2,
2019-01-24,-0.8,-2.4,1,,,301,5.1,20.4,1007.3,
2019-01-25,-1.6,-3.7,1.5,,,353,5.4,18.5,1017.8,
2019-01-26,0.6,-2.1,4.7,,,165,6.3,25.9,1018.3,
2019-01-27,1.7,-0.4,3.9,,,153,7.5,25.9,1002.9,
2019-01-28,1.3,-0.1,2.7,,,322,6.2,27.8,1005.9,
2019-01-29,0.3,-1.3,3,,,191,5.3,22.2,1008.4,
2019-01-30,0.9,-1.4,2.4,,,149,12.1,40.8,1001.1,
2019-01-31,2,-0.4,5.1,,,139,20.9,64.8,998.9,
2019-02-01,4,1.4,5.9,,,135,24.1,72.2,991.9,
2019-02-02,3.5,1.5,6.3,,,299,6.5,25.9,996.3,
2019-02-03,2.7,1.6,3.4,,,342,14.8,38.9,1014.5,
2019-02-04,0.5,-1.4,3.5,,,217,5.2,20.4,1028.4,
2019-02-05,-0.3,-2.5,3.5,,,192,4.5,14.8,1029.5,
2019-02-06,-0.5,-3.3,3.6,,,186,4.3,14.8,1028.7,
2019-02-07,1.1,-1.4,3.7,,,177,5.1,16.7,1022.7,
2019-02-08,2.6,0.2,6.2,,,161,8.2,27.8,1021.7,
2019-02-09,4.9,1.4,9.2,,,169,8.4,24.1,1019.3,
2019-02-10,6.6,3.3,11.1,,,139,14.8,50,1012.3,
2019-02-11,4,2.2,5.8,,,326,8.3,37,1023.7,
2019-02-12,1.7,-0.8,5.2,,,193,6.2,22.2,1035,
2019-02-13,1.2,-1.6,5.4,,,200,4.3,18.5,1037.7,
2019-02-14,2.3,-1.2,7.7,,,181,4.5,20.4,1037.5,
2019-02-15,2.4,-1.1,7.8,,,193,4.1,16.7,1035,
2019-02-16,3.4,-1,9.5,,,170,4.5,18.5,1032.1,
2019-02-17,4,-0.1,9.8,,,178,5,24.1,1028.6,
2019-02-18,3.6,0,8.7,,,172,5,18.5,1025.3,
2019-02-19,3.4,0,8.7,,,184,4.6,14.8,1024.3,
2019-02-20,4.3,0.5,9.7,,,179,4.8,16.7,1026.1,
2019-02-21,5,0.6,11.1,,,197,4.8,20.4,1030.2,
2019-02-22,6.3,1,11.8,,,262,7.5,27.8,1032.2,
2019-02-23,5.2,1.8,9.6,,,251,5,20.4,1032.6,
2019-02-24,3.6,0,8.7,,,232,4.4,16.7,1035.9,
2019-02-25,3.9,0,9.5,,,251,3.7,14.8,1036.2,
2019-02-26,5.2,0.6,11.7,,,203,4.5,18.5,1034.3,
2019-02-27,6.3,1.7,12.9,,,211,4.5,16.7,1029.4,
2019-02-28,7.8,2.7,13.5,,,304,6.8,24.1,1025,
2019-03-01,7.4,5.7,9.4,,,329,6.8,31.5,1022.2,
2019-03-02,6.2,2.7,8.9,,,164,6,29.6,1022.3,
2019-03-03,7.2,3.4,12.3,,,161,7.7,25.9,1019.3,
2019-03-04,8.9,6,12.7,,,148,13.9,48.2,1010,
2019-03-05,7.2,3.8,10.9,,,165,7.6,24.1,1016,
2019-03-06,9.4,3.4,14.1,,,145,20.5,79.6,1008.5,
2019-03-07,9.2,5.4,13.8,,,132,18.5,83.3,1007.7,
2019-03-08,6.8,4.3,10.2,,,181,6.6,27.8,1019.4,
2019-03-09,7.9,4.6,10.3,,,170,6.6,18.5,1025.4,
2019-03-10,9.5,7.4,12.5,,,156,13.4,40.8,1022.5,
2019-03-11,5.3,2.1,7.7,,,345,12.6,40.8,1027.6,
2019-03-12,4.9,0,8.3,,,170,8.4,27.8,1025.8,
2019-03-13,5.5,2.9,7.8,,,324,10,31.5,1019.8,
2019-03-14,5.3,3.1,6.2,,,160,8.8,33.3,1020.9,
2019-03-15,7.6,4.7,10.7,,,160,8.7,27.8,1020.7,
2019-03-16,9.2,5.3,14.8,,,182,7.1,22.2,1019.9,
2019-03-17,9,4.9,13.4,,,344,14.2,63,1013.1,
2019-03-18,5.1,2.2,8.4,,,317,6.5,22.2,1022.3,
2019-03-19,4.4,-1,10.4,,,290,8.3,31.5,1026,
2019-03-20,4.7,-1.8,10.8,,,269,7.6,29.6,1030.5,
2019-03-21,4.7,-0.9,11.5,,,286,6.5,25.9,1031.6,
2019-03-22,7,0.4,14.7,,,223,6.1,24.1,1030.3,
2019-03-23,9.2,2.8,16.4,,,199,5.9,20.4,1027.5,
2019-03-24,9.6,3.4,16.5,,,304,6.6,22.2,1024.8,
2019-03-25,7.7,3.7,11.6,,,340,11.1,42.6,1023.6,
2019-03-26,7.1,3.1,11.7,,,335,13,40.8,1027.2,
2019-03-27,5.7,-0.5,11.2,,,328,9.5,33.3,1028.1,
2019-03-28,6.1,-0.8,12.4,,,294,7.2,27.8,1030,
2019-03-29,7.7,1.6,14.9,,,204,6.7,25.9,1028.8,
2019-03-30,8.9,2.5,16,,,210,6.8,27.8,1024.9,
2019-03-31,9.7,2.7,16.9,,,218,6.6,24.1,1019.3,
2019-04-01,10.1,4,16.6,,,215,6.6,27.8,1015.8,
2019-04-02,11,5.8,15.9,,,351,9,31.5,1011.9,
2019-04-03,8.4,3.3,11.8,,,335,11.2,37,1006.2,
2019-04-04,1.9,0.5,3.2,,,331,8.9,27.8,1003,
2019-04-05,4,-1.2,9.8,,,229,7.6,25.9,1003.7,
2019-04-06,7.1,1.7,12.9,,,351,8.3,31.5,1002.3,
2019-04-07,7.2,5.9,8.4,,,338,7.3,22.2,1007.1,
2019-04-08,8.9,5.6,12.8,,,311,6.4,29.6,1011.5,
2019-04-09,8.7,3.3,13.6,,,267,7.2,29.6,1009.9,
2019-04-10,9.2,4.5,13.2,,,329,7.4,31.5,1009,
2019-04-11,9.5,5.8,12.7,,,328,9.7,38.9,1012,
2019-04-12,9.4,5.8,13.1,,,344,12.1,31.5,1015.7,
2019-04-13,7,3,9.9,,,343,10.7,37,1018.4,
2019-04-14,6,3.1,8.6,,,342,13.4,37,1018.6,
2019-04-15,6.9,0,13.7,,,320,7.6,27.8,1018.7,
2019-04-16,8.8,5.3,11.9,,,337,6.9,22.2,1018.2,
2019-04-17,11.3,6.2,17.3,,,245,7.5,27.8,1020.3,
2019-04-18,12.6,6.2,18.9,,,188,7.5,27.8,1019.7,
2019-04-19,14.8,10.2,20,,,138,9.8,33.3,1023.5,
2019-04-20,15.2,9.1,21.7,,,164,9.2,35.2,1024.4,
2019-04-21,14.7,10.5,19.3,,,161,9.6,33.3,1018,
2019-04-22,16.1,9.1,22.9,,,141,14.4,55.5,1005.8,
2019-04-23,18.1,15.6,20.7,,,117,22.2,55.5,997.3,
2019-04-24,13.8,9.6,17.5,,,62,16.9,51.8,1002.7,
2019-04-25,14.1,7.4,20.7,,,136,19,72.2,1007.7,
2019-04-26,9.9,6.1,12.4,,,324,10,48.2,1016.3,
2019-04-27,9,6.9,11.1,,,318,7.6,27.8,1022.5,
2019-04-28,7.1,5.1,8.9,,,324,7.5,24.1,1023.5,
2019-04-29,8.2,3.9,12,,,328,8.9,33.3,1021.6,
2019-04-30,10.4,4.5,15.8,,,337,10.4,35.2,1018.5,
2019-05-01,11.4,4.6,17.8,,,301,7.7,31.5,1015.2,
2019-05-02,10.4,6.2,13.5,,,321,7.6,27.8,1013.5,
2019-05-03,10.7,7.9,13.3,,,340,9,27.8,1012.7,
2019-05-04,9.1,4.4,12.5,,,327,10.3,57.4,1010.2,
2019-05-05,5.8,2.7,8.3,,,339,18.1,48.2,1015.4,
2019-05-06,6.9,1,11.8,,,335,10.3,35.2,1019.7,
2019-05-07,8,1.4,13.9,,,248,6.5,27.8,1018,
2019-05-08,10.9,9.2,12.4,,,130,15.4,57.4,1009.7,
2019-05-09,10.9,8.1,13.4,,,134,13.6,44.5,1006.4,
2019-05-10,12.7,8.8,16.9,,,230,6.7,24.1,1011.5,
2019-05-11,11.6,8.7,13.8,,,320,10.8,37,1016.3,
2019-05-12,11,7.2,15.4,,,339,14.7,46.3,1025.7,
2019-05-13,11,5.5,16.6,,,316,12.9,48.2,1026.1,
2019-05-14,10.1,2.9,15.9,,,327,13.6,46.3,1022.5,
2019-05-15,10.3,4.9,15.5,,,333,12.8,48.2,1017.1,
2019-05-16,9.5,3.3,15,,,329,8.8,33.3,1013.4,
2019-05-17,10.8,6.3,14.5,,,342,8.5,27.8,1006.4,
2019-05-18,12.2,9,15.1,,,324,7.2,24.1,1005.1,
2019-05-19,12.2,9.9,14.3,,,330,6.7,24.1,1005.9,
2019-05-20,11.9,10.2,13.2,,,320,4.5,13,1008.9,
2019-05-21,13.5,10.2,17.4,,,306,5.5,25.9,1014.3,
2019-05-22,14,8.8,19,,,307,8,31.5,1017.6,
2019-05-23,14,7,20.3,,,280,6.2,27.8,1017.7,
2019-05-24,15.3,9.1,20.7,,,294,6.6,27.8,1014.8,
2019-05-25,15.4,11.6,18.7,,,281,5.5,25.9,1014.8,
2019-05-26,15.2,10.4,19.8,,,302,6.7,25.9,1015.9,
2019-05-27,16.1,11.7,19.7,,,324,7.9,27.8,1011.5,
2019-05-28,12.9,9.4,15,,,337,6.9,25.9,1011.6,
2019-05-29,12,8,16.8,,,292,7.2,27.8,1018.9,
2019-05-30,13.5,6.7,19.7,,,286,7.6,31.5,1024.8,
2019-05-31,15.8,8.1,22.4,,,308,7.8,29.6,1024.4,
2019-06-01,17.8,10.7,24.4,,,258,6.5,25.9,1021.6,
2019-06-02,19.5,12.3,26.6,,,204,6.6,25.9,1017.8,
