date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-01-01,0.9,-1,4.9,,,173,2.8,7.4,1033.7,
2020-01-02,0.9,-1.1,3.9,,,151,4.9,13,1032,
2020-01-03,2.6,0,6.1,,,163,5.1,16.7,1030.3,
2020-01-04,4,1.8,7.7,,,209,4.1,13,1034,
2020-01-05,1.1,-0.7,4.4,,,260,3.3,13,1035.6,
2020-01-06,0.1,-2,4.5,,,190,2.9,7.4,1032.8,
2020-01-07,0.9,-1.8,5.5,,,171,3.4,13,1032.2,
2020-01-08,1.6,-1,5.6,,,180,2.9,11.1,1032.9,
2020-01-09,3.1,0.6,7.5,,,182,4.6,18.5,1026.3,
2020-01-10,4.4,2,8.2,,,237,3.9,18.5,1025.4,
2020-01-11,2.8,0.3,7.6,,,194,3.2,14.8,1033.2,
2020-01-12,0.6,-1.8,4.6,,,185,3.2,11.1,1031.8,
2020-01-13,0.9,-1.4,5.1,,,169,4,13,1025.8,
2020-01-14,1.2,-1.7,6.6,,,163,6.7,20.4,1021.4,
2020-01-15,2.2,-0.2,6.4,,,163,5.9,18.5,1024.1,
2020-01-16,3.7,0.4,8.6,,,160,6,29.6,1029.4,
2020-01-17,2.9,-0.5,7,,,163,6.1,20.4,1025.9,
2020-01-18,2.8,-0.3,6.6,,,285,4.9,20.4,1029.1,
2020-01-19,0.8,-1.1,3.9,,,237,7.5,33.3,1031.9,
2020-01-20,-0.4,-3,3.6,,,164,6.2,25.9,1040.2,
2020-01-21,-1.2,-4.3,3,,,165,4.5,14.8,1040.9,
2020-01-22,-0.2,-2.8,4.5,,,178,3.2,11.1,1035.5,
2020-01-23,-0.4,-3.3,3.6,,,220,4,14.8,1030.7,
2020-01-24,1.2,-0.9,5,,,202,3,9.3,1027.1,
2020-01-25,1.1,-1.3,5.1,,,183,3.5,11.1,1024.1,
2020-01-26,1.6,-1.6,5.5,,,167,4.3,11.1,1022.3,
2020-01-27,4.4,1.8,7.7,,,152,7.9,24.1,1017.7,
2020-01-28,5.3,3.8,6.5,,,174,12.2,50,1010.8,
2020-01-29,5.2,4.4,6.2,,,332,7.2,29.6,1017.3,
2020-01-30,5.1,1.8,8.2,,,146,10,31.5,1020,
2020-01-31,7.5,4.8,11.2,,,181,6.5,20.4,1019.8,
2020-02-01,7.9,4.2,11.4,,,151,9,33.3,1018.1,
2020-02-02,8.6,7.3,10.5,,,162,10.1,29.6,1022.4,
2020-02-03,10.8,9.1,14.2,,,161,9.3,27.8,1023.6,
2020-02-04,7.1,2.6,11.1,,,338,18.7,85.2,1021.6,
2020-02-05,3.6,0.4,7.4,,,330,7.4,22.2,1032.6,
2020-02-06,1.1,-0.6,4.8,,,183,4.3,16.7,1032.3,
2020-02-07,0.9,-1.7,6.1,,,158,3.8,14.8,1028.9,
2020-02-08,1.6,-1.6,6.6,,,158,5.1,14.8,1027.2,
2020-02-09,5,1.1,9.1,,,160,11.1,42.6,1025.3,
2020-02-10,11.4,8.4,13.6,,,7,17.1,57.4,1016.5,
2020-02-11,9.5,6.4,13,,,341,14.6,59.3,1019.2,
2020-02-12,5.5,2.1,8.9,,,96,6.9,38.9,1024.7,
2020-02-13,4.3,0.8,7.4,,,146,18.7,63,1017.3,
2020-02-14,6.4,3.4,9.9,,,174,7.2,33.3,1024.5,
2020-02-15,5.3,2.7,10.1,,,171,5.1,18.5,1026.9,
