,Date,CHF/EUR,tavg_minusio,tmin_minusio,tmax_minusio,wdir_minusio,wspd_minusio,pres_minusio,prcp_minusio,tavg_robiei,wspd_robiei,tavg_piotta,wspd_piotta,tavg_comporvasco,wspd_comprovasco,ImportData,ExportData,ProductionTessin
19,2000-05-15,1.55452,18.74285714285714,14.828571428571427,23.342857142857138,280.0,5.985714285714286,1017.2571428571429,11.327410514292298,6.107664133438245,7.044104832146908,14.014017133362113,13.859951317900293,10.646329504563784,13.859951317900293,680313220.8436552,507237804.1096072,52545540.909192406
20,2000-05-22,1.55172,17.400000000000002,12.914285714285713,21.928571428571427,179.71428571428572,7.542857142857143,1012.4285714285713,10.417094221066437,7.3749419314893565,7.425101535827549,12.30579606025373,7.445140019687972,16.721137717888027,7.445140019687972,680313220.8436552,507237804.1096072,52545540.909192406
21,2000-05-29,1.56334,17.585714285714285,14.114285714285712,21.628571428571433,173.0,6.357142857142857,1015.2714285714285,4.546485166309167,8.961932963245166,8.426871630822564,16.281152206541787,8.643783997644658,17.13610978075004,8.643783997644658,680313220.8436552,507237804.1096072,52545540.909192406
22,2000-06-05,1.57274,20.842857142857145,16.95714285714286,25.499999999999996,173.6,6.385714285714286,1017.9714285714288,10.074233076650522,7.488683193810411,8.462240974310335,17.078178996308495,8.158232370456606,15.748572819001065,8.158232370456606,680313220.8436552,507237804.1096072,52545540.909192406
23,2000-06-12,1.5673,20.62857142857143,16.642857142857142,25.942857142857143,152.66666666666666,6.785714285714286,1019.1,2.980571755973688,10.133011204634071,7.296060994659141,15.927261906303835,7.150537572251255,19.380965228377196,7.150537572251255,680313220.8436552,507237804.1096072,52545540.909192406
24,2000-06-19,1.56312,22.257142857142856,15.514285714285714,28.01428571428571,229.0,6.757142857142857,1020.4285714285714,7.36348096463791,14.479444334307209,5.053099971638314,22.30204250987096,7.2455199036492655,18.65810808286064,7.2455199036492655,680313220.8436552,507237804.1096072,52545540.909192406
25,2000-06-26,1.55098,20.057142857142857,14.842857142857142,25.642857142857142,163.8,8.028571428571428,1013.7571428571429,0.0,9.507982638325808,5.823686810757091,19.75736490016559,7.116176348145024,19.17978683112337,7.116176348145024,680313220.8436552,507237804.1096072,52545540.909192406
26,2000-07-03,1.5530000000000002,22.199999999999996,17.985714285714288,26.87142857142857,208.83333333333334,6.157142857142857,1012.6428571428571,9.919187328988784,14.532293287500806,8.61912190076388,20.74746864844164,5.782650430526684,17.89377856681399,5.782650430526684,680313220.8436552,507237804.1096072,52545540.909192406
27,2000-07-10,1.5492599999999999,19.142857142857142,13.985714285714284,24.228571428571428,136.71428571428572,9.842857142857143,1007.1285714285714,4.960098837152079,11.734828167184054,6.8642647894671605,20.177752648230516,6.715925387633825,19.715763629265904,6.715925387633825,680313220.8436552,507237804.1096072,52545540.909192406
28,2000-07-17,1.55024,18.72857142857143,12.528571428571427,24.814285714285713,149.25,6.785714285714286,1011.4571428571429,2.110697164849674,12.18425632045739,9.392785513008134,19.539949009860987,7.6063222615707105,22.84311413694478,7.6063222615707105,680313220.8436552,507237804.1096072,52545540.909192406
29,2000-07-24,1.55058,20.642857142857142,16.514285714285712,24.97142857142857,225.8,5.314285714285715,1013.2571428571429,0.1922107480103783,11.157005288100002,3.5481815343514906,20.248874338957254,5.589574334628772,24.01984550733624,5.589574334628772,680313220.8436552,507237804.1096072,52545540.909192406
30,2000-07-31,1.55102,20.61666666666667,15.583333333333336,26.150000000000002,133.75,7.616666666666666,1016.9166666666665,6.542398127010488,11.307744060668771,6.418748680807632,17.59235672228979,7.777594242956193,20.426748061825393,7.777594242956193,680313220.8436552,507237804.1096072,52545540.909192406
31,2000-08-07,1.54544,19.8,15.457142857142856,24.97142857142857,200.6,6.5,1017.0999999999998,7.388468830174955,17.898519014148732,5.772721611726952,21.08554507868922,7.135133272359388,20.518834113906337,7.135133272359388,680313220.8436552,507237804.1096072,52545540.909192406
32,2000-08-14,1.5480800000000001,23.18,17.74,28.78,,4.62,1016.1200000000001,18.96655743100797,17.699941704083393,6.1629519605446985,19.177268078492197,6.7174059268477295,20.20085886699162,6.7174059268477295,680313220.8436552,507237804.1096072,52545540.909192406
33,2000-08-21,1.5606,22.82857142857143,17.7,28.457142857142856,142.6,5.371428571428572,1016.2571428571428,0.0,10.355538878420493,5.655699654773767,21.09008349311158,7.17332913580161,21.428858407925734,7.17332913580161,680313220.8436552,507237804.1096072,52545540.909192406
34,2000-08-28,1.55024,19.714285714285715,15.357142857142858,24.32857142857143,164.28571428571428,5.1,1014.842857142857,10.704011876810709,12.105175051366286,4.624854649586728,17.81772622640773,8.417807332702182,18.293906881156072,8.417807332702182,680313220.8436552,507237804.1096072,52545540.909192406
35,2000-09-04,1.5492000000000001,18.099999999999998,11.766666666666666,25.116666666666664,117.25,7.233333333333333,1011.9166666666669,7.509292319261303,15.153698324575537,6.5750936460332605,17.57849026836486,6.368206826169527,19.385857634617043,6.368206826169527,680313220.8436552,507237804.1096072,52545540.909192406
36,2000-09-11,1.54456,18.72857142857143,13.314285714285715,24.67142857142857,210.0,4.299999999999999,1017.8285714285714,10.573838439455626,14.953889871024444,5.038736294832557,15.854375671669555,5.165509629380168,18.153168642766524,5.165509629380168,680313220.8436552,507237804.1096072,52545540.909192406
37,2000-09-18,1.5256399999999999,17.728571428571428,14.185714285714287,22.2,106.75,6.528571428571429,1009.7142857142857,10.7126586080863,9.148797952194652,4.5227029013384765,14.494081254699946,5.393850458174757,16.58480078598816,5.393850458174757,680313220.8436552,507237804.1096072,52545540.909192406
38,2000-09-25,1.51924,16.87142857142857,12.514285714285714,21.8,180.0,3.7571428571428567,1020.342857142857,0.0,7.531742453167144,5.4283597175179,16.60001363848211,5.1884278242074915,11.420455418499493,5.1884278242074915,680313220.8436552,507237804.1096072,52545540.909192406
39,2000-10-02,1.52352,15.299999999999999,12.471428571428573,18.314285714285713,162.5,4.628571428571428,1011.6714285714285,8.74732572855112,7.916893526738843,3.615814290617389,13.84753501354449,9.710523557699705,11.217823963851211,9.710523557699705,680313220.8436552,507237804.1096072,52545540.909192406
40,2000-10-09,1.52036,12.514285714285716,8.5,16.2,135.66666666666666,5.557142857142857,1009.0142857142857,27.457932232724474,6.193909349351533,7.693357917626588,12.677211433720602,8.693282557382876,10.79375082622682,8.693282557382876,680313220.8436552,507237804.1096072,52545540.909192406
41,2000-10-16,1.5120799999999999,13.516666666666666,12.016666666666666,15.366666666666667,227.0,5.6499999999999995,1016.5166666666665,0.0,3.888784966569927,6.129426896264193,9.474902397607746,3.4028129207310234,14.004859622527817,3.4028129207310234,680313220.8436552,507237804.1096072,52545540.909192406
42,2000-10-23,1.5064199999999999,10.857142857142858,6.757142857142858,15.357142857142858,126.0,2.7,1025.857142857143,12.606090716828309,2.4575033602198193,5.0902434988903105,12.648394088120511,6.826317839084307,11.18339754601451,6.826317839084307,680313220.8436552,507237804.1096072,52545540.909192406
43,2000-10-30,1.50956,9.514285714285714,5.999999999999999,13.085714285714285,190.33333333333334,5.171428571428572,1015.0857142857142,25.33532099910133,2.619507014493672,4.342853134599303,6.874520375327794,5.164205348958726,9.574455190173463,5.164205348958726,680313220.8436552,507237804.1096072,52545540.909192406
44,2000-11-06,1.5265799999999998,6.616666666666667,3.9666666666666663,9.483333333333333,143.25,6.6499999999999995,1006.5833333333334,24.51958226821196,2.13222369981859,4.293977281963695,7.7243969264881525,4.831622035652106,9.952982912947114,4.831622035652106,680313220.8436552,507237804.1096072,52545540.909192406
45,2000-11-13,1.5213800000000002,5.5,2.625,8.825000000000001,61.0,4.675,1021.5249999999999,6.161506788903792,2.173642364427043,4.64546748382086,7.129194888415411,7.056636214742431,3.715620928502507,7.056636214742431,680313220.8436552,507237804.1096072,52545540.909192406
46,2000-11-20,1.5245799999999998,6.425,4.725,9.0,89.0,6.15,1011.8,6.381973600949175,0.013497371881085796,6.046883249594878,3.17837868793913,6.67976857305208,8.06638848926022,6.67976857305208,680313220.8436552,507237804.1096072,52545540.909192406
47,2000-11-27,1.51936,3.8000000000000003,0.1285714285714286,8.657142857142857,114.0,4.828571428571428,1017.1428571428571,3.951380048735797,0.47115578784474005,7.409044529220651,3.855757315202907,4.875344594371997,3.799224758182703,4.875344594371997,680313220.8436552,507237804.1096072,52545540.909192406
48,2000-12-04,1.51354,6.183333333333334,3.4166666666666665,8.683333333333332,,2.6999999999999997,1023.8500000000003,6.60630081735299,-3.3232983011111807,5.346286749968574,2.788413300067691,4.332924159046072,4.48935167069266,4.332924159046072,680313220.8436552,507237804.1096072,52545540.909192406
49,2000-12-11,1.51164,5.0,1.175,9.975,,3.95,1027.3,0.53256352903469,-5.276570579145606,11.217805789202396,4.655867022338142,5.697299123232756,1.7086966206170011,5.697299123232756,680313220.8436552,507237804.1096072,52545540.909192406
50,2000-12-18,1.5054400000000001,1.985714285714286,-1.3000000000000003,6.757142857142855,108.5,3.828571428571429,1018.4857142857143,5.903744072702862,-1.652300690591726,7.856905787766915,5.776855083743007,4.497910768098507,3.807549499487463,4.497910768098507,680313220.8436552,507237804.1096072,52545540.909192406
51,2000-12-25,1.51725,0.5833333333333334,-1.5499999999999998,3.4166666666666665,103.33333333333333,4.466666666666666,1005.3333333333334,23.97499207188923,0.6653071633576798,7.221329166880302,4.181327717621735,6.288532760745288,7.910800611819678,6.288532760745288,680313220.8436552,507237804.1096072,52545540.909192406
52,2001-01-01,1.5250333333333332,-0.11999999999999997,-4.359999999999999,3.8000000000000007,90.0,6.4,1009.5,0.8433956035868597,-0.37708395269957595,4.956456410125938,8.071568347502666,-0.20287062445137227,7.515161574778275,-0.20287062445137227,680313220.8436552,507237804.1096072,52545540.909192406
53,2001-01-08,1.52432,2.585714285714286,-0.2285714285714286,5.057142857142857,92.2,5.4,1015.1,4.401108668585431,-1.4113904563817075,10.052346570732636,7.7912251827824175,7.296867565990117,1.9549793398588458,7.296867565990117,680313220.8436552,507237804.1096072,52545540.909192406
54,2001-01-15,1.5327199999999999,0.9199999999999997,-1.64,3.4200000000000004,,3.38,1024.24,0.0,-3.9244241486624443,10.188406090510098,4.338149503990925,8.100677903661424,4.174537051389828,8.100677903661424,680313220.8436552,507237804.1096072,52545540.909192406
55,2001-01-22,1.533,1.5666666666666667,-1.7,5.216666666666667,115.0,3.65,1020.3166666666666,5.963303196319449,-6.438880871199081,12.006470491019828,4.169837529693541,7.797507414071034,5.661469694884606,7.797507414071034,680313220.8436552,507237804.1096072,52545540.909192406
56,2001-01-29,1.5278399999999999,4.185714285714285,0.37142857142857144,8.342857142857143,125.33333333333333,8.414285714285715,1010.2142857142857,3.293380461248665,-5.8532101809806365,9.860382566288337,2.0754708842893734,4.3571584376586845,4.847831254322013,4.3571584376586845,680313220.8436552,507237804.1096072,52545540.909192406
57,2001-02-05,1.53186,3.5,-0.2285714285714285,6.971428571428572,183.33333333333334,4.514285714285714,1018.5333333333333,3.5133158273941154,-1.2141968138801613,7.055166028061557,1.1971974725053185,10.547167735314126,2.7978244785970743,10.547167735314126,680313220.8436552,507237804.1096072,52545540.909192406
58,2001-02-12,1.53612,5.82,1.46,11.94,101.5,4.38,1024.72,0.0,-5.703984073412073,8.339337189074664,4.267476596595329,8.056764620171196,1.6488718247608913,8.056764620171196,680313220.8436552,507237804.1096072,52545540.909192406
59,2001-02-19,1.5354800000000002,6.62,-0.08000000000000003,13.180000000000001,113.0,6.9,1024.72,0.0,2.17049988378703,6.314299319990312,6.56938472399533,4.656631740332931,3.6240119889701288,4.656631740332931,680313220.8436552,507237804.1096072,52545540.909192406
60,2001-02-26,1.534,4.114285714285714,-0.1285714285714286,8.157142857142857,126.5,6.928571428571429,1002.842857142857,0.0,0.7900310632012413,10.118091216079725,8.3499752245345,8.162601668896302,4.588741142857436,8.162601668896302,680313220.8436552,507237804.1096072,52545540.909192406
61,2001-03-05,1.5390000000000001,7.24,3.9400000000000004,10.459999999999999,172.0,5.76,1014.0400000000002,2.3256621502261905,0.059890723219898634,7.71943051706147,5.657968140442283,7.528130397453038,8.815600253045803,7.528130397453038,680313220.8436552,507237804.1096072,52545540.909192406
62,2001-03-12,1.5401399999999998,8.75,4.050000000000001,14.016666666666666,102.0,6.366666666666667,1011.0999999999999,0.0,-5.433891170264121,5.593344221783548,7.57107405892161,10.278103604643281,5.417327419357133,10.278103604643281,680313220.8436552,507237804.1096072,52545540.909192406
63,2001-03-19,1.5368600000000001,10.342857142857143,5.200000000000001,15.0,152.4,5.728571428571429,1008.5285714285716,0.0,0.12239968856767991,7.592197624040006,6.863502005281635,7.610411807771605,9.36682876311858,7.610411807771605,680313220.8436552,507237804.1096072,52545540.909192406
64,2001-03-26,1.53172,10.685714285714285,5.7,15.128571428571428,256.75,5.5,1005.5571428571429,2.9107366066050666,-0.10976865734173091,5.89607394026703,12.383376330870746,10.615489281803853,7.662742028051397,10.615489281803853,680313220.8436552,507237804.1096072,52545540.909192406
65,2001-04-02,1.52928,11.350000000000001,5.733333333333333,16.55,147.0,8.483333333333333,1017.0666666666666,0.3028974864354401,0.7735715744736585,9.886048781242536,8.000226638763852,9.209539747228515,9.656776612636307,9.209539747228515,680313220.8436552,507237804.1096072,52545540.909192406
66,2001-04-09,1.52792,11.728571428571428,5.0,17.471428571428568,160.66666666666666,7.057142857142858,1011.4142857142857,2.0276572473502616,-3.9058527245733345,8.52958840749305,12.301455959745642,8.743727545696538,7.871593933466569,8.743727545696538,680313220.8436552,507237804.1096072,52545540.909192406
67,2001-04-16,1.5227666666666666,9.742857142857144,5.042857142857144,14.685714285714285,158.2,10.77142857142857,1011.4714285714286,10.371933150877378,-0.4830257231988997,9.91427543475081,14.710116156320979,11.866871835257573,9.20917783999747,11.866871835257573,680313220.8436552,507237804.1096072,52545540.909192406
68,2001-04-23,1.52844,10.933333333333332,4.983333333333333,16.816666666666666,180.25,8.483333333333333,1007.4,0.0,0.8256181081565517,4.2681541907452125,11.484143320857065,7.453747782625021,13.915361429601722,7.453747782625021,680313220.8436552,507237804.1096072,52545540.909192406
69,2001-04-30,1.5336,13.549999999999999,9.983333333333334,17.783333333333335,136.8,6.699999999999999,1014.8833333333333,0.0,2.535918344922571,3.9947936109769104,11.195571731949183,6.525575466152169,10.288962346597684,6.525575466152169,680313220.8436552,507237804.1096072,52545540.909192406
70,2001-05-07,1.542525,16.639999999999997,11.540000000000001,22.82,,3.6599999999999993,1012.82,34.74228503500708,4.824731098668205,8.266428308493733,11.307812404956868,6.175521514217886,12.764622684334608,6.175521514217886,680313220.8436552,507237804.1096072,52545540.909192406
71,2001-05-14,1.5380800000000001,15.55,12.425,18.650000000000002,255.5,4.675,1014.25,2.6143850733102534,7.28844699680612,7.854192129337901,13.838776662160983,12.398980762588984,14.323295302313985,12.398980762588984,680313220.8436552,507237804.1096072,52545540.909192406
72,2001-05-21,1.5327,16.914285714285718,12.457142857142856,21.78571428571428,242.0,6.471428571428572,1017.2571428571429,6.716202050493374,1.5446246637383392,7.690775075606311,12.36950529697537,8.309255509320911,12.214388544176204,8.309255509320911,680313220.8436552,507237804.1096072,52545540.909192406
73,2001-05-28,1.52798,21.933333333333334,15.1,28.900000000000002,,5.3,1015.4,7.663925286570782,6.067769273113507,7.796060856047155,14.283466489992314,8.650617943850918,19.141039682932643,8.650617943850918,680313220.8436552,507237804.1096072,52545540.909192406
74,2001-06-04,1.5229,17.157142857142855,11.157142857142858,22.885714285714283,150.0,9.014285714285714,1014.5714285714286,3.842681200202833,7.358824259788593,6.996071294207296,17.411042756325752,7.001638061435288,19.755310696966095,7.001638061435288,680313220.8436552,507237804.1096072,52545540.909192406
75,2001-06-11,1.52012,16.8,11.375000000000002,21.975,142.0,5.9750000000000005,1014.775,13.05607611458779,8.530133858489599,7.5042574593201365,19.184472528189932,9.536972916859842,20.104504637562343,9.536972916859842,680313220.8436552,507237804.1096072,52545540.909192406
76,2001-06-18,1.52606,19.3,11.959999999999999,26.119999999999997,150.0,7.040000000000001,1014.3,3.6581939016914706,9.635655408599245,8.425635688438796,14.821799642155602,7.21247440212184,22.75369825468079,7.21247440212184,680313220.8436552,507237804.1096072,52545540.909192406
77,2001-06-25,1.52244,21.828571428571426,15.957142857142857,27.38571428571429,292.0,5.8999999999999995,1014.857142857143,26.315098769101443,8.779497267695682,7.648148586576491,20.02110332762535,9.623988873345924,19.961986736735774,9.623988873345924,680313220.8436552,507237804.1096072,52545540.909192406
78,2001-07-02,1.5215,22.849999999999998,18.225,27.85,207.66666666666666,8.825,1017.6999999999999,0.0,10.509615374523976,7.371707749298623,18.001745890900896,6.618721948315919,21.01021428844479,6.618721948315919,680313220.8436552,507237804.1096072,52545540.909192406
79,2001-07-09,1.5212400000000001,21.119999999999997,16.299999999999997,25.979999999999997,163.66666666666666,5.5600000000000005,1013.8,1.6849636853235301,10.907707157904747,7.546226554959735,22.34063791351183,9.733853949567063,22.969357671273738,9.733853949567063,680313220.8436552,507237804.1096072,52545540.909192406
80,2001-07-16,1.51646,18.62857142857143,15.542857142857143,21.97142857142857,155.66666666666666,7.885714285714285,1009.5,2.1753924007972403,12.274898133706754,7.037064097377568,19.286044155750755,10.817564303809277,20.398918002229493,10.817564303809277,680313220.8436552,507237804.1096072,52545540.909192406
81,2001-07-23,1.5072800000000002,21.525,14.775,27.75,267.0,5.199999999999999,1013.5500000000001,11.76117151237547,11.580968107936494,6.641321711220718,21.738756191937476,7.017593262248467,19.303105620224052,7.017593262248467,680313220.8436552,507237804.1096072,52545540.909192406
82,2001-07-30,1.5084,23.32,17.68,29.2,107.0,6.32,1017.5800000000002,7.289221440389291,14.333450001493127,5.747539494774238,19.959989845053048,6.59884086010537,14.921360753417687,6.59884086010537,680313220.8436552,507237804.1096072,52545540.909192406
83,2001-08-06,1.50908,21.21666666666667,17.650000000000002,25.316666666666663,118.66666666666667,7.566666666666666,1014.6333333333333,2.1020326875661937,14.939151272990923,8.45142428015115,19.218227251959103,5.967891940075529,22.957678151402277,5.967891940075529,680313220.8436552,507237804.1096072,52545540.909192406
84,2001-08-13,1.5086400000000002,21.366666666666664,14.966666666666669,27.8,191.33333333333334,4.3,1018.1666666666666,13.137384235914983,8.529896994277141,7.069440720309719,18.807039836339136,6.742403372211793,20.87059627495939,6.742403372211793,680313220.8436552,507237804.1096072,52545540.909192406
85,2001-08-20,1.51804,,,,,,,2.9747486275127955,12.140888566187744,8.200568516469556,18.210710459750054,6.717008126819233,21.366558628811184,6.717008126819233,680313220.8436552,507237804.1096072,52545540.909192406
86,2001-08-27,1.51892,,,,,,,0.0,12.941159487449388,7.906734568323472,18.107182366367546,5.120405900173694,18.621769057330624,5.120405900173694,680313220.8436552,507237804.1096072,52545540.909192406
87,2001-09-03,1.5165199999999999,,,,,,,0.0,9.67542855992141,7.2927019264678385,14.97217048823284,6.221853257750508,18.01312031534202,6.221853257750508,680313220.8436552,507237804.1096072,52545540.909192406
88,2001-09-10,1.5126,,,,,,,0.0,10.54937288926821,6.133489239078506,19.108045286933855,5.325544865103701,15.352444718007368,5.325544865103701,680313220.8436552,507237804.1096072,52545540.909192406
89,2001-09-17,1.5016,12.2,10.6,15.0,,2.4,1020.7,0.0,7.766179699998356,7.3942767124710125,18.562439514370872,8.061361222492945,19.954976460090446,8.061361222492945,680313220.8436552,507237804.1096072,52545540.909192406
90,2001-09-24,1.46848,13.780000000000001,9.58,17.7,,5.140000000000001,1014.0599999999998,3.9778429987160084,8.809743101966802,5.668792148645007,14.95623457841639,5.6939647087460346,16.79189634542028,5.6939647087460346,680313220.8436552,507237804.1096072,52545540.909192406
91,2001-10-01,1.47532,15.033333333333333,12.6,18.166666666666668,92.0,3.6666666666666665,1017.3666666666667,6.605777933141864,8.759031857175962,6.6328191359716495,12.845083767685946,7.132070131914193,14.621036627879706,7.132070131914193,680313220.8436552,507237804.1096072,52545540.909192406
92,2001-10-08,1.48278,15.9,12.885714285714286,19.685714285714287,166.0,4.814285714285714,1018.3714285714286,3.1562319406017805,6.476829133511211,8.19702763822119,11.097744490041528,4.9658837917823195,13.659995785720488,4.9658837917823195,680313220.8436552,507237804.1096072,52545540.909192406
93,2001-10-15,1.48186,13.833333333333334,8.633333333333333,19.716666666666665,,3.4500000000000006,1023.1333333333333,0.0,9.053899424184262,3.9991201986854223,11.312066422117589,11.257166564643214,11.262689983799682,11.257166564643214,680313220.8436552,507237804.1096072,52545540.909192406
94,2001-10-22,1.4792,12.68,8.139999999999999,17.8,99.5,4.54,1018.0,7.0804839627504155,2.717138235266412,4.273039700422644,10.381971549276305,7.564607015760462,11.521501426113383,7.564607015760462,680313220.8436552,507237804.1096072,52545540.909192406
95,2001-10-29,1.4770400000000001,10.225,4.275,16.4,89.66666666666667,6.175,1025.975,8.924863765592171,4.690104602871759,4.846901357121236,8.881743963103812,5.389181133515528,8.67405078559737,5.389181133515528,680313220.8436552,507237804.1096072,52545540.909192406
96,2001-11-05,1.47128,7.133333333333333,1.6833333333333333,13.116666666666667,155.5,4.45,1021.1666666666666,5.972576378179443,0.9502237465782573,6.756972636536355,3.3889049768312676,5.277226241182282,9.600120420609965,5.277226241182282,680313220.8436552,507237804.1096072,52545540.909192406
97,2001-11-12,1.46798,7.2,4.266666666666667,9.4,115.5,9.433333333333332,1015.0333333333333,7.52386540630459,-2.726681320363904,4.210677114980532,8.740724910274926,3.6191733533657318,6.924175079655053,3.6191733533657318,680313220.8436552,507237804.1096072,52545540.909192406
98,2001-11-19,1.4678,2.1999999999999997,-2.8,9.100000000000001,97.66666666666667,4.8999999999999995,1028.45,9.353219947235003,-0.6581491925846656,6.43148754493897,8.007291426602073,4.180904091795698,5.2259429644296915,4.180904091795698,680313220.8436552,507237804.1096072,52545540.909192406
99,2001-11-26,1.46054,3.7857142857142856,-1.1285714285714288,9.028571428571428,99.0,6.457142857142857,1015.8142857142857,7.180153328793798,1.088061930991604,8.112001384549885,4.8090499354635,6.322176683552634,6.9614847050381545,6.322176683552634,680313220.8436552,507237804.1096072,52545540.909192406
100,2001-12-03,1.4663599999999999,4.85,-1.075,11.725,102.5,5.7,1020.4000000000001,5.953459621799427,-6.104552106560156,6.592055438940868,2.6779346668114457,4.989342229258967,1.7036423075225773,4.989342229258967,680313220.8436552,507237804.1096072,52545540.909192406
