date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-01-01,8,6.7,10.9,,,317,3.6,11.1,1031.4,
2023-01-02,7.5,6.8,8.4,,,284,3.5,11.1,1030.3,
2023-01-03,7.3,5.6,8.5,,,305,3,9.3,1030.3,
2023-01-04,5.6,2.5,8.7,,,323,3.9,11.1,1031.4,
2023-01-05,8.3,4.6,13.7,,,322,6.5,33.3,1025.1,
2023-01-06,5.1,2.2,8.9,,,320,4.7,13,1026.5,
2023-01-07,2.9,-1.6,6.7,,,308,4.5,11.1,1024.7,
2023-01-08,3.5,2.9,4.1,,,256,3,9.3,1016.6,
2023-01-09,5.2,2.4,8.6,,,328,9.9,42.6,1007.2,
2023-01-10,6.4,2.9,8.6,,,326,15.4,46.3,1020.2,
2023-01-11,4.2,1.4,6.9,,,325,4.7,16.7,1022.3,
2023-01-12,5.4,2.1,9.7,,,319,4.7,16.7,1023.6,
2023-01-13,4,1.4,8,,,325,4.8,14.8,1020.8,
2023-01-14,4.1,2.2,7.2,,,311,4.7,14.8,1023.5,
2023-01-15,3.1,1.6,5.3,,,336,4.5,18.5,1016.1,
2023-01-16,0,-1.4,1.4,,,315,4.3,18.5,1001.6,
2023-01-17,-1.2,-3.2,0.6,,,324,4.2,11.1,991.6,
2023-01-18,-1,-3.4,2.1,,,331,5.8,20.4,995.3,
2023-01-19,1.3,-1.5,3.9,,,330,16.6,48.2,1005.9,
2023-01-20,0.1,-3.4,3.9,,,329,15.4,57.4,1012.9,
2023-01-21,2.3,0.5,3.7,,,331,26.2,59.3,1016.3,
2023-01-22,2.9,0.5,5.8,,,337,13.3,50,1019.5,
2023-01-23,2.4,-1.2,7.8,,,319,7.3,33.3,1021,
2023-01-24,2,-0.3,6.4,,,325,5,13,1030.9,
2023-01-25,1.5,-0.6,6,,,326,5.4,14.8,1027.8,
2023-01-26,0.3,-2.1,4.5,,,322,6.1,20.4,1017.5,
2023-01-27,-0.1,-2.6,3.4,,,320,6.6,25.9,1014.9,
2023-01-28,-0.5,-2.6,3.9,,,322,5.8,20.4,1019.9,
2023-01-29,-0.5,-3.4,3.5,,,321,5.6,14.8,1026,
2023-01-30,3.7,-2.2,11.9,,,331,12.1,64.8,1020.9,
2023-01-31,7.6,5,10.9,,,333,12.5,61.1,1022.9,
2023-02-01,7.8,3.6,13.1,,,335,12.9,40.8,1023.1,
2023-02-02,9.4,6.2,13.3,,,335,19.1,50,1024.9,
2023-02-03,9.2,6.4,13.3,,,332,12.6,48.2,1027.2,
2023-02-04,11.8,8.5,14,,,333,25.8,63,1025.9,
2023-02-05,6.6,3.8,8.4,,,341,8.9,40.8,1031.3,
2023-02-06,1.4,-1.3,4.2,,,299,5.8,20.4,1033.7,
2023-02-07,0.2,-2.5,3.2,,,204,5.5,22.2,1036.4,
2023-02-08,-0.8,-3.2,2.7,,,331,5.7,16.7,1037.1,
2023-02-09,-1.2,-4.1,1.4,,,245,6.3,20.4,1037.7,
2023-02-10,-1.1,-4.8,4.1,,,323,5.9,16.7,1037.7,
2023-02-11,2.5,-1.2,7.5,,,321,5.8,16.7,1036.2,
2023-02-12,6.5,2.7,13.6,,,307,5.4,16.7,1034.3,
2023-02-13,5,2,10,,,324,5.5,16.7,1038.3,
2023-02-14,6.2,2.6,12.6,,,326,5.3,14.8,1035.6,
2023-02-15,7.5,4.1,14.5,,,322,5.5,16.7,1031.2,
2023-02-16,7,3.5,12.2,,,315,5.3,18.5,1029.3,
2023-02-17,7,3.8,11,,,312,5.4,16.7,1030,
2023-02-18,7.8,4.8,13.4,,,316,5.6,18.5,1027.6,
2023-02-19,8.2,3.9,14.2,,,330,8,33.3,1024,
2023-02-20,7.3,4.4,11,,,287,6.2,18.5,1026.8,
2023-02-21,6.5,2.9,11.5,,,287,5.7,14.8,1021.9,
2023-02-22,7.5,4.2,11.4,,,298,5.5,20.4,1018,
2023-02-23,8,5.8,11.2,,,299,4.9,18.5,1015.8,
2023-02-24,7.1,5.5,8.9,,,219,4.2,14.8,1012.7,
