date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-01-01,-3.8,-5.6,-1.7,,,46,2,7.4,1011.3,
2021-01-02,-1,-3.1,0.9,,,311,2.4,11.1,1010.7,
2021-01-03,-0.7,-2,0.9,,,43,3,11.1,1011.1,
2021-01-04,-2.3,-4.2,-0.1,,,65,1.9,7.4,1013.7,
2021-01-05,-2,-4.3,-0.6,,,343,3.8,20.4,1013,
2021-01-06,-2.8,-5,-1.3,,,283,12.6,29.6,1015.1,
2021-01-07,-7.5,-9.8,-5.2,,,270,5.2,25.9,1019,
2021-01-08,-6.9,-11.6,-3.8,,,279,11.1,35.2,1020.3,
2021-01-09,-9.4,-12.1,-6.1,,,282,2.3,13,1021.3,
2021-01-10,-10.5,-13.6,-9.1,,,302,2,9.3,1022.1,
2021-01-11,-10.9,-15.6,-1.5,,,304,3.9,25.9,1023.9,
2021-01-12,-2.5,-8.5,2.1,,,282,10.9,33.3,1022.5,
2021-01-13,1,0.3,1.9,,,279,11.4,29.6,1021.8,
2021-01-14,2.1,1,2.8,,,281,9.7,27.8,1018.3,
2021-01-15,-0.3,-1.8,1,,,318,6.7,42.6,1019.8,
2021-01-16,-2.6,-6,-0.3,,,280,16.8,46.3,1026.9,
2021-01-17,-1.9,-5.8,1.5,,,284,9.6,31.5,1022.4,
2021-01-18,0,-3.9,1.7,,,279,15.4,38.9,1029.6,
2021-01-19,-5.3,-7.4,-2.7,,,256,2.4,16.7,1025.6,
2021-01-20,-3.2,-6.4,-0.3,,,81,2.6,13,1018.5,
2021-01-21,-0.1,-1.4,1.8,,,90,3.1,11.1,1010.8,
2021-01-22,0.2,-0.6,0.8,,,86,1.9,11.1,1001.5,
2021-01-23,0.6,-2.6,2.5,,,281,10.5,33.3,1000.7,
2021-01-24,-3,-7.5,-0.9,,,281,10.7,31.5,1005,
2021-01-25,-4.2,-7.6,-1.8,,,276,7.6,27.8,1009,
2021-01-26,-3.2,-4.6,-0.9,,,276,13.1,33.3,1024,
2021-01-27,-4,-7.7,-1.4,,,288,6,27.8,1021.5,
2021-01-28,0.2,-1.9,1.9,,,321,2.9,13,1015.9,
2021-01-29,2.3,0.8,3.7,,,282,5.1,20.4,1010.7,
2021-01-30,1.8,0.9,3.5,,,269,6.7,35.2,1005.8,
2021-01-31,3.5,-0.7,6.7,,,278,12.3,37,1000.6,
