date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-01-01,2.1,1.3,2.9,,,295,2.8,11.1,1030.3,
2023-01-02,1.2,0.4,1.6,,,277,2,14.8,1029.6,
2023-01-03,1,-0.2,1.9,,,319,3.2,22.2,1029.6,
2023-01-04,1.4,-1.4,3.6,,,300,7.1,42.6,1029.3,
2023-01-05,4.4,3.3,5.9,,,339,13,42.6,1025.8,
2023-01-06,2.6,-0.1,4.6,,,269,6.6,29.6,1022.3,
2023-01-07,-0.9,-2.7,0.8,,,267,5.7,24.1,1021.9,
2023-01-08,-2.3,-3,-1.8,,,188,2.1,13,1015.4,
2023-01-09,-3.2,-5,-2.2,,,345,9.5,40.8,1007.8,
2023-01-10,-3.4,-5.7,0.6,,,329,11.8,46.3,1022,
2023-01-11,0.7,-0.5,2.6,,,334,8.3,38.9,1020,
2023-01-12,-0.3,-1.5,1.4,,,326,9.3,42.6,1023.6,
2023-01-13,-1.2,-2.7,0.3,,,307,7,27.8,1019.9,
2023-01-14,-2,-3.7,-0.8,,,285,5.9,35.2,1023.2,
2023-01-15,-3.4,-4.4,-2.3,,,331,5.2,33.3,1015.5,
2023-01-16,-6.6,-7.7,-4.1,,,248,3.8,31.5,1000.7,
2023-01-17,-8,-8.6,-7.3,,,251,2.9,20.4,990.7,
2023-01-18,-7.8,-8.6,-6.2,,,309,8.6,48.2,995.4,
2023-01-19,-9.4,-10.7,-8.3,,,331,23.2,66.7,1009.4,
2023-01-20,-9.8,-11.2,-8.1,,,324,21.1,64.8,1016,
2023-01-21,-9.4,-10.9,-7.9,,,331,28.4,75.9,1020.5,
2023-01-22,-6.4,-8,-3.4,,,331,20.4,57.4,1023,
2023-01-23,-2.5,-4.9,-0.3,,,326,16.4,55.5,1021.2,
2023-01-24,-3.8,-4.7,-2.4,,,269,4.4,25.9,1029.2,
2023-01-25,-1.9,-3.7,0.6,,,294,7.3,27.8,1023.5,
2023-01-26,-1.2,-2.9,0.6,,,322,13.1,42.6,1014.1,
2023-01-27,-3.9,-4.6,-2.7,,,331,18.1,61.1,1014.2,
2023-01-28,-5.4,-8.4,-4.1,,,324,11.3,44.5,1019.8,
2023-01-29,-4.9,-8.9,-0.8,,,300,6,29.6,1022.4,
2023-01-30,0.1,-2.5,1.8,,,329,16.8,94.5,1020.5,
2023-01-31,-0.5,-2.6,1.5,,,337,16.8,83.3,1024.6,
2023-02-01,-1.5,-3.7,-0.5,,,340,13.1,42.6,1025.4,
2023-02-02,-1.7,-3.9,1.8,,,329,16.2,59.3,1027.7,
2023-02-03,2.8,1.4,4.4,,,338,18.8,61.1,1029,
2023-02-04,1.7,-0.8,3.6,,,333,20.3,64.8,1028.8,
2023-02-05,-1,-4.1,1,,,339,12.3,37,1032,
2023-02-06,-4.4,-8.4,-2.1,,,325,8.8,37,1032.4,
2023-02-07,-8.2,-10.6,-5.7,,,235,5.4,25.9,1036.1,
2023-02-08,-9.5,-10.5,-8.1,,,272,5.2,20.4,1038.1,
2023-02-09,-10,-12.4,-7.8,,,301,5.8,24.1,1036.1,
2023-02-10,-1.6,-8.9,2.1,,,309,9,35.2,1034,
2023-02-11,2.5,-1.1,5.1,,,316,10.3,37,1032.7,
2023-02-12,4,0.9,6,,,297,8.3,27.8,1031.8,
2023-02-13,2.2,-1.2,5,,,299,6.1,24.1,1033.7,
2023-02-14,2.9,1.1,4.9,,,267,8,29.6,1031.5,
2023-02-15,2.6,1.2,5,,,271,7.5,25.9,1027.9,
2023-02-16,1.8,0,3.9,,,283,7.9,25.9,1027.3,
2023-02-17,4.1,2.1,5.5,,,335,10,40.8,1028.8,
2023-02-18,6.7,4.3,9,,,336,11,38.9,1025.8,
2023-02-19,5.2,3.5,6,,,323,11.8,40.8,1023.4,
2023-02-20,5.6,3.5,6.9,,,311,7.6,33.3,1024.9,
2023-02-21,5,2.4,7.5,,,278,6.5,22.2,1018.3,
2023-02-22,0.5,-1.3,2.4,,,276,2.9,14.8,1015.8,
2023-02-23,-0.9,-1.7,0,,,220,2.2,9.3,1015.3,
2023-02-24,-1.4,-2.1,-0.8,,,180,2.4,11.1,1012.1,
2023-02-25,-0.5,-2.1,1.6,,,6,9.2,46.3,1004.2,
2023-02-26,-7.3,-9.9,-1.7,,,337,20.4,59.3,1008.7,
2023-02-27,-7.6,-9.5,-5.9,,,227,3.7,22.2,1017.2,
2023-02-28,-6.6,-8.7,-4.5,,,230,3,22.2,1021.8,
2023-03-01,-3.2,-5.9,0.5,,,280,4.4,20.4,1016.3,
2023-03-02,-3,-4.4,-1.3,,,278,3.1,14.8,1017.6,
2023-03-03,-1.1,-3.7,1.7,,,313,8.6,29.6,1017.6,
2023-03-04,-0.4,-3.6,3.2,,,314,10.9,46.3,1018.4,
2023-03-05,0.1,-3.8,1.6,,,328,10.6,44.5,1012.5,
2023-03-06,-3.4,-5.3,-1.3,,,230,4.4,25.9,1007.1,
2023-03-07,-4,-5.7,-2.5,,,214,4.3,18.5,1005.5,
2023-03-08,-2.9,-4.3,-1.8,,,187,3.2,16.7,1005.8,
2023-03-09,1,-2,4.1,,,248,5.6,29.6,1005.4,
2023-03-10,-0.6,-2.5,0.5,,,275,4.8,20.4,1002,
2023-03-11,-0.9,-2.7,0.5,,,358,8.9,29.6,1006.8,
2023-03-12,1.4,0,3.1,,,341,7.6,31.5,1013.8,
2023-03-13,1.5,-0.2,3.7,,,230,4.5,22.2,1015.5,
2023-03-14,-0.9,-3.6,0.6,,,9,7.7,44.5,1005.3,
2023-03-15,-3.9,-5.7,-1.9,,,334,17.1,66.7,1016.9,
2023-03-16,-2.1,-4.1,0.2,,,295,4.4,33.3,1020.5,
2023-03-17,-0.6,-3.4,2.6,,,265,3.4,16.7,1020.8,
2023-03-18,0.5,-1.7,3.1,,,264,3.1,16.7,1018,
2023-03-19,-0.5,-1.5,1.3,,,256,2.4,11.1,1020.3,
2023-03-20,2,-1.3,5.3,,,321,7.4,25.9,1019.7,
2023-03-21,2.8,0,5,,,276,4.6,18.5,1016.3,
2023-03-22,3.5,1.9,5.6,,,246,4.9,20.4,1015.6,
2023-03-23,3.4,1.7,5.1,,,218,2.6,11.1,1016,
2023-03-24,2.2,0.6,3.2,,,176,2.6,16.7,1014.1,
2023-03-25,0,-0.8,0.8,,,340,6.4,27.8,1016.2,
2023-03-26,-0.5,-1.9,0.6,,,237,4.6,22.2,1010.6,
2023-03-27,-3.9,-6.9,-2.5,,,328,12.4,46.3,1014.6,
2023-03-28,-3.3,-7.3,0.1,,,320,9.6,44.5,1026.2,
2023-03-29,1.1,-1.2,4.8,,,277,4,27.8,1022.7,
2023-03-30,2.2,0.7,3.7,,,179,2.5,13,1020.7,
2023-03-31,-0.2,-1.3,0.8,,,189,4.1,16.7,1012.4,
2023-04-01,-0.5,-1.3,0.8,,,347,7.6,25.9,1009.3,
2023-04-02,0,-1.6,1.7,,,342,13.6,40.8,1013.9,
2023-04-03,0.2,-2.6,1.9,,,331,18.9,55.5,1017.9,
2023-04-04,-2.4,-5.1,0.4,,,326,18.2,61.1,1018.1,
2023-04-05,-3.1,-6.7,-0.1,,,322,8.6,46.3,1018.6,
2023-04-06,-2.2,-5.5,0.9,,,324,7.5,40.8,1020.2,
2023-04-07,-1.1,-1.7,-0.5,,,341,7.6,31.5,1017.5,
2023-04-08,-0.1,-1.8,1.8,,,336,15.8,48.2,1020.1,
2023-04-09,1,-1.8,3.9,,,318,7.5,33.3,1020.7,
2023-04-10,0.3,-2.6,3.5,,,282,3.5,16.7,1021.5,
2023-04-11,1.8,0.2,3.2,,,358,6.2,31.5,1017.8,
2023-04-12,1,0,1.9,,,170,3,16.7,1009.9,
2023-04-13,-2.1,-3.7,0.1,,,340,16.3,53.7,1007.2,
2023-04-14,-1.8,-3.8,0.5,,,331,19.1,59.3,1008.5,
2023-04-15,-0.2,-0.8,0.7,,,335,9.4,38.9,1009,
2023-04-16,0.4,-0.7,2.4,,,331,17.1,46.3,1016.9,
2023-04-17,1.7,0.2,3.9,,,340,13.7,38.9,1018,
2023-04-18,2.4,-0.5,5.8,,,297,6.5,22.2,1017.2,
2023-04-19,3.4,0.5,6.7,,,327,6.7,27.8,1015.6,
2023-04-20,0,-1.5,3,,,184,4.8,27.8,1011.6,
2023-04-21,-0.9,-2.1,0.4,,,192,2.8,11.1,1015.2,
2023-04-22,2.4,-0.2,4.9,,,293,2.3,11.1,1015.5,
2023-04-23,2.5,1.7,3.1,,,186,2.4,14.8,1012.8,
2023-04-24,2,0.4,3.7,,,0,8.7,29.6,1010,
2023-04-25,-0.1,-1.2,1.1,,,344,9.6,31.5,1013.3,
