date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-01-01,-0.1,-2.4,1.6,,,347,2.3,20.4,1034.8,
2020-01-02,-2.2,-3.8,-0.7,,,51,1.8,7.4,1034.3,
2020-01-03,0.1,-3.1,3.6,,,303,3.4,33.3,1031.1,
2020-01-04,5.3,3.5,6.8,,,281,17.9,42.6,1033.5,
2020-01-05,4.3,1,5.6,,,279,18.6,44.5,1035.1,
2020-01-06,-1.6,-3.1,0.5,,,321,1.9,11.1,1032.7,
2020-01-07,0.5,-4.4,5.2,,,281,10.7,33.3,1031.9,
2020-01-08,-0.1,-2.7,2.3,,,284,2.7,11.1,1034.2,
2020-01-09,0.2,-1.6,2,,,,1.5,7.4,1028.1,
2020-01-10,-0.7,-3.4,2.9,,,285,3.9,25.9,1027.7,
2020-01-11,1.5,-2.7,3.9,,,285,10.9,33.3,1034,
2020-01-12,-2.8,-5,-0.2,,,337,2.4,13,1031.5,
2020-01-13,-2.6,-4.6,0,,,50,2.3,7.4,1027.5,
2020-01-14,-3.7,-5.9,-2.3,,,30,1.8,5.5,1024.1,
2020-01-15,-1.3,-3.4,1.1,,,272,1.7,11.1,1027.1,
2020-01-16,-1.9,-3.5,-0.5,,,277,2.8,11.1,1032.4,
2020-01-17,-1.6,-3.7,0.6,,,273,2.1,9.3,1028.3,
2020-01-18,1.3,-1.1,3.7,,,278,15.2,37,1029.9,
2020-01-19,-1.9,-3.5,0.3,,,279,15.4,35.2,1035.3,
2020-01-20,-5.2,-6.9,-3.6,,,265,6.8,35.2,1044,
2020-01-21,-4.3,-7.3,-1.7,,,259,1.8,9.3,1043.7,
2020-01-22,-2.8,-4.9,-0.4,,,,1.4,7.4,1037.7,
2020-01-23,-1.8,-3.9,1.5,,,53,1.8,7.4,1032.6,
2020-01-24,-1.4,-4.8,1.9,,,336,1.8,7.4,1029.4,
2020-01-25,-0.8,-2.8,1.2,,,257,1.7,7.4,1026.1,
2020-01-26,-1,-3.1,2,,,263,1.9,9.3,1023.8,
2020-01-27,-0.4,-3.6,3,,,238,2.2,13,1020.1,
2020-01-28,0.4,-0.8,1,,,296,3.4,16.7,1011.5,
2020-01-29,0.2,-1.1,1.9,,,283,5.1,14.8,1016.7,
2020-01-30,-0.3,-4,2.4,,,249,4.5,22.2,1021.4,
2020-01-31,1.3,-1,3.9,,,276,2.8,13,1020.6,
2020-02-01,0.6,-2.8,3.1,,,265,2.6,9.3,1019.4,
2020-02-02,4.7,2.8,7.3,,,273,8.1,29.6,1022.5,
2020-02-03,7.4,4.9,10.8,,,273,14,35.2,1023.4,
2020-02-04,3,-0.9,8,,,280,9.5,31.5,1018.5,
2020-02-05,1.3,-0.5,3.5,,,285,16,46.3,1031.4,
2020-02-06,-0.5,-2.8,2.9,,,267,7.3,40.8,1032.9,
2020-02-07,-1.6,-4.2,2.5,,,254,2.6,9.3,1029.3,
2020-02-08,-1.1,-3.7,2.7,,,256,1.9,9.3,1029.2,
2020-02-09,-0.6,-3.5,3.9,,,184,2.4,11.1,1028.6,
2020-02-10,2,0,3.5,,,132,3.2,14.8,1017.6,
