date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2011-01-01,-6,-8.8,-3.6,0,,,,,,
2011-01-02,-7.6,-10,-6.2,0,,,,,,
2011-01-03,-8.2,-9.9,-6.6,0,,,,,,
2011-01-04,-10.4,-12.2,-8.7,0,,,,,,
2011-01-05,-8.8,-11.5,-5.8,0.6,,,,,,
2011-01-06,-4.2,-7.5,-0.7,9.8,,,,,,
2011-01-07,-2.5,-4.4,-0.4,2.5,,,,,,
2011-01-08,-4.1,-5.1,-2.4,0.1,,,,,,
2011-01-09,-5.3,-6.1,-4.2,20.7,,,,,,
2011-01-10,-5.6,-6.7,-4.5,0,,,,,,
2011-01-11,-7.1,-8.3,-5.3,8.8,,,,,,
2011-01-12,-4.7,-7.8,-1.7,5,,,,,,
2011-01-13,-1.1,-2.2,1.3,0.5,,,,,,
2011-01-14,0.1,-3.4,2.8,0,,,,,,
2011-01-15,-0.2,-6.2,3.5,0,,,,,,
2011-01-16,0.8,-1.5,2.9,0,,,,,,
2011-01-17,-1.7,-4.5,0.5,0,,,,,,
2011-01-18,-4.7,-7,-1.4,0,,,,,,
2011-01-19,-9.9,-13.6,-4.6,0.2,,,,,,
2011-01-20,-15.2,-16.4,-13.6,0.4,,,,,,
2011-01-21,-17.2,-19.5,-14.5,0,,,,,,
2011-01-22,-14,-16.9,-9.6,0,,,,,,
2011-01-23,-11,-12.4,-8.9,0,,,,,,
2011-01-24,-11.1,-11.8,-10,0,,,,,,
2011-01-25,-11.8,-14.4,-8.9,0.1,,,,,,
2011-01-26,-10.3,-11.9,-8.3,0,,,,,,
2011-01-27,-11.4,-13.1,-9.9,0,,,,,,
2011-01-28,-11.5,-12.3,-10.7,0.1,,,,,,
2011-01-29,-11.8,-12.4,-10.1,0,,,,,,
2011-01-30,-8.4,-9.6,-7.5,0.7,,,,,,
2011-01-31,-7.2,-9,-5.7,0.1,,,,,,
2011-02-01,-7.4,-9.7,-4.7,0,,,,,,
2011-02-02,-7.5,-9.4,-4.1,0,,,,,,
2011-02-03,-5.8,-7.2,-4.3,0,,,,,,
2011-02-04,-3.8,-8.3,-1.1,0,,,,,,
2011-02-05,0,-2.6,2.2,0,,,,,,
2011-02-06,2.1,-1.6,5.5,0,,,,,,
2011-02-07,1.6,-0.9,4.5,0.1,,,,,,
2011-02-08,-1.8,-3.4,0.6,0,,,,,,
2011-02-09,-1.2,-2.6,1,0,,,,,,
2011-02-10,-3.3,-5.1,-0.7,0,,,,,,
2011-02-11,-2.4,-4.4,-0.1,0,,,,,,
2011-02-12,-3.6,-5.7,-1,0,,,,,,
2011-02-13,-6.6,-9.2,-4.9,0,,,,,,
2011-02-14,-6.7,-7.5,-5.4,2.5,,,,,,
2011-02-15,-6.7,-7.4,-6.1,10.7,,,,,,
2011-02-16,-7.6,-8.8,-6.8,1.3,,,,,,
2011-02-17,-8,-10.1,-6.7,0,,,,,,
2011-02-18,-8.2,-9.7,-5.8,0,,,,,,
2011-02-19,-6.1,-9.7,-3.3,0,,,,,,
2011-02-20,-7.3,-9.3,-5.2,17.6,,,,,,
2011-02-21,-9.4,-11.3,-8,0.2,,,,,,
2011-02-22,-10.1,-11.4,-8.8,2.1,,,,,,
2011-02-23,-11.1,-13.6,-9.4,0.2,,,,,,
2011-02-24,-6.4,-10.2,-4.6,17.1,,,,,,
2011-02-25,-5.7,-7.1,-2.9,0.5,,,,,,
2011-02-26,-3.4,-8,-1,10.6,,,,,,
2011-02-27,-8.3,-9.9,-7,29.1,,,,,,
2011-02-28,-8.9,-10.9,-7.4,3.4,,,,,,
2011-03-01,-6.9,-9,-4.3,1.8,,,,,,
2011-03-02,-8.1,-13.2,-4.4,0,,,,,,
2011-03-03,-9.7,-13.2,-7.1,6.8,,,,,,
2011-03-04,-7.2,-8.8,-5.6,0.5,,,,,,
2011-03-05,-6.9,-8.7,-5.3,0,,,,,,
2011-03-06,-4.4,-6.3,-2,0,,,,,,
2011-03-07,-6.6,-10.2,-1.9,0,,,,,,
2011-03-08,-6.8,-13.8,-3.6,0,,,,,,
2011-03-09,-5.7,-7.8,-3.5,0,,,,,,
2011-03-10,-4.5,-7.4,-2,0,,,,,,
2011-03-11,-2.7,-7.4,0.8,0,,,,,,
2011-03-12,-6.2,-6.8,-5.5,1,,,,,,
2011-03-13,-6.2,-6.9,-4.8,9.5,,,,,,
2011-03-14,-5,-7.3,-3.9,0,,,,,,
2011-03-15,-3.4,-4.8,-2.2,22.8,,,,,,
2011-03-16,-2.7,-3.6,-1.6,74.4,,,,,,
2011-03-17,-3.4,-5.4,-2.6,17.3,,,,,,
2011-03-18,-5.3,-6.7,-3.6,0.8,,,,,,
2011-03-19,-5.1,-7.4,-3.8,16.3,,,,,,
2011-03-20,-6.8,-9,-4.6,0,,,,,,
2011-03-21,-6.6,-9.1,-3.6,0,,,,,,
2011-03-22,-4.4,-8,-1.6,0,,,,,,
2011-03-23,-0.3,-3.9,2.8,0,,,,,,
2011-03-24,0.2,-1.8,2.7,0,,,,,,
2011-03-25,-0.7,-3,2.2,0,,,,,,
2011-03-26,-2.3,-4.3,0.2,0,,,,,,
2011-03-27,-2.8,-4.6,-0.8,7.7,,,,,,
2011-03-28,-3,-4.8,-1.5,1.1,,,,,,
2011-03-29,-2.6,-5.5,0.5,4,,,,,,
2011-03-30,-2.9,-3.9,-1.7,1.3,,,,,,
2011-03-31,-1.2,-4.5,2.2,3.1,,,,,,
2011-04-01,1.9,-2.1,5.3,0,,,,,,
2011-04-02,3.2,1,6.3,0,,,,,,
2011-04-03,3.5,0.5,7.3,0.4,,,,,,
2011-04-04,-1.3,-5.3,4.1,15.6,,,,,,
2011-04-05,-0.2,-6.4,5.4,0,,,,,,
2011-04-06,3.9,0.4,6.4,0,,,,,,
2011-04-07,6,3.4,9,0,,,,,,
2011-04-08,4.4,2.3,7.4,0,,,,,,
2011-04-09,6.3,3,9.4,0,,,,,,
2011-04-10,4.4,1.7,7.4,0,,,,,,
2011-04-11,3.3,0.3,6.3,0,,,,,,
2011-04-12,-2.2,-8.4,2.3,32.8,,,,,,
2011-04-13,-7.1,-10.1,-3.6,1.1,,,,,,
2011-04-14,-5.9,-7.9,-4.5,3.4,,,,,,
2011-04-15,-5.2,-8.1,-1.6,0.1,,,,,,
2011-04-16,-3.3,-6.6,-0.2,0,,,,,,
2011-04-17,-1.8,-5,2,0,,,,,,
2011-04-18,-0.8,-3.8,3,0,,,,,,
2011-04-19,-0.1,-2.6,2.9,0,,,,,,
2011-04-20,0.4,-2,3.5,0,,,,,,
2011-04-21,0.3,-2.6,3.7,0,,,,,,
2011-04-22,-0.2,-2.3,1.8,1.4,,,,,,
2011-04-23,-0.7,-2.2,0.5,0.9,,,,,,
2011-04-24,1.7,-1.7,5.6,0,,,,,,
2011-04-25,2.3,-0.6,5.4,4,,,,,,
2011-04-26,1.7,-1.3,4.9,0,,,,,,
2011-04-27,-0.7,-2.9,2.2,0.7,,,,,,
2011-04-28,-1.6,-2.5,-0.2,3.7,,,,,,
2011-04-29,-1.8,-2.7,-0.5,1.3,,,,,,
2011-04-30,-1.3,-3,1.9,0,,,,,,
2011-05-01,0.8,-2.5,3.9,0,,,,,,
2011-05-02,1.5,-0.2,3.9,0.3,,,,,,
2011-05-03,-0.1,-2.3,2.6,10.7,,,,,,
2011-05-04,-1.7,-4.2,1.1,0,,,,,,
2011-05-05,0.8,-3.4,6.2,0,,,,,,
2011-05-06,0.8,-2.3,4.1,0,,,,,,
2011-05-07,4,-0.6,8.2,0,,,,,,
2011-05-08,6.1,4.1,8.6,0,,,,,,
2011-05-09,5.2,2,9.7,0,,,,,,
2011-05-10,5.4,2.1,8.1,0,,,,,,
2011-05-11,5.7,3.6,8.9,0,,,,,,
2011-05-12,3.9,1.6,6.7,7.6,,,,,,
2011-05-13,4.7,0.9,9.6,12.1,,,,,,
2011-05-14,2.7,-2.5,5.9,44.4,,,,,,
