date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-01-01,4.5,2.5,6.2,0,,100,11,27.8,1026.5,
2022-01-02,2.4,-1.3,4.4,0,,229,9.2,25.9,1024.2,
2022-01-03,-1.7,-4.2,0.4,1.6,,97,10.5,29.6,1020.5,
2022-01-04,0.8,-1.9,3,23.8,,269,17.3,57.4,1007.4,
2022-01-05,-9.3,-15.4,-0.9,13.4,,82,34.7,70.4,1009.6,
2022-01-06,-13.2,-15.4,-10.3,0,,87,25.5,64.8,1017.8,
2022-01-07,-10.3,-12.8,-7.1,9.8,,105,13.2,38.9,1020.1,
2022-01-08,-9.3,-12.1,-6.9,33.7,,106,18.8,53.7,1017.4,
2022-01-09,-9.6,-11,-6.5,41.6,,84,27.5,68.5,1009.3,
2022-01-10,-11.7,-13.4,-10.2,0.2,,92,25.6,50,1018.3,
2022-01-11,-7.9,-10.5,-4.4,0,,94,15.3,31.5,1022.5,
2022-01-12,-5.8,-8.2,-2,0,,82,13.1,29.6,1027.4,
2022-01-13,-1.7,-3.8,0.2,0,,329,11.5,22.2,1030.7,
2022-01-14,-0.3,-2.2,1.8,0,,274,9.6,24.1,1029.3,
2022-01-15,-0.1,-2.4,2.3,0,,280,9.6,18.5,1023.1,
2022-01-16,-5.2,-8.7,-1.5,0,,90,13.8,55.5,1026,
2022-01-17,-6.7,-9.4,-4,0,,106,25,50,1030.3,
2022-01-18,-2.7,-4.7,-1,0,,268,16.6,38.9,1028.3,
2022-01-19,-5.2,-11.1,-2.6,1.8,,255,12.4,37,1027,
2022-01-20,-10.1,-11.8,-8.6,1.9,,91,31.9,57.4,1027.5,
2022-01-21,-10.7,-13.1,-8.2,0,,95,28.2,53.7,1024.5,
2022-01-22,-6.9,-9.6,-4,0,,98,23.5,40.8,1027.5,
2022-01-23,-3.5,-5.5,-1.4,0,,90,12,25.9,1026.6,
2022-01-24,-1.4,-3.6,1.7,0,,87,9.4,20.4,1025.7,
2022-01-25,-2.5,-4.2,-0.9,0,,87,14.4,31.5,1028.6,
2022-01-26,-3.6,-4.9,-1.5,0,,98,16.3,33.3,1028.1,
2022-01-27,-2.8,-5.3,-0.6,0,,104,17.4,33.3,1026.4,
2022-01-28,-5.8,-7.7,-3.6,0,,109,27.5,63,1031.6,
2022-01-29,-4.1,-7.1,-1.9,0,,111,27.6,57.4,1030.9,
2022-01-30,-2,-5,0.8,0,,107,29.4,61.1,1025.1,
2022-01-31,-6.8,-12.4,0.5,24.5,,99,35.8,105.6,1018,
2022-02-01,-9.4,-12.1,-4.7,43.6,,99,43.7,92.6,1024.8,
