date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-01-01,2.1,-0.3,3.7,,,285,6.4,25.9,1028.5,
2020-01-02,-1.1,-2.6,0.2,,,263,4.8,22.2,1031.4,
2020-01-03,1.1,-2.4,4,,,315,6.9,37,1025.6,
2020-01-04,1,0.3,2,,,349,16.7,63,1028.7,
2020-01-05,2.4,0.7,3.5,,,330,14.7,63,1029.5,
2020-01-06,1,-0.9,3.3,,,300,5.1,22.2,1025.8,
2020-01-07,2.5,0.4,3.2,,,329,12.1,42.6,1026.2,
2020-01-08,1.4,-1.8,3.7,,,313,4.9,24.1,1027.8,
2020-01-09,2.1,-1.4,4,,,284,3.8,16.7,1024.3,
2020-01-10,-1.9,-4.6,-0.5,,,301,7,37,1024.8,
2020-01-11,0,-1.3,2,,,315,10.6,51.8,1029.2,
2020-01-12,1.4,-2,6.2,,,306,6.9,31.5,1024.4,
2020-01-13,-1,-4.4,2.2,,,269,5.4,24.1,1023.2,
2020-01-14,-3.4,-5,-1.9,,,282,4,18.5,1024,
2020-01-15,-2.6,-4.8,-0.4,,,267,4.8,18.5,1027.6,
2020-01-16,-1.3,-3.3,2.1,,,275,6,25.9,1029,
2020-01-17,-3.3,-4.2,-2.2,,,276,4.7,18.5,1025.8,
2020-01-18,-3.9,-5.8,-2.6,,,335,13.7,46.3,1026.5,
2020-01-19,-6.6,-8,-5.3,,,332,15.1,44.5,1033.6,
2020-01-20,-8.8,-10.2,-7.4,,,270,9.3,37,1043.1,
2020-01-21,-3.6,-8.7,-0.7,,,278,5.7,22.2,1039.7,
2020-01-22,0,-2.2,1.7,,,280,5.7,22.2,1031.6,
2020-01-23,0.7,-1.3,2.5,,,269,5.8,22.2,1027.5,
2020-01-24,-1.2,-2.2,0.8,,,284,4.7,24.1,1024.6,
2020-01-25,-2.7,-3.9,-1.8,,,276,3.8,18.5,1023,
2020-01-26,-3,-3.9,-1.4,,,275,4.2,18.5,1020.8,
2020-01-27,-3,-3.7,-1.9,,,252,4,16.7,1018.8,
2020-01-28,-4.4,-5.7,-3.6,,,158,3.4,18.5,1010.5,
2020-01-29,-4.7,-6.8,-3.3,,,22,4.1,24.1,1014.9,
2020-01-30,-2,-3.5,-0.8,,,294,4.9,27.8,1019,
2020-01-31,2.9,-2.3,6.6,,,325,6,22.2,1016.8,
2020-02-01,0.5,-0.5,2.1,,,302,3.4,20.4,1018.2,
2020-02-02,3.8,2.4,5.4,,,1,6.9,38.9,,
2020-02-03,5.1,4.4,6.5,,,7,9.7,44.5,1019.8,
2020-02-04,-2.5,-7.9,5.7,,,341,9.2,50,1015.1,
2020-02-05,-5,-6.8,-1,,,331,16.4,72.2,1028.7,
2020-02-06,-1.2,-3.1,0.4,,,311,9.9,55.5,1027,
2020-02-07,0.4,-1.7,2.7,,,277,6.7,24.1,1022.7,
2020-02-08,-2.4,-3.7,-0.1,,,274,5.5,20.4,1026.5,
2020-02-09,-3.1,-4.1,-1.2,,,248,4.3,20.4,1028.7,
2020-02-10,-1.5,-3.8,0.8,,,162,4.3,25.9,1017.4,
2020-02-11,-2.6,-5,-0.7,,,327,6.1,31.5,1015.4,
2020-02-12,-5.3,-6.3,-4,,,2,7,29.6,1023.6,
2020-02-13,-4.9,-6.7,-3.5,,,248,4.5,33.3,1021.3,
2020-02-14,-1.1,-6.2,2.9,,,353,9.9,44.5,1020.7,
2020-02-15,0,-1.7,1.5,,,270,5.4,24.1,1025.8,
2020-02-16,1.4,-0.6,3.3,,,267,3.2,18.5,1025.7,
2020-02-17,0.4,-1.7,1.6,,,257,2.9,14.8,1024.7,
2020-02-18,-2,-3.3,-0.7,,,344,12.1,35.2,1027.9,
2020-02-19,-4,-4.9,-3.2,,,333,9.4,42.6,1026.2,
2020-02-20,-2.3,-4,-0.6,,,285,6.2,38.9,1024.3,
2020-02-21,0.4,-2.2,2.8,,,328,10.3,48.2,1026.2,
2020-02-22,3.7,1.8,5.4,,,301,5.8,25.9,1027.9,
2020-02-23,7.4,5.2,9.3,,,334,10.1,40.8,1025.1,
2020-02-24,6,2.8,8.2,,,312,9,46.3,1020.6,
2020-02-25,0.3,-2,2.9,,,276,3.3,20.4,1009.8,
2020-02-26,-6.1,-9.1,-2,,,353,6.6,33.3,1005.8,
2020-02-27,-8.3,-8.7,-7.4,,,322,3.9,33.3,1012.7,
2020-02-28,-5.5,-8.2,-3.2,,,319,9.3,53.7,1019.5,
2020-02-29,-4.2,-5.3,-3.5,,,211,3.5,16.7,1016.8,
2020-03-01,-3.6,-5.3,-1.7,,,185,2,11.1,1007.1,
2020-03-02,-3.7,-4.8,-2.3,,,252,4.1,25.9,997.8,
2020-03-03,-4.1,-5.9,-2.4,,,337,21.7,63,1003.8,
2020-03-04,-4.8,-6.2,-2.8,,,318,11.6,46.3,1015.5,
2020-03-05,-5.4,-5.9,-5,,,183,2.8,14.8,1010.4,
2020-03-06,-3.9,-6,-1.8,,,348,9.2,55.5,1002.2,
2020-03-07,-4,-5,-2.6,,,336,19.4,55.5,1017.6,
2020-03-08,-2.5,-4.6,-0.1,,,309,6.6,42.6,1020.4,
2020-03-09,-2.5,-3.5,-1.3,,,334,11.1,50,1016.5,
2020-03-10,-1.3,-3.4,4.2,,,336,9,46.3,1019.5,
2020-03-11,6.5,4.1,8.7,,,327,10.2,42.6,1018.4,
2020-03-12,4.5,3.6,6.1,,,277,3.7,20.4,1017,
2020-03-13,2.4,0.6,3.4,,,351,11.9,42.6,1017.6,
2020-03-14,-0.5,-2.2,0.6,,,338,6.6,29.6,1019.2,
2020-03-15,-3.1,-4.1,-1.9,,,248,3.4,18.5,1025,
2020-03-16,-1.5,-3.8,0.7,,,278,3.8,16.7,1026.3,
2020-03-17,3.4,-0.6,7.3,,,311,6.6,20.4,1028.2,
2020-03-18,4,1.9,6.8,,,281,5.4,20.4,1027.4,
2020-03-19,2.9,1.1,5.8,,,273,5.2,20.4,1025.6,
2020-03-20,1.5,-0.1,3.5,,,272,5.4,20.4,1022.3,
2020-03-21,2.4,0.2,5.7,,,286,4.9,18.5,1015.5,
2020-03-22,-0.2,-1.8,0.7,,,212,3.1,18.5,1018.1,
2020-03-23,-3.1,-4.5,-1,,,297,5.2,24.1,1023.2,
2020-03-24,-5.7,-7.4,-3.7,,,290,5.6,27.8,1024.9,
2020-03-25,-7.6,-8.9,-6.4,,,262,3.9,20.4,1021.1,
2020-03-26,-6.3,-11,-2.8,,,281,2.9,18.5,1016.7,
2020-03-27,-0.9,-3.8,0.9,,,267,2.4,13,1015.2,
2020-03-28,2.2,-1.3,5.8,,,325,8,29.6,1015.4,
2020-03-29,1.7,-1.5,3.7,,,340,9.2,27.8,1014.6,
2020-03-30,-2.3,-3.7,-1.3,,,346,8.1,25.9,1016.8,
2020-03-31,-4.1,-6,-2.1,,,317,4.2,25.9,1020.8,
2020-04-01,-5.2,-8.1,-2.1,,,280,3.5,14.8,1019.8,
2020-04-02,-2.4,-5.7,1,,,297,4.6,20.4,1013.1,
2020-04-03,0.4,-1.8,2.8,,,331,9.3,27.8,1015.2,
2020-04-04,0.6,-2.6,4,,,273,5.4,25.9,1021.2,
2020-04-05,0.6,-2.3,3.5,,,260,4.4,18.5,1025.9,
2020-04-06,1.4,-1.7,4.3,,,262,5.2,22.2,1028.1,
2020-04-07,3.2,0.1,7.2,,,275,6.5,24.1,1029.4,
2020-04-08,3.4,0.5,7,,,277,5.9,20.4,1027.3,
2020-04-09,5.2,1.7,8.8,,,307,8.5,25.9,1023.7,
2020-04-10,5.4,2.9,9.1,,,274,6.2,22.2,1023.6,
2020-04-11,5.5,3,9,,,275,7,24.1,1023.1,
2020-04-12,4.9,2.7,7.6,,,253,4.7,20.4,1020.6,
2020-04-13,3.9,1.2,6.8,,,283,5.1,20.4,1015.2,
2020-04-14,3.9,1.3,6.4,,,336,12.5,42.6,1015,
2020-04-15,1.2,-2.6,4.3,,,280,4,18.5,1022.7,
2020-04-16,4,1.9,7,,,275,5.2,20.4,1021,
2020-04-17,5.4,3.3,8.2,,,277,5.4,20.4,1017.7,
2020-04-18,6.8,4.4,9.6,,,290,5.2,20.4,1016.9,
2020-04-19,6.9,5.1,8.5,,,279,5.1,20.4,1014,
2020-04-20,3.9,2.9,4.9,,,,1.7,9.3,1011.6,
2020-04-21,3.4,2.6,4,,,204,1.9,9.3,1012.9,
2020-04-22,2.8,0.6,5.4,,,242,3.4,16.7,1018.2,
2020-04-23,4.3,1.7,8,,,298,5,18.5,1018.4,
2020-04-24,6.1,2.7,9.6,,,309,6.6,27.8,1015.4,
2020-04-25,7.2,5.7,9.1,,,323,7.6,25.9,1010.5,
2020-04-26,5.5,3.9,7.3,,,261,4.4,20.4,1009.5,
2020-04-27,4.4,2.9,6,,,206,2.8,13,1011.8,
2020-04-28,2.4,1.7,3.7,,,217,1.7,11.1,1010.7,
2020-04-29,3.5,1.9,5.8,,,344,8.3,27.8,1009.1,
2020-04-30,2.3,1.2,3.8,,,223,3.8,25.9,1010.4,
2020-05-01,2.4,0.8,4,,,313,4.5,25.9,1008.9,
2020-05-02,2.6,1.5,3.9,,,7,4.8,20.4,,
2020-05-03,3.8,1.8,6.3,,,344,9.7,31.5,,
2020-05-04,5.3,2.8,7.9,,,256,3.6,18.5,1018.1,
2020-05-05,6.2,4.7,7.5,,,325,4.3,33.3,1015,
2020-05-06,6.9,5.7,8.1,,,340,10.6,33.3,1016.7,
2020-05-07,6.8,3,10.2,,,306,5.8,24.1,,
2020-05-08,7.6,5.9,9.7,,,258,4.1,16.7,1021.1,
2020-05-09,7.5,5.8,10.1,,,256,4.3,18.5,1016.6,
2020-05-10,5.4,4.4,6.8,,,198,3.1,18.5,,
2020-05-11,3.3,2,5.2,,,198,3.1,29.6,1005.1,
2020-05-12,5.4,3,7.9,,,342,6.4,25.9,1009.1,
2020-05-13,4,2.9,5.1,,,181,5.2,22.2,1010.6,
2020-05-14,5,3.2,7.1,,,214,3.7,14.8,1009.3,
2020-05-15,5.7,3.8,8,,,338,7.9,29.6,1010.6,
2020-05-16,4.7,3.9,5.5,,,251,3.5,14.8,,
2020-05-17,7.8,5,10.5,,,326,6.9,25.9,1019.1,
2020-05-18,8.8,5.8,12.5,,,293,6.9,29.6,,
2020-05-19,10.3,9,12.5,,,325,18.4,48.2,1018.7,
