date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2012-01-01,-0.1,-3.6,5.7,,,,1.7,,1023,
2012-01-02,2.5,-0.6,4.2,,,,3.4,,1021.8,
2012-01-03,3.3,-1.1,10,,,96,4.5,,1025.1,
2012-01-04,2.9,-2.7,12.1,,,,5.5,,1021.6,
2012-01-05,3.2,-1.4,9.4,,,,7.6,,1009.2,
2012-01-06,5.3,3.6,8,,,90,8.8,,1012,
2012-01-07,2.6,-1.9,10.4,,,,2.9,,1020,
2012-01-08,6.5,0.1,10.2,,,91,12.6,,1018.7,
2012-01-09,5.5,-0.1,10.5,,,99,6.2,,1024.7,
2012-01-10,4.5,-2.2,14.4,,,,4,,1028.2,
2012-01-11,1.2,-2.2,9.2,,,,1.8,,1033.1,
2012-01-12,-0.1,-3.8,7.5,,,,1.5,,1029.9,
2012-01-13,4,-4,14.7,,,75,12.1,,1019.8,
2012-01-14,2.3,-3,8.2,,,,6.1,,1021.2,
2012-01-15,-1.9,-5.7,5.2,,,,2.1,,1021.3,
2012-01-16,-2.4,-6.3,4.4,,,113,2.3,,1024.8,
2012-01-17,-3.1,-6.3,1.9,,,,2,,1028.7,
2012-01-18,-2.2,-6.3,5.1,,,,2.3,,1032.5,
2012-01-19,-0.6,-4.4,6.6,,,,2.1,,1029.8,
2012-01-20,2.3,-3.3,9.6,,,113,6.6,,1018.2,
2012-01-21,4.4,-0.6,11.4,,,73,8.9,,1016.7,
2012-01-22,3.2,-1.9,11,,,,2.2,,1011.8,
2012-01-23,4.8,-0.6,11.7,,,61,5.9,,1013.9,
2012-01-24,4.9,-2.2,11.2,,,102,12.8,,1016.4,
2012-01-25,2.6,-2.5,8.1,,,,3.5,,1019.9,
2012-01-26,-0.3,-4.4,6.9,,,,1.9,,1021,
2012-01-27,0,-4.3,5.8,,,,1.5,,1025.6,
2012-01-28,1,0,2,,,,1.6,,1026,
2012-01-29,0.5,-0.4,2.2,,,,0.6,,1023.6,
2012-01-30,1.4,-0.9,3.1,,,209,4.8,,1025.1,
2012-01-31,-0.5,-4,1.1,,,263,6.4,,1021.9,
2012-02-01,-3.6,-7.4,-0.7,,,,2.6,,1017.7,
2012-02-02,-1.3,-2.3,-0.1,,,,5.8,,1019.2,
2012-02-03,-3.5,-8.8,-0.6,,,,3.1,,1020.3,
2012-02-04,-7,-13.9,-0.2,,,,5.4,,1022.4,
2012-02-05,-9.3,-14.8,-2.4,,,,2.6,,1026.8,
2012-02-06,-6.6,-15.3,1.6,,,120,9.7,,1021.2,
2012-02-07,-0.7,-3.6,2.5,,,198,8.5,,1015.5,
2012-02-08,-2.4,-6.8,3,,,,2.6,,1026.2,
2012-02-09,-3.4,-11.3,5.3,,,,6.1,,1023.3,
2012-02-10,-0.9,-3.8,1.2,,,104,15.2,,1023.5,
2012-02-11,-2.6,-5.6,0.5,,,222,8.3,,1020.4,
2012-02-12,-4.2,-10.8,0.7,,,119,7.3,,1022.2,
2012-02-13,-4.6,-10.3,-0.4,,,106,2.5,,1020.6,
2012-02-14,-2.9,-7.8,3.8,,,,2.2,,1016.1,
2012-02-15,1.3,-9.2,11.5,,,91,5.7,,1010.6,
2012-02-16,6.9,-0.5,13.4,,,1,8.6,,1013.7,
2012-02-17,2.4,-2.2,9.4,,,186,2.3,,1022.4,
2012-02-18,3.5,-2.8,10.5,,,,4.5,,1021.1,
2012-02-19,5,2.8,8.1,,,,1.7,,1018.9,
2012-02-20,5.8,2.6,10.1,,,92,11.3,,1025.6,
2012-02-21,2.8,-1.3,9.4,,,,3,,1031.5,
2012-02-22,2.2,-4.6,11.5,,,,2.4,,1029.7,
2012-02-23,1.9,-2.8,7.7,,,,1.2,,1025.8,
2012-02-24,7.7,0.5,17.8,,,,2.6,,1024.3,
2012-02-25,11.8,1.3,22.4,,,,6,,1017.6,
2012-02-26,13.3,9.7,17.2,,,73,21.1,,1015.1,
2012-02-27,7.2,-1.4,15,,,,5.9,,1021.1,
2012-02-28,4.1,-2.3,11.2,,,,3.6,,1023,
2012-02-29,8.3,1.2,21.2,,,,2.5,,1018.5,
2012-03-01,9.5,0.4,18.9,,,,3.5,,1023.5,
2012-03-02,9.9,1.8,19.7,,,91,2.6,,1023.4,
2012-03-03,9,1.5,16.3,,,,5,,1021.4,
2012-03-04,10.3,7.6,13.9,,,,2.8,,1019.3,
2012-03-05,7.2,4.8,9.7,,,283,7.5,,1017.1,
2012-03-06,5.3,0.4,9,,,,4,,1021.2,
2012-03-07,5,-0.6,12,,,,3.4,,1025.1,
2012-03-08,8.8,3.5,16.3,,,80,8.4,,1020.7,
2012-03-09,8.5,2.1,14.1,,,83,6.8,,1032.3,
2012-03-10,5.6,-1.2,14,,,,2.8,,1032.1,
2012-03-11,8.2,-0.3,15.6,,,77,6.9,,1023.8,
2012-03-12,16,5.4,22.6,,,83,12.8,,1020.4,
2012-03-13,11.8,2.2,18.4,,,222,6,,1024.5,
2012-03-14,8.7,1.1,17.9,,,,3.5,,1026.4,
2012-03-15,10.3,0.8,20.1,,,,5.1,,1026.5,
2012-03-16,10.9,2.5,18.3,,,,6.9,,1027.7,
2012-03-17,10,4.8,14.5,,,,4.8,,1026,
2012-03-18,9.4,7.8,12.6,,,283,6.4,,1021.9,
2012-03-19,6.8,5.1,8.9,,,93,7.3,,1024.9,
2012-03-20,9.3,2.2,16.3,,,,6.4,,1034,
2012-03-21,12.4,7.8,19.7,,,89,6,,1033.8,
2012-03-22,10.9,2.9,19.7,,,,3.7,,1030.2,
2012-03-23,11.5,4.4,19.8,,,,4,,1026.1,
2012-03-24,11.5,3.4,20.2,,,248,4.5,,1023.3,
2012-03-25,11.1,2.7,19.3,,,,4.7,,1025.2,
2012-03-26,11.4,2.3,21.9,,,,4.1,,1027.4,
2012-03-27,12.5,3.1,22,,,,4,,1027,
2012-03-28,13.5,4.5,22.9,,,,4.6,,1024.8,
2012-03-29,15.5,4.2,24.9,,,,5.6,,1016.9,
2012-03-30,18,7.4,24,,,73,14.1,,1009.7,
2012-03-31,18.7,12,24.7,,,84,12.6,,1006,
2012-04-01,16.4,12.9,22.4,,,146,17.7,,1006.1,
2012-04-02,11.9,9.7,13.9,,,262,6.2,,1013,
2012-04-03,10.4,8.9,12,,,,2.2,,1010.9,
2012-04-04,9.9,9,11.4,,,,2,,1010.2,
2012-04-05,11.4,9.2,15.5,,,,2.7,,1009.2,
2012-04-06,13.3,7.9,19.1,,,,6.6,,1007.3,
2012-04-07,13.3,10.1,17,,,143,6.2,,1001.7,
2012-04-08,10.6,6.5,13.8,,,69,18.9,,1003.9,
2012-04-09,8.3,-0.3,13.6,,,,10.1,,1011.7,
2012-04-10,9.3,6.8,11.2,,,262,9.8,,1010.8,
2012-04-11,5.4,3.4,8.6,,,89,4.4,,1003.3,
2012-04-12,8.8,0.2,16.7,,,302,4.6,,1003.7,
2012-04-13,9.7,7.2,14.1,,,,2.9,,1002.7,
2012-04-14,11,8,14.9,,,,4.9,,997,
2012-04-15,9.3,8.5,10.8,,,,4.1,,999,
2012-04-16,11.1,6.7,16.9,,,,5.9,,1005.1,
2012-04-17,13.2,6,18,,,77,11.6,,1007,
2012-04-18,7.9,4.9,13.5,,,274,6.5,,1000.6,
