date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-01-01,2.5,-1.1,12.2,0,,84,2.6,7.4,1026.6,
2022-01-02,1.6,-2.5,7.9,0,,108,3,7.4,1026.3,
2022-01-03,1.5,-1.9,7.3,0,,113,3.5,9.3,1021.2,
2022-01-04,5,2.5,7.7,0.6,,165,2.6,9.3,1013,
2022-01-05,7.7,5,13.3,9.7,,82,13.2,59.3,1004.1,
2022-01-06,6.5,-0.3,11.1,0,,91,17.9,48.2,1014.2,
2022-01-07,-0.8,-3.8,5.3,0,,29,2.2,20.4,1021.5,
2022-01-08,-0.8,-4.7,5.8,0,,110,3.2,11.1,1015.4,
2022-01-09,0.5,-2.7,5.7,0,,144,3.7,14.8,1006.9,
2022-01-10,3.2,-3.9,10.8,0,,87,14.3,46.3,1013.6,
2022-01-11,4.4,-3.6,10,0,,100,10.1,37,1024,
2022-01-12,-1.9,-6.4,5.7,0,,78,2.7,7.4,1033.1,
2022-01-13,-1.8,-6.2,6,0,,108,2,7.4,1038.7,
2022-01-14,-0.4,-5.4,9.4,0,,98,2.3,7.4,1033.6,
2022-01-15,1.1,-3.2,10.7,0,,86,2.1,5.5,1026.4,
2022-01-16,1.3,-4.3,9,0,,125,2.8,20.4,1025.9,
2022-01-17,10.4,3,16.1,0,,74,17,57.4,1026.7,
2022-01-18,6.9,-1.5,12.3,0,,112,8.2,37,1032.1,
2022-01-19,0.3,-3.5,7.3,0,,118,2.5,5.5,1031.7,
2022-01-20,3.7,-2.8,10.4,0,,81,9.7,46.3,1021.9,
2022-01-21,6.2,-2.6,11.4,0,,76,17.9,53.7,1024.1,
2022-01-22,2.1,-4.9,10.9,0,,141,5,27.8,1027.4,
2022-01-23,2.9,-2.9,11.4,0,,116,3.5,14.8,1030,
2022-01-24,0.1,-4.2,8.1,0,,94,2.6,9.3,1032.9,
2022-01-25,0.8,-3.9,5.7,0,,91,2.5,9.3,1034.5,
2022-01-26,-0.7,-4.8,7.2,0,,111,2.2,7.4,1029.5,
2022-01-27,-0.2,-4.8,6.9,0,,156,2.7,9.3,1027.4,
2022-01-28,6,-5.1,14.1,0,,64,15.3,61.1,1027.5,
2022-01-29,2.3,-3.1,10.7,0,,96,3,25.9,1029.8,
2022-01-30,6.9,-3.8,20.7,0,,97,13,55.5,1020.2,
