date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2010-01-01,2.5,-0.7,5.2,0.1,0,,6.2,,995.3,
2010-01-02,-0.9,-6.4,2.2,0,0,232,19,,1016.1,
2010-01-03,-4.1,-7.4,-1.4,0,0,,3.5,,1024.2,
2010-01-04,-2.1,-3.7,-0.9,1.9,0,,2.9,,1015.8,
2010-01-05,-2.4,-6.6,1.2,0,50,,2.4,,1006.1,
2010-01-06,-4,-8.5,-0.2,0,40,,2.7,,1004.1,
2010-01-07,-2.5,-7.2,0.7,0,20,,3.7,,1010,
2010-01-08,-0.9,-2.7,0.8,0,20,231,8,,1004.5,
2010-01-09,-1.8,-3.8,-1.1,0.3,0,242,8.2,,1003.5,
2010-01-10,-2.4,-4.2,-0.3,0,10,,3.5,,1013,
2010-01-11,-4.2,-7.5,-0.6,0,0,86,4.9,,1018.3,
2010-01-12,-4.2,-8.8,1.8,0,0,,3.4,,1015.8,
2010-01-13,0.9,-1.4,2.7,0.3,0,54,4.5,,1010.6,
2010-01-14,-0.2,-4.2,3.3,0,0,59,6.1,,1009.4,
2010-01-15,-0.4,-4.4,5.2,0,0,100,4.1,,1021.4,
2010-01-16,-0.5,-5,3.2,3.3,0,65,6.2,,1023.8,
2010-01-17,1.9,-2.2,7,0.7,10,209,3.2,,1023.4,
2010-01-18,-0.3,-4,5.4,0,0,84,3.2,,1028.8,
2010-01-19,-1.6,-6,4.1,0,0,,3.8,,1024.8,
2010-01-20,-1.8,-6.3,2.1,1.2,0,103,3.8,,1018.5,
2010-01-21,-1.7,-5.7,2.7,0,50,,1.8,,1024,
2010-01-22,-2.3,-7,3.3,0,40,,4.5,,1025.9,
2010-01-23,-1.7,-7.3,4.8,0,0,,4.2,,1025.5,
2010-01-24,-1.3,-7.2,4.1,0,0,,3.2,,1025.1,
2010-01-25,1.1,-1.4,3.7,0,0,,2.6,,1026.3,
2010-01-26,0.9,-1.8,2,0,0,,2.4,,1027.4,
2010-01-27,-2.1,-5.2,1,0,0,,6.4,,,
2010-01-28,-1.2,-3.2,0.7,0.1,0,,3.1,,1014.8,
2010-01-29,-0.4,-2,0.9,3,0,,2.9,,1000.5,
2010-01-30,-0.2,-4,2,0.2,50,239,7.2,,996.7,
2010-01-31,-5,-9.8,-0.3,0,60,,3.9,,1009.7,
2010-02-01,-6.3,-11.8,-2.1,0,50,91,4,,1020,
2010-02-02,-1.8,-6,1,0,50,,,,,
2010-02-03,0.6,-3.2,4.5,0,50,,3.1,,1020.3,
2010-02-04,1.6,-3.1,7.7,0.2,50,,6.3,,1018.5,
2010-02-05,3.2,1.4,6.2,4.5,30,,4.7,,1013.1,
2010-02-06,1.5,-2.2,4.1,0,0,,3.8,,1014,
2010-02-07,3,0.5,7,0,0,,3.7,,1016.1,
2010-02-08,0.3,-3,6.1,0,0,91,5.5,,1008.4,
2010-02-09,0.2,-4.3,5,0.1,0,59,5.6,,1003.4,
2010-02-10,-0.3,-3.4,1.5,0,0,239,19.7,,1002.2,
2010-02-11,-4.1,-5.8,-1.6,0,0,228,13.9,,1002.3,
2010-02-12,-3.8,-7.4,0,0,0,,6.2,,1011.4,
2010-02-13,-4.2,-8.8,1.1,0,0,,6.6,,1014,
2010-02-14,-4.6,-9.1,1.6,0,0,,6.5,,1013.7,
2010-02-15,-2.8,-7,3.4,0,0,96,5.8,,1009.8,
2010-02-16,0.4,-5.8,7.3,0,0,63,5.9,,1005.1,
2010-02-17,5.6,-0.8,13.3,0,0,68,3.5,,996.6,
2010-02-18,5.8,0.8,12.9,0,0,173,6,,1000.1,
2010-02-19,3.7,-0.4,6.2,0.2,0,,12.9,,995.4,
2010-02-20,3.2,-0.5,6.9,0,0,230,17.5,,1002.3,
2010-02-21,3.6,-2.8,10.4,0,0,77,6,,1006,
2010-02-22,6.3,2,13.1,0.1,0,146,5.8,,1002.4,
2010-02-23,5.4,2.2,11.1,0.6,0,,3.7,,1002.7,
2010-02-24,5.4,0.6,12.8,0.3,0,,6.6,,1005.5,
2010-02-25,5.9,-0.5,12.5,17,0,93,6.1,,1006.1,
2010-02-26,4.5,-0.7,7.1,4.8,0,231,7.9,,1005.7,
2010-02-27,4.2,-1.8,9.7,0,0,,4.9,,1011.4,
2010-02-28,5.9,2.9,9.8,1.4,0,228,4.3,,1004.8,
2010-03-01,5.7,-0.5,12.6,0,0,110,5.1,,1012.4,
2010-03-02,5.6,1.1,11,0,0,,2.9,,1021.8,
2010-03-03,5.9,-0.6,12.2,0,0,,,,,
2010-03-04,3.4,-1.2,6.7,0,0,236,13.3,,1009,
2010-03-05,0.4,-4.4,5.3,0,0,,7.7,,1021.8,
2010-03-06,-1.2,-5.8,2.5,0,0,,7,,1021.8,
2010-03-07,1.3,-3.8,6.6,0,0,69,11.6,,1018.4,
2010-03-08,-0.1,-5.3,5.4,0,0,,7.4,,1014.8,
2010-03-09,-1.8,-5.5,3.3,0,0,229,10,,1010.7,
2010-03-10,-0.7,-4.5,4.2,0,0,,11,,1011.3,
2010-03-11,-0.5,-4.3,3.9,0.1,0,,8.4,,1013.8,
2010-03-12,1.7,-2.2,8.1,0,0,227,7.7,,1018.3,
2010-03-13,1.9,-4.7,8.8,0,0,,9.4,,1024.6,
2010-03-14,3,-4.1,10.1,0,0,,14.1,,1025.9,
2010-03-15,5.3,-0.1,12.1,0,0,,8.5,,1025.9,
2010-03-16,5.1,-1.8,13.7,0,0,193,6.7,,1027.9,
2010-03-17,6.4,-2.8,16.6,0,0,76,6.4,,1030.4,
2010-03-18,9.5,1,19.3,0,0,76,4.5,,1027,
2010-03-19,12.1,3.8,21.6,0,0,84,4.7,,1023.6,
2010-03-20,11.9,8.3,17.9,2.9,0,,4.3,,1020.3,
2010-03-21,11.2,8.7,15.6,7.1,0,88,4.6,,1021.1,
2010-03-22,11.9,7.3,17.1,0,0,169,6.8,,1020.5,
2010-03-23,12.2,6.2,20.5,0,0,,5.2,,1018.8,
2010-03-24,12.7,4.1,21.2,0,0,62,11,,1014.2,
2010-03-25,13.8,7,21.4,0,0,85,7.1,,1011.3,
2010-03-26,8.4,4.1,17.6,9.9,0,208,7.3,,1012.1,
2010-03-27,7.5,4.4,12.8,4.3,0,229,6.1,,1014.3,
2010-03-28,8.7,6.5,11.5,1,0,,3.6,,1017.9,
2010-03-29,11.6,5.4,19.5,0,0,70,8.5,,1010.8,
2010-03-30,9.2,5.3,17.6,1.6,0,68,9.6,,1001.4,
2010-03-31,6.6,1.3,10.9,1.7,0,229,9.9,,1008.9,
2010-04-01,5.1,1,9.8,0.7,0,226,13.5,,1014.2,
2010-04-02,6.4,-0.9,14.3,0,0,,6.5,,1017.8,
2010-04-03,9.4,4.3,14.1,3.2,0,60,6.5,,1014.9,
2010-04-04,7.8,5,12.4,0.6,0,236,12.4,,1016.3,
2010-04-05,7.7,2.6,13.4,0,0,233,10.8,,1026.7,
2010-04-06,9.4,1.2,19.4,0,0,82,6.9,,1023.9,
2010-04-07,11.8,3.2,20.9,0,0,160,13.2,,1018.6,
2010-04-08,10.7,7.5,15.6,0,0,234,11.8,,1022,
2010-04-09,12.1,5.1,20.4,0,0,185,10.6,,1025.1,
2010-04-10,11.6,5.6,17.1,0,0,,12.8,,1023.3,
2010-04-11,9.9,4.1,16,0,0,212,9.3,,1013,
2010-04-12,6.5,2,10.6,0,0,246,11.8,,1011.5,
2010-04-13,7.3,0.4,15.4,0,0,,10.5,,1011.9,
2010-04-14,8.3,-0.1,16.5,0,0,,6.6,,1012.8,
2010-04-15,8.2,2,14.8,0,0,,8.8,,1013,
2010-04-16,9.8,2.2,17.4,0,0,222,12.8,,1014.9,
2010-04-17,11.4,3.6,19,0.2,0,133,12.2,,1015.7,
2010-04-18,12.8,6.7,19.4,0.7,0,227,10.8,,1013.5,
2010-04-19,12.6,4.5,21.2,0,0,,6.3,,1015.2,
2010-04-20,12.4,5.1,18.8,0,0,252,8.2,,1017.1,
2010-04-21,14,4.5,22.3,0,0,223,5.7,,1015.4,
2010-04-22,14.4,5.7,22.1,0,0,,8.6,,1010.8,
2010-04-23,14.8,8.5,21.1,0,0,164,8.1,,1009.3,
2010-04-24,16.6,7.4,23.7,0,0,156,11.1,,1014.6,
2010-04-25,17.4,9.9,26.1,0,0,212,9.8,,1020.4,
2010-04-26,16.6,9.7,23.5,0,0,,10.5,,1022.6,
2010-04-27,16.3,10.6,23.2,0,0,,7.4,,1021.9,
2010-04-28,16.9,7.7,25.4,0,0,89,7.7,,1022.7,
2010-04-29,18.6,8.6,27.9,0,0,,5.6,,1017.1,
2010-04-30,16.8,10.8,25.3,1,0,219,9.9,,1013.2,
2010-05-01,12.8,10.1,14.3,5.9,0,,4.9,,1012.6,
2010-05-02,11.3,9.7,13.5,8.5,0,,4.6,,1010.6,
2010-05-03,11,8.3,15.3,0.9,0,,11,,1009.4,
2010-05-04,12.3,8.5,18.8,1.1,0,,5.7,,1005.9,
2010-05-05,9.4,7.8,11,28.6,0,215,4.9,,1003.8,
2010-05-06,10,7.1,15.7,0.7,0,231,15.8,,1002.3,
2010-05-07,10.1,6.9,14.3,0.1,0,226,8.7,,1006.5,
2010-05-08,12.8,8.9,19.5,0.1,0,231,11,,1007.5,
2010-05-09,12.3,7.9,18.4,19.9,0,,6.6,,1008.8,
2010-05-10,13.3,10.1,20.1,2.2,0,,3.8,,1006.7,
2010-05-11,13.8,9.9,22.3,0.9,0,68,9.5,,1004.5,
2010-05-12,13.1,9.5,19.5,13.3,0,224,14.5,,1005.6,
2010-05-13,11.5,9.4,16.8,1.7,0,209,12.9,,1007.1,
2010-05-14,10.8,8.6,15.4,0,0,234,12.8,,1007.2,
2010-05-15,10.8,8.2,14.9,0,0,224,18.2,,1006.5,
2010-05-16,10.9,8.1,15.4,0,0,225,17.7,,1015.9,
2010-05-17,12.2,5.5,18.1,0,0,,9.3,,1022.4,
2010-05-18,13.7,8.6,18.8,0,0,238,11.1,,1023.6,
2010-05-19,12.7,6.3,18.2,0,0,,9.7,,1022.6,
2010-05-20,13.8,7.3,20.4,0,0,227,14.6,,1024.4,
2010-05-21,15.5,8.8,22.9,0,0,235,13,,1022.7,
2010-05-22,16.5,7.7,24.2,0,0,196,10.2,,1020,
2010-05-23,18.9,9.6,27,0,0,,7.7,,1017.1,
2010-05-24,19.6,9.8,28.1,0,0,,8.7,,1015.2,
2010-05-25,21.3,12.1,30.4,0,0,,9.3,,1011.7,
2010-05-26,19.8,13.8,25.7,3.7,0,232,8.4,,1008.4,
2010-05-27,16,11.1,21.5,1.4,0,226,13.6,,1010.1,
2010-05-28,16.2,9.9,23.1,0,0,224,14,,1012.9,
2010-05-29,18.1,13.8,24,6.7,0,226,12.1,,1016,
2010-05-30,14.5,12.4,17.2,25.3,0,98,6.1,,1015.3,
2010-05-31,15,11,21,0,0,234,15.8,,1013.8,
2010-06-01,14.3,7,20.1,0.1,0,226,14.6,,1014.1,
2010-06-02,15.8,11.7,21.9,0,0,236,14.3,,1012.4,
2010-06-03,16.9,10.5,23.9,0,0,,10.1,,1012.5,
2010-06-04,19,12.9,24.6,0,0,227,11.9,,1015.4,
2010-06-05,21.9,13.9,28.1,0,0,194,10.2,,1017,
2010-06-06,21.4,16.2,27.5,2.3,0,,6.3,,1014.3,
2010-06-07,19.9,15.4,24.4,0,0,224,10.8,,1012.5,
2010-06-08,19.5,13.4,25.7,0.4,0,,6.1,,1008.6,
2010-06-09,22.5,14.9,30.3,0,0,69,12.3,,1005.5,
2010-06-10,23.9,17.5,29.1,0,0,61,18.1,,1005.3,
2010-06-11,22.4,16.7,27.7,0,0,228,14.8,,1006.8,
2010-06-12,19.7,15.2,24.2,8.1,0,,,,,
2010-06-13,19.1,14.9,22.2,4.5,0,,,,,
2010-06-14,18.7,14.8,24,0.1,0,,,,,
2010-06-15,17.9,14.1,22.9,0,0,220,8.3,,1011.8,
2010-06-16,17.3,15,19.9,2.4,0,227,8.6,,1008.9,
2010-06-17,15.3,13.8,17.5,2.3,0,223,8,,1012.7,
2010-06-18,16.6,12.8,21.8,0.1,0,219,11.4,,1012.2,
2010-06-19,14.2,10.5,17,0.1,0,232,18,,1006.3,
2010-06-20,12.3,8.8,16.4,0,0,234,17.4,,1007,
2010-06-21,14.2,7.5,20.2,0,0,216,15.5,,1014.1,
2010-06-22,16.1,10,23,0,0,,13.6,,1017.6,
2010-06-23,17.7,9.1,24.5,0,0,213,12.1,,1017.1,
2010-06-24,19.7,10.7,27,0,0,,11.4,,1015.4,
2010-06-25,20.4,11.5,28,0,0,,10,,1013.9,
2010-06-26,21.3,12.3,29.7,0,0,,7.8,,1012.7,
2010-06-27,23.1,14.3,31.1,0,0,188,9.3,,1014.5,
2010-06-28,23.6,15.1,31.9,0,0,,10,,1015.7,
2010-06-29,22.3,15.8,29.8,0,0,134,7.8,,1016.9,
2010-06-30,23.2,14.7,30.9,0,0,166,11.3,,1017,
2010-07-01,24.3,16.5,31.6,0,0,133,8,,1014.8,
2010-07-02,23.3,16.4,32.2,5.8,0,,9,,1015.5,
2010-07-03,22.3,15.3,31.5,4.2,0,172,9.9,,1017.6,
2010-07-04,22.2,16.6,29,0,0,113,6.1,,1019,
2010-07-05,25.2,16.2,30.4,0,0,,,,,
2010-07-06,23,15.9,29,0,0,206,15.6,,1018,
2010-07-07,22.6,13.8,29.7,0,0,206,10.9,,1018.2,
2010-07-08,24.3,16.2,31.5,0,0,,10.9,,1018.2,
2010-07-09,25.6,16,33.7,0,0,171,7.5,,1018,
2010-07-10,24.1,18.1,34.2,5.6,0,150,5.1,,1018.8,
2010-07-11,23.8,16,31.8,0,0,127,6.2,,1017.6,
2010-07-12,24.9,17.9,34.3,2.3,0,156,9.5,,1013.9,
2010-07-13,23.2,16.7,29.8,0,0,160,6.6,,1012.7,
2010-07-14,26.2,18.4,35.6,0,0,,8,,1008.7,
2010-07-15,24.8,19,30.2,0,0,210,13.9,,1011.8,
2010-07-16,24.9,17.8,32.3,7.9,0,178,10,,1014.1,
2010-07-17,21.6,16.5,26.5,0,0,216,16.6,,1017.7,
2010-07-18,20.8,13.3,28.3,0,0,223,11.9,,1020.8,
2010-07-19,22.3,13.9,29.4,0,0,190,13,,1017.1,
2010-07-20,24.2,15.4,31.4,0,0,205,11.2,,1012,
2010-07-21,25.2,17.4,32.9,0,0,,8.8,,1009.4,
2010-07-22,21.1,15.7,28.4,17.8,0,218,12.7,,1012.5,
2010-07-23,17.6,13.8,22.9,9,0,,7.1,,1017.4,
2010-07-24,15.9,11.4,20.3,0,0,,6.9,,1021.3,
2010-07-25,17,9,24,0,0,,,,,
2010-07-26,18.3,13.1,24.4,1.7,0,,9.6,,1013.8,
2010-07-27,19.8,13.2,26,0,0,234,11.6,,1015.7,
2010-07-28,18.3,11.1,27.2,11.5,0,,8,,1018.2,
2010-07-29,16.2,14.1,20.8,7.3,0,59,5.2,,1014.1,
2010-07-30,17.4,12.4,23.8,0,0,238,7.9,,1014,
2010-07-31,18.6,10.5,26.2,0,0,140,8.1,,1016,
2010-08-01,21.3,13.2,30,1.7,0,165,9.6,,1015.6,
2010-08-02,19.4,16.2,23.6,4.4,0,,,,,
2010-08-03,20.2,13.9,24.2,0.1,0,,,,,
2010-08-04,19.7,11.3,24.6,0.8,0,,,,,
2010-08-05,15,13.3,17,1,0,,,,,
2010-08-06,16.8,11,23.3,0,0,,11.5,,1015.5,
2010-08-07,17.1,8.1,24.8,0,0,,8.8,,1018.4,
2010-08-08,19.6,11.7,27.5,0,0,,9.5,,1017.3,
2010-08-09,20.3,11.8,27.9,0,0,151,9.5,,1015.7,
2010-08-10,22.2,15.2,28.6,0,0,221,9.7,,1014.4,
2010-08-11,22,15.2,28,0.8,0,224,9.1,,1013.9,
2010-08-12,19.5,16.7,23.5,2.2,0,240,5.8,,1013.4,
2010-08-13,19.3,14.8,24.6,0,0,225,13.1,,1013.6,
2010-08-14,15.7,13.2,18.9,19,0,,4.8,,1013.8,
2010-08-15,14.7,11,19.5,0.2,0,80,8.3,,1014.6,
2010-08-16,13.8,10.9,17.2,0.7,0,,4.7,,1017.7,
2010-08-17,16.4,12.6,22.2,0,0,207,5.3,,1017.5,
2010-08-18,15.9,12.3,18.7,3,0,114,2.9,,1014.1,
2010-08-19,19.2,12.6,26.6,0,0,,5.6,,1015.9,
2010-08-20,20.3,15.6,25,0,0,,7.1,,1020.1,
2010-08-21,22.6,15.9,29.3,0,0,130,7.5,,1023.3,
2010-08-22,22.8,14.9,30.3,0,0,,5.9,,1018.5,
2010-08-23,20.3,16.3,23.1,1.4,0,121,3.6,,1011.7,
2010-08-24,20.7,14.4,26.7,0,0,200,8.8,,1012,
2010-08-25,18.8,11,25.6,0,0,,6.9,,1017.6,
2010-08-26,22.7,13.8,31.9,0,0,129,4.4,,1014.8,
2010-08-27,20.4,17.2,24.6,9.1,0,217,6.6,,1009.7,
2010-08-28,16.7,9.2,20.3,0.2,0,231,12.5,,1014.6,
2010-08-29,14.8,6.9,21,0.5,0,,11.2,,1017.9,
2010-08-30,14.4,10.5,18.4,0.5,0,246,15.5,,1016.2,
2010-08-31,13.8,7.1,21.5,0,0,217,8.3,,1018.7,
2010-09-01,13.8,5.6,21.8,0,0,173,8,,1016.3,
2010-09-02,15.6,8,23.7,0,0,,7.5,,1015.5,
2010-09-03,17.8,10,25.7,0,0,,8.6,,1016,
2010-09-04,17.9,9.8,25.8,0,0,,8.9,,1015.9,
2010-09-05,18.3,11.6,24.9,0,0,,9.2,,1015.4,
2010-09-06,17.6,11,21.9,0,0,,4.8,,1012.8,
2010-09-07,18.2,15.2,22.7,0.4,0,148,3.9,,1005.9,
2010-09-08,18.1,11.1,24.4,0,0,247,11.4,,1004.6,
2010-09-09,15.8,8.6,23.4,0,0,221,9.8,,1015.2,
2010-09-10,16.4,9.2,23.3,0,0,215,8.9,,1020.9,
2010-09-11,15.9,8,24.2,0,0,142,6.8,,1019.4,
2010-09-12,17.4,10.7,26.3,10.2,0,197,10.9,,1018.4,
2010-09-13,15.7,9,21.7,0.1,0,224,7.3,,1023.6,
2010-09-14,13.4,7.5,20.2,0,0,,3.3,,1026.1,
2010-09-15,15.1,7.8,21,2.2,0,158,4.9,,1018.9,
2010-09-16,17.3,13,23,1,0,223,7.7,,1012.8,
2010-09-17,14.7,9.8,18.7,0.7,0,246,8.8,,1012.9,
2010-09-18,13.2,8.8,16.6,0,0,,6.9,,1014.9,
2010-09-19,13.5,7.7,20.2,0,0,,6,,1016.7,
2010-09-20,14.2,6.1,23.1,0,0,,6.2,,1018.5,
2010-09-21,15.2,7.5,23.4,0,0,,6.6,,1019.3,
2010-09-22,16,9,24.5,0,0,,6.4,,1020.1,
2010-09-23,16.5,8.2,24.9,0,0,130,6.4,,1016.3,
2010-09-24,14.1,10.3,19.5,5.8,0,176,5.7,,1007,
2010-09-25,11.4,9.4,14.6,0,0,237,12.3,,1005.2,
