date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-01-01,5.4,0.7,9.1,,,321,7.4,33.3,1028.2,
2019-01-02,7.5,3.1,12,,,335,31.5,74.1,1024.8,
2019-01-03,4.7,2.6,8.7,,,338,26.2,61.1,1029.5,
2019-01-04,4.9,2.4,8.5,,,336,21.7,59.3,1029,
2019-01-05,8.8,4.2,13.7,,,340,24.5,64.8,1023.2,
2019-01-06,10,8.6,12.3,,,336,29.5,66.7,1023.6,
2019-01-07,7,2,11.2,,,323,15.2,51.8,1026.7,
2019-01-08,3.9,0.2,7.7,,,331,12.4,51.8,1020.2,
2019-01-09,4.1,2.4,6.4,,,334,22.2,55.5,1012.2,
2019-01-10,3.2,1.9,5,,,329,26.5,64.8,1015.9,
2019-01-11,2.4,0,5.6,,,332,11.1,33.3,1021.6,
2019-01-12,5.6,0.8,10.6,,,327,11.4,40.8,1019.1,
2019-01-13,6.2,3.9,7.9,,,332,10.3,31.5,1013.7,
2019-01-14,6.3,4.8,8,,,331,16.4,53.7,1009.5,
2019-01-15,5.6,1.6,10.1,,,327,14.3,48.2,1018.7,
2019-01-16,2.4,-0.1,6.1,,,319,4.8,11.1,1020.6,
2019-01-17,3.2,2.2,4.5,,,326,4,14.8,1015.3,
2019-01-18,3.3,0,7.6,,,327,10.6,38.9,1014.8,
2019-01-19,-0.3,-1.5,2.1,,,328,3.9,13,1017.8,
2019-01-20,-1.2,-3.5,3.1,,,324,5.3,16.7,1016.2,
2019-01-21,-1.1,-3.4,4.1,,,324,5.4,16.7,1018.1,
2019-01-22,-2,-3.9,2.7,,,318,5.4,13,1011.8,
2019-01-23,-3.1,-5.7,-0.1,,,327,4.5,13,1000.4,
2019-01-24,-0.3,-3.8,4.2,,,336,9,31.5,1001.5,
2019-01-25,2.7,-0.9,6.6,,,339,17,53.7,1009.4,
2019-01-26,5.6,2.1,12,,,335,12.4,38.9,1011.5,
2019-01-27,0.8,-1.3,2.5,,,319,4.1,13,1005.3,
2019-01-28,2.8,-1,6.8,,,332,16.5,42.6,999.4,
2019-01-29,2.1,-1.2,5.9,,,321,9.9,37,1007.3,
2019-01-30,-0.6,-2.7,1.9,,,277,4.1,14.8,1002.9,
2019-01-31,-1.4,-3.8,1.3,,,272,4.5,14.8,1003.6,
2019-02-01,-0.9,-1.6,-0.2,,,208,3.5,9.3,1001,
2019-02-02,1.1,-0.7,2.9,,,264,2.9,11.1,998,
2019-02-03,5.2,1.7,7.5,,,332,21.1,61.1,1006,
2019-02-04,2.2,-1.1,5.8,,,321,9.5,55.5,1025.2,
2019-02-05,1.3,-2,7.4,,,324,6.3,16.7,1025.9,
2019-02-06,1.8,-1.4,7.6,,,319,5.5,13,1026,
2019-02-07,2.5,-0.6,7.2,,,326,4.8,11.1,1022,
2019-02-08,3.1,0.9,7.4,,,322,5.1,14.8,1020.9,
2019-02-09,2.7,-0.6,7.4,,,325,5,16.7,1021.4,
2019-02-10,2.1,0.7,3.7,,,307,4.5,14.8,1016.7,
2019-02-11,4.6,0.8,8.5,,,331,19.5,59.3,1016,
2019-02-12,7.2,4.1,11.8,,,334,22.9,57.4,1027.3,
2019-02-13,3.8,0.4,8.2,,,318,6,18.5,1034.9,
2019-02-14,5,1.7,11.3,,,319,5.8,16.7,1035.5,
2019-02-15,6.2,3.3,12.3,,,322,5.8,16.7,1032.9,
2019-02-16,5.8,2.4,11.5,,,322,5.6,14.8,1031.7,
2019-02-17,6.1,3.2,11.9,,,323,5.7,16.7,1029.8,
2019-02-18,5.7,3.2,10.8,,,320,5.7,16.7,1025.8,
2019-02-19,4.9,1.9,10.3,,,322,5.8,18.5,1023.1,
2019-02-20,5.2,1.5,11,,,316,5.8,20.4,1024.5,
2019-02-21,6.3,2.4,12.4,,,320,6.5,20.4,1028.1,
2019-02-22,11.7,5,19.4,,,334,20.1,66.7,1028.1,
2019-02-23,6.5,3.3,10.5,,,303,7.1,24.1,1032.7,
2019-02-24,4.6,1.3,9.6,,,314,7.2,22.2,1034.4,
2019-02-25,6.4,2.3,13.4,,,312,6.5,18.5,1034,
2019-02-26,9.9,4.4,17.8,,,331,8.3,27.8,1029.8,
2019-02-27,11.5,7.7,19,,,316,7.2,22.2,1025.9,
2019-02-28,10.9,6.3,16.8,,,318,8.6,31.5,1020.4,
2019-03-01,10.5,8.5,14,,,332,12.2,35.2,1015.3,
2019-03-02,9.8,6.6,14.7,,,339,8.7,29.6,1016.2,
2019-03-03,8.3,3.1,14.6,,,293,6.1,22.2,1018.3,
2019-03-04,5.4,3.4,7.5,,,286,5.5,20.4,1013.2,
2019-03-05,5,1.3,9.8,,,334,6.3,24.1,1014.3,
2019-03-06,5.7,2.7,9.2,,,225,7.1,29.6,1015.6,
2019-03-07,4.5,3,5.8,,,193,6.6,25.9,1011.3,
2019-03-08,6.2,2.2,12.9,,,317,4.8,22.2,1016.9,
2019-03-09,8.1,3,14.3,,,295,5.7,24.1,1021.8,
2019-03-10,9.1,5.3,13.3,,,290,7.6,40.8,1019,
